date,ticker,action,ml_score,shares,price,value
2023-02-07,TSLA,BUY,4.860914438639161,344.5459235389263,196.80999755859375,67810.0823705195
2023-02-07,UAA,BUY,4.285320309939049,5549.106455707711,12.220000267028809,67810.0823705195
2023-03-07,TAP-A,BUY,17.55613951889599,1070.8636447376746,65.5,70141.56873031768
2023-03-07,LUMN,BUY,7.102616018411597,22553.55983803224,3.109999895095825,70141.56873031768
2023-03-07,PARA,BUY,5.292686163560917,3265.436230219542,21.479999542236328,70141.56873031768
2023-04-10,LUMN,BUY,13.623538526027271,18883.499685010167,2.450000047683716,46264.57512871034
2023-04-10,LNC,BUY,4.956968869177018,2208.3328612833448,20.950000762939453,46264.57512871034
2023-04-10,SNAP,BUY,4.499931534484876,4465.692727981107,10.359999656677246,46264.57512871034
2023-05-08,LUMN,BUY,19.765511074076223,23978.207917787167,2.299999952316284,55149.87706754043
2023-05-08,KEY,BUY,5.859720508336199,5697.301170336993,9.680000305175781,55149.87706754043
2023-05-08,PARA,BUY,4.822749793967564,3246.0198829014375,16.989999771118164,55149.87706754043
2023-06-07,LUMN,BUY,27.617354015556316,29744.716564353243,1.840000033378601,54730.27947124699
2023-06-07,PLTR,BUY,8.082165622002986,3725.682847828845,14.6899995803833,54730.27947124699
2023-06-07,KEY,BUY,7.325459636403432,4966.449836459771,11.020000457763672,54730.27947124699
2023-07-07,LUMN,BUY,24.78928426783417,24306.64736544448,2.190000057220459,53231.559121160935
2023-07-07,AAP,BUY,6.812721642142086,767.2464864293219,69.37999725341797,53231.559121160935
2023-07-07,PARA,BUY,4.713922562263639,3267.744391003781,16.290000915527344,53231.559121160935
2023-08-07,LUMN,BUY,13.546445803227524,29630.173883418687,1.7400000095367432,51556.50283972387
2023-08-07,AAP,BUY,8.282282214695819,723.0925754981831,71.30000305175781,51556.50283972387
2023-08-07,KEY,BUY,5.1752577167295994,4278.54788578055,12.050000190734863,51556.50283972388
2023-09-07,TAP-A,BUY,14.402442506119916,831.6698937807665,65.51000213623047,54482.69651821658
2023-09-07,KEY,BUY,5.498345187950659,5003.002277371172,10.890000343322754,54482.69651821658
2023-09-07,UAA,BUY,5.021811244769763,7504.5034160567575,7.260000228881836,54482.69651821658
2023-10-09,LUMN,BUY,11.019500997457097,39514.71120658688,1.309999942779541,51764.2694195789
2023-10-09,KEY,BUY,6.132415377756988,5069.957808636176,10.210000038146973,51764.2694195789
2023-10-09,AAP,BUY,6.032501945019817,1007.8712773446864,51.36000061035156,51764.2694195789
2023-11-07,LUMN,BUY,19.50300721077906,39732.688151007016,1.2999999523162842,51652.49270170691
2023-11-07,PARA,BUY,5.677965451627857,4022.779757623008,12.84000015258789,51652.492701706906
2023-11-07,NCLH,BUY,4.751537183592526,3857.5422985306095,13.390000343322754,51652.492701706906
2023-12-07,TAP-A,BUY,11.205593760850432,905.8649330171623,64.0,57975.35571309839
2023-12-07,LUMN,BUY,7.59289026006965,40260.66208983668,1.440000057220459,57975.35571309838
2023-12-07,NCLH,BUY,7.262721730654626,3088.7242567497406,18.770000457763672,57975.35571309839
2024-01-08,TAP-A,BUY,13.493561068797831,939.8123118939096,64.77999877929688,60881.04041725564
2024-01-08,MRNA,BUY,3.743816266962745,527.3825288435606,115.44000244140625,60881.040417255645
2024-01-08,NCLH,BUY,3.6221532634327764,3427.9864658024662,17.760000228881836,60881.04041725564
2024-02-07,LUMN,BUY,6.3994902137911165,35068.70361468132,1.4500000476837158,50849.62191349401
2024-02-07,UAA,BUY,5.398449629677489,6603.8471653347915,7.699999809265137,50849.62191349401
2024-02-07,PARA,BUY,3.9870558418558746,3957.1689030314296,12.850000381469727,50849.62191349401
2024-03-07,PARA,BUY,5.426207155291177,4801.68042501845,10.800000190734863,51858.14950604711
2024-03-07,LUMN,BUY,4.500442211152755,29975.808632545628,1.7300000190734863,51858.14950604711
2024-03-07,NVDA,BUY,4.0516150416469765,559.6062353464033,92.66899871826172,51858.14950604711
2024-04-08,SNAP,BUY,5.694371674516903,4539.18283330269,11.109999656677246,50430.31971958813
2024-04-08,HUM,BUY,4.8160812034679115,159.08618208071965,317.0,50430.31971958813
2024-04-08,LUMN,BUY,4.761197765437433,36810.452221943226,1.3700000047683716,50430.31971958814
2024-05-07,LUMN,BUY,5.98412339326964,34176.488102988245,1.2999999523162842,44429.43290422277
2024-05-07,SIRI,BUY,3.9785952833288265,1419.4707344151118,31.299999237060547,44429.43290422278
2024-05-07,TAP-A,BUY,3.6517109463992012,775.5181042802365,57.290000915527344,44429.43290422278
2024-06-07,LUMN,BUY,4.34296132414423,48603.764015027155,1.2699999809265137,61726.77937204126
2024-06-07,SIRI,BUY,4.319700510452209,2411.2022832906478,25.600000381469727,61726.77937204126
2024-06-07,AAL,BUY,3.2598735189231056,5367.5460323514135,11.5,61726.77937204125
2024-07-08,LUMN,BUY,5.011471191690458,59277.61221744563,1.059999942779541,62834.26555860019
2024-07-08,EL,BUY,3.4642929657051376,589.9931038366216,106.5,62834.2655586002
2024-07-08,ALB,BUY,3.141564752044904,633.7293453515476,99.1500015258789,62834.265558600186
2024-08-07,LUMN,BUY,12.08860786804116,10892.327024474358,6.630000114440918,72216.1294187929
2024-08-07,CPRI,BUY,5.692170865170213,2265.2487866959013,31.8799991607666,72216.1294187929
2024-08-07,GLW,BUY,5.548209356565209,1907.9559400291314,37.849998474121094,72216.1294187929
2024-09-09,LUMN,BUY,17.38986014651861,12829.623432393924,5.679999828338623,72872.25889364666
2024-09-09,INTC,BUY,6.016952270657007,3821.3036213852115,19.06999969482422,72872.25889364666
2024-09-09,PARA,BUY,5.111654793890552,7068.114057007563,10.3100004196167,72872.25889364666
2024-10-07,LUMN,BUY,7.862841774057318,12462.248630658392,6.230000019073486,77639.80920670032
2024-10-07,AAP,BUY,3.8408027492861936,1986.180836624026,39.09000015258789,77639.80920670032
2024-10-07,SIRI,BUY,3.785160581503219,3358.1231136873375,23.1200008392334,77639.80920670032
