date,value,cash,stocks_value,year
2016-08-18,132469.31647810616,6477.569336224777,125991.74714188138,2016
2016-08-19,132644.45308032996,6477.569336224777,126166.88374410519,2016
2016-08-22,132282.9759464366,6477.569336224777,125805.40661021184,2016
2016-08-23,132879.01402455088,6477.569336224777,126401.4446883261,2016
2016-08-24,131505.4995754948,6477.569336224777,125027.93023927,2016
2016-08-25,131395.3826942726,6477.569336224777,124917.8133580478,2016
2016-08-26,131310.12470388855,6477.569336224777,124832.55536766378,2016
2016-08-29,130200.99302199224,6477.569336224777,123723.42368576746,2016
2016-08-30,129780.6235230089,6477.569336224777,123303.05418678412,2016
2016-08-31,129712.76887153272,6477.569336224777,123235.19953530795,2016
2016-09-01,128091.4917635314,6477.569336224777,121613.92242730662,2016
2016-09-02,128363.46250868955,6477.569336224777,121885.89317246478,2016
2016-09-06,130045.09585334265,6477.569336224777,123567.52651711786,2016
2016-09-07,129692.64098163726,6367.473139631977,123325.16784200528,2016
2016-09-08,128739.22668050326,6367.473139631977,122371.75354087127,2016
2016-09-09,126869.36446301837,6367.473139631977,120501.89132338639,2016
2016-09-12,128460.15815005291,6367.473139631977,122092.68501042094,2016
2016-09-13,127160.77966606017,6367.473139631977,120793.30652642819,2016
2016-09-14,127251.36192770413,6367.473139631977,120883.88878807216,2016
2016-09-15,128326.24809932572,6367.473139631977,121958.77495969374,2016
2016-09-16,128741.40230795738,6367.473139631977,122373.92916832541,2016
2016-09-19,129018.06868552975,6367.473139631977,122650.59554589777,2016
2016-09-20,129883.48381904422,6367.473139631977,123516.01067941225,2016
2016-09-21,130985.80699292073,6367.473139631977,124618.33385328876,2016
2016-09-22,131849.87190033813,6367.473139631977,125482.39876070616,2016
2016-09-23,131752.68257051468,6367.473139631977,125385.20943088269,2016
2016-09-26,131125.76132724303,6367.473139631977,124758.28818761105,2016
2016-09-27,130406.09263530979,6367.473139631977,124038.6194956778,2016
2016-09-28,130599.74050912514,6367.473139631977,124232.26736949316,2016
2016-09-29,128691.55073908766,6367.473139631977,122324.07759945568,2016
2016-09-30,129344.44506502719,6367.473139631977,122976.9719253952,2016
2016-10-03,130010.75413583397,6367.473139631977,123643.280996202,2016
2016-10-04,129084.16596699599,6367.473139631977,122716.69282736402,2016
2016-10-05,128710.85680736948,6367.473139631977,122343.38366773751,2016
2016-10-06,127371.97885810604,6367.473139631977,121004.50571847407,2016
2016-10-07,126089.82247231249,6190.586849774227,119899.23562253825,2016
2016-10-10,127683.89110074041,6190.586849774227,121493.30425096619,2016
2016-10-11,126052.59581057107,6190.586849774227,119862.00896079684,2016
2016-10-12,125900.05110149557,6190.586849774227,119709.46425172134,2016
2016-10-13,125018.49927969516,6190.586849774227,118827.91242992092,2016
2016-10-14,125845.28101481692,6190.586849774227,119654.69416504269,2016
2016-10-17,124819.40338202554,6190.586849774227,118628.81653225131,2016
2016-10-18,125677.37005150435,6190.586849774227,119486.78320173011,2016
2016-10-19,125948.97815148116,6190.586849774227,119758.39130170693,2016
2016-10-20,125480.83892151239,6190.586849774227,119290.25207173816,2016
2016-10-21,125836.71577025877,6190.586849774227,119646.12892048454,2016
2016-10-24,126364.99031927105,6190.586849774227,120174.40346949681,2016
2016-10-25,126944.57157066115,6190.586849774227,120753.98472088693,2016
2016-10-26,127501.19252539481,6190.586849774227,121310.60567562058,2016
2016-10-27,127371.39725322649,6190.586849774227,121180.81040345225,2016
2016-10-28,126945.38375851841,6190.586849774227,120754.79690874419,2016
2016-10-31,126492.95770455286,6190.586849774227,120302.37085477864,2016
2016-11-01,125716.81851419786,6190.586849774227,119526.23166442363,2016
2016-11-02,124378.47533966071,6190.586849774227,118187.88848988648,2016
2016-11-03,123564.6749961969,6190.586849774227,117374.08814642267,2016
2016-11-04,123962.78763127694,6190.586849774227,117772.2007815027,2016
2016-11-07,126445.64579120948,18242.10461201717,108203.54117919231,2016
2016-11-08,126917.76197916894,18242.10461201717,108675.65736715177,2016
2016-11-09,125825.1921666149,18242.10461201717,107583.08755459773,2016
2016-11-10,123665.62774975476,18242.10461201717,105423.52313773759,2016
2016-11-11,124215.5022963624,18242.10461201717,105973.39768434524,2016
2016-11-14,122347.86712572844,18242.10461201717,104105.76251371128,2016
2016-11-15,124150.96861163151,18242.10461201717,105908.86399961435,2016
2016-11-16,124444.7992403385,18242.10461201717,106202.69462832133,2016
2016-11-17,125563.3832923946,18242.10461201717,107321.27868037744,2016
2016-11-18,125483.61350922428,18242.10461201717,107241.50889720711,2016
2016-11-21,126035.55928992433,18242.10461201717,107793.45467790717,2016
2016-11-22,127770.28237560505,18242.10461201717,109528.17776358788,2016
2016-11-23,127885.85343758734,18242.10461201717,109643.74882557018,2016
2016-11-25,128757.26006638622,18242.10461201717,110515.15545436906,2016
2016-11-28,128461.97557447717,18242.10461201717,110219.87096246,2016
2016-11-29,127405.08045125617,18242.10461201717,109162.975839239,2016
2016-11-30,126242.08971856616,18242.10461201717,107999.985106549,2016
2016-12-01,124462.68601723955,18242.10461201717,106220.58140522239,2016
2016-12-02,124464.53313699111,18242.10461201717,106222.42852497395,2016
2016-12-05,125703.877853007,18242.10461201717,107461.77324098983,2016
2016-12-06,126376.60544756084,18242.10461201717,108134.50083554367,2016
2016-12-07,128489.6427682862,6308.409967253356,122181.23280103283,2016
2016-12-08,128448.27877356534,6308.409967253356,122139.86880631199,2016
2016-12-09,128872.27448235947,6308.409967253356,122563.8645151061,2016
2016-12-12,128721.97296895835,6308.409967253356,122413.56300170498,2016
2016-12-13,130755.15157313988,6308.409967253356,124446.74160588652,2016
2016-12-14,130408.13480563008,6308.409967253356,124099.72483837671,2016
2016-12-15,130406.21074811736,6308.409967253356,124097.80078086401,2016
2016-12-16,130423.3986509844,6308.409967253356,124114.98868373105,2016
2016-12-19,130538.03847308198,6308.409967253356,124229.62850582863,2016
2016-12-20,131440.14342645663,6308.409967253356,125131.73345920329,2016
2016-12-21,131127.44515494426,6308.409967253356,124819.0351876909,2016
2016-12-22,130702.09320859748,6308.409967253356,124393.68324134412,2016
2016-12-23,131302.83707971012,6308.409967253356,124994.42711245676,2016
2016-12-27,132632.76894805123,6308.409967253356,126324.35898079789,2016
2016-12-28,132263.11007490946,6308.409967253356,125954.7001076561,2016
2016-12-29,131378.48585287368,6308.409967253356,125070.07588562032,2016
2016-12-30,130342.16494068547,6308.409967253356,124033.75497343212,2016
2017-01-03,131849.7424366815,6308.409967253356,125541.33246942813,2017
2017-01-04,133763.83369384138,6308.409967253356,127455.42372658804,2017
2017-01-05,135437.5156245027,6308.409967253356,129129.10565724935,2017
2017-01-06,137005.90710969616,6308.409967253356,130697.49714244281,2017
2017-01-09,137354.54265597372,6743.646781718184,130610.89587425554,2017
2017-01-10,136773.19466560832,6743.646781718184,130029.54788389013,2017
2017-01-11,136872.23631099338,6743.646781718184,130128.58952927518,2017
2017-01-12,136085.65536009258,6743.646781718184,129342.0085783744,2017
2017-01-13,137373.05158199425,6743.646781718184,130629.40480027607,2017
2017-01-17,136054.59030401614,6743.646781718184,129310.94352229797,2017
2017-01-18,136695.24761379635,6743.646781718184,129951.60083207817,2017
2017-01-19,137510.807065779,6743.646781718184,130767.1602840608,2017
2017-01-20,137359.8242094714,6743.646781718184,130616.17742775324,2017
2017-01-23,136777.37026878772,6743.646781718184,130033.72348706955,2017
2017-01-24,138425.7710076769,6743.646781718184,131682.12422595872,2017
2017-01-25,139828.89991338,6743.646781718184,133085.25313166183,2017
2017-01-26,140366.6522206896,6743.646781718184,133623.00543897142,2017
2017-01-27,140363.99488318746,6743.646781718184,133620.34810146928,2017
2017-01-30,139193.62885285873,6743.646781718184,132449.98207114055,2017
2017-01-31,138749.31675090568,6743.646781718184,132005.6699691875,2017
2017-02-01,139294.1580687106,6743.646781718184,132550.5112869924,2017
2017-02-02,139972.88208143515,6743.646781718184,133229.23529971697,2017
2017-02-03,140482.72992529595,6743.646781718184,133739.08314357777,2017
2017-02-06,141472.19192058843,6743.646781718184,134728.54513887025,2017
2017-02-07,141401.2153386474,6942.324820940594,134458.8905177068,2017
2017-02-08,140973.68954087055,6942.324820940594,134031.36471992996,2017
2017-02-09,140473.77025541777,6942.324820940594,133531.44543447718,2017
2017-02-10,140830.23612089737,6942.324820940594,133887.9112999568,2017
2017-02-13,140763.18108489178,6942.324820940594,133820.8562639512,2017
2017-02-14,142164.95528197708,6942.324820940594,135222.6304610365,2017
2017-02-15,143586.7804470804,6942.324820940594,136644.45562613982,2017
2017-02-16,142807.21886222833,6942.324820940594,135864.89404128774,2017
2017-02-17,142502.214724529,6942.324820940594,135559.88990358842,2017
2017-02-21,143793.43364920476,6942.324820940594,136851.10882826417,2017
2017-02-22,144028.42452901695,6942.324820940594,137086.09970807636,2017
2017-02-23,141959.4472643389,6942.324820940594,135017.12244339832,2017
2017-02-24,142495.763855304,6942.324820940594,135553.4390343634,2017
2017-02-27,143176.05596283692,6942.324820940594,136233.73114189634,2017
2017-02-28,142266.32512051484,6942.324820940594,135324.00029957425,2017
2017-03-01,143984.1503074232,6942.324820940594,137041.82548648262,2017
2017-03-02,142716.80456773113,29575.342742612756,113141.46182511839,2017
2017-03-03,142621.5197649754,29575.342742612756,113046.17702236265,2017
2017-03-06,142487.6169576293,29575.342742612756,112912.27421501654,2017
2017-03-07,141932.9535789778,6968.4313828626255,134964.52219611517,2017
2017-03-08,142260.33461966785,6968.4313828626255,135291.90323680523,2017
2017-03-09,141629.5950375706,6968.4313828626255,134661.16365470798,2017
2017-03-10,143338.7100890912,6968.4313828626255,136370.2787062286,2017
2017-03-13,144704.7444168015,6968.4313828626255,137736.31303393887,2017
2017-03-14,145383.4461242426,6968.4313828626255,138415.01474137997,2017
2017-03-15,145573.9959074293,6968.4313828626255,138605.56452456667,2017
2017-03-16,145940.66682150538,6968.4313828626255,138972.23543864276,2017
2017-03-17,146490.26440657114,6968.4313828626255,139521.83302370852,2017
2017-03-20,149077.64412701048,6968.4313828626255,142109.21274414787,2017
2017-03-21,144991.06288230454,6968.4313828626255,138022.63149944192,2017
2017-03-22,146792.91676053076,6968.4313828626255,139824.48537766814,2017
2017-03-23,145806.18952974974,6968.4313828626255,138837.75814688712,2017
2017-03-24,146732.13022301355,6968.4313828626255,139763.69884015093,2017
2017-03-27,147454.8959835377,6968.4313828626255,140486.46460067507,2017
2017-03-28,148071.27906781193,6968.4313828626255,141102.84768494932,2017
2017-03-29,148126.65557955593,6968.4313828626255,141158.2241966933,2017
2017-03-30,149729.85314971927,6968.4313828626255,142761.42176685666,2017
2017-03-31,150767.27328448958,6968.4313828626255,143798.84190162696,2017
2017-04-03,152747.79135514182,6968.4313828626255,145779.3599722792,2017
2017-04-04,150319.04584694924,6968.4313828626255,143350.61446408663,2017
2017-04-05,148943.83726813886,6968.4313828626255,141975.40588527624,2017
2017-04-06,147651.35705893103,6968.4313828626255,140682.9256760684,2017
2017-04-07,148420.38549688668,7286.942504001101,141133.44299288557,2017
2017-04-10,146675.85407705535,7286.942504001101,139388.91157305424,2017
2017-04-11,146565.2725273939,7286.942504001101,139278.3300233928,2017
2017-04-12,145041.61969131787,7286.942504001101,137754.67718731676,2017
2017-04-13,142662.48917912945,7286.942504001101,135375.54667512834,2017
2017-04-17,145740.2065056003,7286.942504001101,138453.2640015992,2017
2017-04-18,144499.0063987818,7286.942504001101,137212.0638947807,2017
2017-04-19,144231.57218574116,7286.942504001101,136944.62968174004,2017
2017-04-20,146268.47681082552,7286.942504001101,138981.5343068244,2017
2017-04-21,145287.98953013596,7286.942504001101,138001.04702613485,2017
2017-04-24,148297.39722478783,7286.942504001101,141010.4547207867,2017
2017-04-25,150671.06714950004,7286.942504001101,143384.12464549893,2017
2017-04-26,150122.97722506884,7286.942504001101,142836.03472106773,2017
2017-04-27,150349.83291764685,7286.942504001101,143062.89041364574,2017
2017-04-28,148781.63574310837,7286.942504001101,141494.69323910726,2017
2017-05-01,150442.79063286135,7286.942504001101,143155.84812886023,2017
2017-05-02,142753.8227756343,28832.7566948534,113921.06608078089,2017
2017-05-03,143465.62427489966,28832.7566948534,114632.86758004627,2017
2017-05-04,143568.1960457774,28832.7566948534,114735.439350924,2017
2017-05-05,143388.71362021985,28832.7566948534,114555.95692536645,2017
2017-05-08,142865.24111509373,20610.932527846486,122254.30858724724,2017
2017-05-09,143758.9110457599,20610.932527846486,123147.9785179134,2017
2017-05-10,144478.34380847687,20610.932527846486,123867.41128063039,2017
2017-05-11,143739.86453767965,20610.932527846486,123128.93200983315,2017
2017-05-12,143880.9832255281,20610.932527846486,123270.05069768161,2017
2017-05-15,143237.53204168376,20610.932527846486,122626.59951383727,2017
2017-05-16,143594.26045314097,20610.932527846486,122983.32792529449,2017
2017-05-17,139590.27001304546,20610.932527846486,118979.33748519898,2017
2017-05-18,140960.48268675565,20610.932527846486,120349.55015890917,2017
2017-05-19,141405.34874050855,20610.932527846486,120794.41621266206,2017
2017-05-22,141594.41118283724,20610.932527846486,120983.47865499076,2017
2017-05-23,141497.22223535975,20610.932527846486,120886.28970751326,2017
2017-05-24,142273.42413423868,20610.932527846486,121662.4916063922,2017
2017-05-25,143732.28419384098,20610.932527846486,123121.3516659945,2017
2017-05-26,144303.75249683243,20610.932527846486,123692.81996898595,2017
2017-05-30,145084.70679871767,20610.932527846486,124473.77427087119,2017
2017-05-31,145125.5886297917,20610.932527846486,124514.6561019452,2017
2017-06-01,145409.19602037861,20610.932527846486,124798.26349253213,2017
2017-06-02,145389.12722465894,20610.932527846486,124778.19469681244,2017
2017-06-05,146059.88727437606,20610.932527846486,125448.95474652958,2017
2017-06-06,146606.44175661463,20610.932527846486,125995.50922876813,2017
2017-06-07,147022.326393864,7218.302496991182,139804.02389687282,2017
2017-06-08,147640.46697122883,7218.302496991182,140422.16447423765,2017
2017-06-09,145132.98691621085,7218.302496991182,137914.68441921967,2017
2017-06-12,146498.90946957387,7218.302496991182,139280.6069725827,2017
2017-06-13,146274.1914295873,7218.302496991182,139055.88893259614,2017
2017-06-14,145475.21050025264,7218.302496991182,138256.90800326146,2017
2017-06-15,144676.98717834856,7218.302496991182,137458.68468135738,2017
2017-06-16,143970.9800440504,7218.302496991182,136752.67754705923,2017
2017-06-19,146309.28483809586,7218.302496991182,139090.98234110468,2017
2017-06-20,146414.0881066941,7218.302496991182,139195.78560970293,2017
2017-06-21,150319.14139690483,7218.302496991182,143100.83889991365,2017
2017-06-22,150741.94038321814,7218.302496991182,143523.63788622696,2017
2017-06-23,150399.50530368736,7218.302496991182,143181.20280669618,2017
2017-06-26,151351.33911215284,7218.302496991182,144133.03661516166,2017
2017-06-27,148220.5812242587,7218.302496991182,141002.27872726752,2017
2017-06-28,148869.6890308729,7218.302496991182,141651.3865338817,2017
2017-06-29,145827.29655173665,7218.302496991182,138608.99405474548,2017
2017-06-30,144206.2507287697,7218.302496991182,136987.94823177852,2017
2017-07-03,143633.42189577682,34659.64048267684,108973.78141309996,2017
2017-07-05,144290.12915417907,34659.64048267684,109630.48867150221,2017
2017-07-06,142136.14122089394,34659.64048267684,107476.50073821712,2017
2017-07-07,142091.13311439822,20499.253244298827,121591.8798700994,2017
2017-07-10,144924.70811737198,20499.253244298827,124425.45487307316,2017
2017-07-11,147268.16350605388,20499.253244298827,126768.91026175507,2017
2017-07-12,150053.57354538265,20499.253244298827,129554.32030108382,2017
2017-07-13,147539.17239191922,20499.253244298827,127039.9191476204,2017
2017-07-14,150306.85919855037,20499.253244298827,129807.60595425154,2017
2017-07-17,149372.55790421186,20499.253244298827,128873.30465991305,2017
2017-07-18,153437.74449122543,20499.253244298827,132938.4912469266,2017
2017-07-19,153168.97371011064,20499.253244298827,132669.7204658118,2017
2017-07-20,154486.36124920155,20499.253244298827,133987.10800490272,2017
2017-07-21,155421.36585497815,20499.253244298827,134922.11261067932,2017
2017-07-24,156328.39598181195,20499.253244298827,135829.14273751312,2017
2017-07-25,154300.6147475023,20499.253244298827,133801.36150320346,2017
2017-07-26,156399.42980639156,20499.253244298827,135900.17656209273,2017
2017-07-27,152900.67377977242,20499.253244298827,132401.4205354736,2017
2017-07-28,152524.89105411898,20499.253244298827,132025.63780982015,2017
2017-07-31,149374.40186610923,20499.253244298827,128875.1486218104,2017
2017-08-01,149818.78533928416,20499.253244298827,129319.53209498533,2017
2017-08-02,149698.64829599624,20499.253244298827,129199.39505169743,2017
2017-08-03,150565.6036496494,20499.253244298827,130066.35040535056,2017
2017-08-04,151471.43620733256,20499.253244298827,130972.18296303375,2017
2017-08-07,153317.68845053556,7527.383632950081,145790.30481758548,2017
2017-08-08,152878.56874839563,7527.383632950081,145351.18511544555,2017
2017-08-09,151758.09749970923,7527.383632950081,144230.71386675915,2017
2017-08-10,146122.936845921,7527.383632950081,138595.55321297093,2017
2017-08-11,145972.8775992494,7527.383632950081,138445.4939662993,2017
2017-08-14,150905.11147267767,7527.383632950081,143377.7278397276,2017
2017-08-15,151155.42218382497,7527.383632950081,143628.0385508749,2017
2017-08-16,151314.76212787096,7527.383632950081,143787.37849492088,2017
2017-08-17,147443.54317403468,7527.383632950081,139916.1595410846,2017
2017-08-18,147995.06312654068,7527.383632950081,140467.6794935906,2017
2017-08-21,145313.70161002397,7527.383632950081,137786.3179770739,2017
2017-08-22,148002.57219963722,7527.383632950081,140475.18856668714,2017
2017-08-23,150122.84228880826,7527.383632950081,142595.45865585818,2017
2017-08-24,149691.16453532278,7527.383632950081,142163.7809023727,2017
2017-08-25,148623.86413164026,7527.383632950081,141096.4804986902,2017
2017-08-28,149185.25319064443,7527.383632950081,141657.86955769436,2017
2017-08-29,149784.7482306298,7527.383632950081,142257.36459767973,2017
2017-08-30,152636.89314118004,7527.383632950081,145109.50950822997,2017
2017-08-31,154588.7808494283,7527.383632950081,147061.39721647822,2017
2017-09-01,155781.67566077504,7527.383632950081,148254.29202782497,2017
2017-09-05,153365.99998387683,7527.383632950081,145838.61635092675,2017
2017-09-06,153747.42392172106,7527.383632950081,146220.04028877098,2017
2017-09-07,154242.50213301863,7572.788879059706,146669.71325395894,2017
2017-09-08,152790.61748816364,7572.788879059706,145217.82860910392,2017
2017-09-11,156392.76752397866,7572.788879059706,148819.97864491894,2017
2017-09-12,157555.35917031858,7572.788879059706,149982.5702912589,2017
2017-09-13,158245.79477532045,7572.788879059706,150673.00589626073,2017
2017-09-14,159052.76938726928,7572.788879059706,151479.98050820956,2017
2017-09-15,161209.26317630196,7572.788879059706,153636.47429724227,2017
2017-09-18,164652.90104360785,7572.788879059706,157080.11216454816,2017
2017-09-19,164193.01684896124,7572.788879059706,156620.22796990152,2017
2017-09-20,164423.34831574146,7572.788879059706,156850.55943668174,2017
2017-09-21,163758.84414300031,7572.788879059706,156186.0552639406,2017
2017-09-22,162354.0742927667,7572.788879059706,154781.28541370697,2017
2017-09-25,160363.47509156814,7572.788879059706,152790.68621250844,2017
2017-09-26,160059.05747383984,7572.788879059706,152486.26859478012,2017
2017-09-27,160412.06292102725,7572.788879059706,152839.27404196752,2017
2017-09-28,160219.4568894754,7572.788879059706,152646.66801041568,2017
2017-09-29,161390.15985579806,7572.788879059706,153817.37097673837,2017
2017-10-02,162573.4874145094,7572.788879059706,155000.69853544972,2017
2017-10-03,163707.0563331566,7572.788879059706,156134.2674540969,2017
2017-10-04,163460.2966844433,7572.788879059706,155887.5078053836,2017
2017-10-05,164226.70192159613,7572.788879059706,156653.91304253644,2017
2017-10-06,164321.7025502497,7572.788879059706,156748.91367118998,2017
2017-10-09,162116.9964485101,7959.400105900058,154157.59634261005,2017
2017-10-10,164289.19288527832,7959.400105900058,156329.79277937827,2017
2017-10-11,164693.45931914478,7959.400105900058,156734.0592132447,2017
2017-10-12,165402.85791196232,7959.400105900058,157443.45780606224,2017
2017-10-13,166134.5388596888,7959.400105900058,158175.13875378875,2017
2017-10-16,167406.5419964966,7959.400105900058,159447.14189059654,2017
2017-10-17,167503.728130283,7959.400105900058,159544.32802438294,2017
2017-10-18,167387.50429429777,7959.400105900058,159428.1041883977,2017
2017-10-19,166302.05785587977,7959.400105900058,158342.6577499797,2017
2017-10-20,165611.07342459372,7959.400105900058,157651.67331869365,2017
2017-10-23,163499.03703528974,7959.400105900058,155539.63692938967,2017
2017-10-24,163831.8896263485,7959.400105900058,155872.48952044846,2017
2017-10-25,156918.7295000289,7959.400105900058,148959.32939412884,2017
2017-10-26,156514.5351774446,35449.12142224575,121065.41375519885,2017
2017-10-27,157482.55116809934,35449.12142224575,122033.42974585359,2017
2017-10-30,157966.85775383713,35449.12142224575,122517.73633159137,2017
2017-10-31,159620.20309879124,61977.65404101293,97642.54905777832,2017
2017-11-01,158320.19990254715,61977.65404101293,96342.5458615342,2017
2017-11-02,156390.33711180364,88882.1859632857,67508.15114851797,2017
2017-11-03,157716.1896543877,88882.1859632857,68834.00369110203,2017
2017-11-06,158218.73676256556,88882.1859632857,69336.55079927985,2017
2017-11-07,158592.9538524852,22879.943684917092,135713.0101675681,2017
2017-11-08,158812.77550304908,22879.943684917092,135932.831818132,2017
2017-11-09,158857.9030383771,22879.943684917092,135977.95935346,2017
2017-11-10,159478.892543691,22879.943684917092,136598.94885877392,2017
2017-11-13,159795.02738851192,22879.943684917092,136915.08370359484,2017
2017-11-14,156573.0177273575,22879.943684917092,133693.07404244042,2017
2017-11-15,156990.86481827125,22879.943684917092,134110.92113335416,2017
2017-11-16,158385.54875611575,22879.943684917092,135505.60507119866,2017
2017-11-17,158880.08354390453,22879.943684917092,136000.13985898744,2017
2017-11-20,157761.55770049206,22879.943684917092,134881.61401557497,2017
2017-11-21,158198.7058046562,22879.943684917092,135318.7621197391,2017
2017-11-22,158899.45678591635,22879.943684917092,136019.51310099926,2017
2017-11-24,159077.25309572474,22879.943684917092,136197.30941080765,2017
2017-11-27,158097.24040189906,22879.943684917092,135217.29671698197,2017
2017-11-28,159826.07334362104,22879.943684917092,136946.12965870395,2017
2017-11-29,159565.4598028968,22879.943684917092,136685.5161179797,2017
2017-11-30,158835.47113389266,22879.943684917092,135955.52744897557,2017
2017-12-01,158610.6577351832,22879.943684917092,135730.7140502661,2017
2017-12-04,158641.9531409679,22879.943684917092,135762.00945605082,2017
2017-12-05,157476.97516767748,22879.943684917092,134597.0314827604,2017
2017-12-06,157329.1200036427,22879.943684917092,134449.1763187256,2017
2017-12-07,157442.6602481282,22713.99272524654,134728.66752288167,2017
2017-12-08,158033.55233262826,22713.99272524654,135319.55960738173,2017
2017-12-11,158118.75761116028,22713.99272524654,135404.76488591376,2017
2017-12-12,156983.20495992113,22713.99272524654,134269.2122346746,2017
2017-12-13,156535.6336184269,22713.99272524654,133821.64089318036,2017
2017-12-14,156709.5607921034,22713.99272524654,133995.56806685688,2017
2017-12-15,158692.2188492988,22713.99272524654,135978.22612405228,2017
2017-12-18,161414.81419236804,22713.99272524654,138700.8214671215,2017
2017-12-19,161066.55089130136,22713.99272524654,138352.55816605483,2017
2017-12-20,162641.539736037,22713.99272524654,139927.54701079047,2017
2017-12-21,161185.1846739186,22713.99272524654,138471.19194867206,2017
2017-12-22,161111.2207378195,22713.99272524654,138397.22801257297,2017
2017-12-26,159474.42858669182,22713.99272524654,136760.4358614453,2017
2017-12-27,159301.425568534,22713.99272524654,136587.43284328748,2017
2017-12-28,159895.48234913076,22713.99272524654,137181.48962388423,2017
2017-12-29,158908.20924499194,22713.99272524654,136194.21651974542,2017
2018-01-02,163884.3489607907,22713.99272524654,141170.35623554417,2018
2018-01-03,166386.40927498371,22713.99272524654,143672.4165497372,2018
2018-01-04,167872.92177328045,22713.99272524654,145158.92904803393,2018
2018-01-05,168296.811829881,22713.99272524654,145582.81910463446,2018
2018-01-08,168810.246474746,8288.016204981046,160522.23026976496,2018
2018-01-09,169566.47654068607,8288.016204981046,161278.46033570502,2018
2018-01-10,170345.7237967847,8288.016204981046,162057.70759180366,2018
2018-01-11,171171.40670231057,8288.016204981046,162883.39049732953,2018
2018-01-12,171610.38098153027,8288.016204981046,163322.36477654922,2018
2018-01-16,169986.07950107148,8288.016204981046,161698.06329609043,2018
2018-01-17,170546.6180991071,8288.016204981046,162258.60189412604,2018
2018-01-18,169115.0658076678,8288.016204981046,160827.04960268675,2018
2018-01-19,168491.67645272557,8288.016204981046,160203.66024774453,2018
2018-01-22,168563.05506545323,8288.016204981046,160275.03886047218,2018
2018-01-23,169779.16954969254,8288.016204981046,161491.1533447115,2018
2018-01-24,169225.29176659873,8288.016204981046,160937.2755616177,2018
2018-01-25,168397.27657775243,8288.016204981046,160109.2603727714,2018
2018-01-26,169763.26492936927,36616.49691237595,133146.7680169933,2018
2018-01-29,168330.0025922394,36616.49691237595,131713.50567986348,2018
2018-01-30,166806.12574634422,36616.49691237595,130189.62883396827,2018
2018-01-31,167143.9164164515,36616.49691237595,130527.41950407554,2018
2018-02-01,167828.24423127715,36616.49691237595,131211.7473189012,2018
2018-02-02,164228.7572337633,36616.49691237595,127612.26032138732,2018
2018-02-05,157904.2353445135,36616.49691237595,121287.73843213753,2018
2018-02-06,159941.3609225942,36616.49691237595,123324.86401021824,2018
2018-02-07,158559.63005890494,44314.43987956423,114245.1901793407,2018
2018-02-08,153302.06700673854,44314.43987956423,108987.6271271743,2018
2018-02-09,155576.96434120683,44314.43987956423,111262.5244616426,2018
2018-02-12,157096.85383670923,44314.43987956423,112782.41395714499,2018
2018-02-13,157901.89188952712,44314.43987956423,113587.45200996289,2018
2018-02-14,159863.0738573556,44314.43987956423,115548.63397779138,2018
2018-02-15,160557.45494803434,44314.43987956423,116243.01506847012,2018
2018-02-16,161003.01012994998,44314.43987956423,116688.57025038576,2018
2018-02-20,160409.35898930306,44314.43987956423,116094.91910973884,2018
2018-02-21,159535.85431111805,44314.43987956423,115221.41443155383,2018
2018-02-22,159744.97719450062,44314.43987956423,115430.5373149364,2018
2018-02-23,161861.4506590671,44314.43987956423,117547.01077950287,2018
2018-02-26,163553.12069448447,44314.43987956423,119238.68081492024,2018
2018-02-27,162922.813953912,44314.43987956423,118608.37407434777,2018
2018-02-28,160850.19236545276,44314.43987956423,116535.75248588853,2018
2018-03-01,158524.75006747906,44314.43987956423,114210.31018791483,2018
2018-03-02,159224.4358876629,44314.43987956423,114909.99600809868,2018
2018-03-05,162205.7689317136,44314.43987956423,117891.32905214938,2018
2018-03-06,163374.1568269801,44314.43987956423,119059.71694741586,2018
2018-03-07,162799.02211459755,32455.52962893099,130343.49248566655,2018
2018-03-08,162809.88567396475,32455.52962893099,130354.35604503374,2018
2018-03-09,165522.62081807622,32455.52962893099,133067.09118914523,2018
2018-03-12,166132.43364611632,32455.52962893099,133676.90401718533,2018
2018-03-13,164058.55732680662,32455.52962893099,131603.02769787563,2018
2018-03-14,162419.21124222502,32455.52962893099,129963.68161329404,2018
2018-03-15,162506.48955873802,32455.52962893099,130050.95992980701,2018
2018-03-16,161942.76454839163,32455.52962893099,129487.23491946064,2018
2018-03-19,159783.30291219457,32455.52962893099,127327.77328326357,2018
2018-03-20,158985.04703967622,32455.52962893099,126529.51741074523,2018
2018-03-21,159821.47594165156,32455.52962893099,127365.94631272057,2018
2018-03-22,156137.0609080214,32455.52962893099,123681.53127909041,2018
2018-03-23,153339.20890559576,32455.52962893099,120883.67927666477,2018
2018-03-26,156030.98911263474,32455.52962893099,123575.45948370374,2018
2018-03-27,152475.36678100078,54357.00103093249,98118.36575006827,2018
2018-03-28,152390.79666131455,54357.00103093249,98033.79563038207,2018
2018-03-29,153600.42465264632,54357.00103093249,99243.42362171384,2018
2018-04-02,150208.47806629416,77108.26408112203,73100.21398517213,2018
2018-04-03,150940.7800762077,77108.26408112203,73832.51599508566,2018
2018-04-04,151719.59275250512,77108.26408112203,74611.32867138309,2018
2018-04-05,152328.75817062572,77108.26408112203,75220.49408950367,2018
2018-04-06,150850.83777141254,77108.26408112203,73742.5736902905,2018
