date,v30_value,v31_value,premium,cumulative_premium
2016-08-04,123886.46515582169,134172.6892524067,0.0,10286.224096585007
2016-08-05,124760.02547246788,135046.2495690529,0.0,10286.224096585007
2016-08-08,125176.22102855485,135462.44512513984,0.0,10286.224096585007
2016-08-09,125395.69695520135,135681.92105178634,0.0,10286.224096585007
2016-08-10,124899.45498952584,135185.67908611085,0.0,10286.224096585007
2016-08-11,125587.8173777257,135874.0414743107,0.0,10286.224096585007
2016-08-12,126713.49063168069,136999.7147282657,0.0,10286.224096585007
2016-08-15,126636.2084620064,136922.43255859142,0.0,10286.224096585007
2016-08-16,126183.33575532425,136469.55985190926,0.0,10286.224096585007
2016-08-17,125897.07146343417,136183.29556001918,0.0,10286.224096585007
2016-08-18,126472.84203168908,136759.06612827408,0.0,10286.224096585007
2016-08-19,125957.42353799612,136243.64763458114,0.0,10286.224096585007
2016-08-22,126229.22881916264,136515.45291574765,0.0,10286.224096585007
2016-08-23,126835.88141162974,137122.10550821474,0.0,10286.224096585007
2016-08-24,126408.23494601664,136694.45904260164,0.0,10286.224096585007
2016-08-25,126339.98748750018,136626.2115840852,0.0,10286.224096585007
2016-08-26,126753.54793307651,137039.77202966152,0.0,10286.224096585007
2016-08-29,127053.76135215543,137339.98544874042,0.0,10286.224096585007
2016-08-30,126656.4099010281,136942.6339976131,0.0,10286.224096585007
2016-08-31,126233.86157983697,136520.085676422,0.0,10286.224096585007
2016-09-01,126869.6628987625,137155.8869953475,0.0,10286.224096585007
2016-09-02,126934.84064982738,137221.0647464124,0.0,10286.224096585007
2016-09-06,127672.88192358553,137959.10602017055,0.0,10286.224096585007
2016-09-07,127187.08745814668,137473.31155473168,0.0,10286.224096585007
2016-09-08,127336.4857453993,137622.70984198432,0.0,10286.224096585007
2016-09-09,123765.34365841697,134051.56775500198,0.0,10286.224096585007
2016-09-12,125351.25270491582,135637.47680150083,0.0,10286.224096585007
2016-09-13,123580.21433335153,133866.43842993653,0.0,10286.224096585007
2016-09-14,123403.96297771554,133690.18707430054,0.0,10286.224096585007
2016-09-15,125077.94626654002,135364.17036312504,0.0,10286.224096585007
2016-09-16,125219.13347079653,135505.35756738152,0.0,10286.224096585007
2016-09-19,124992.67803869932,135278.90213528433,0.0,10286.224096585007
2016-09-20,124877.3555342813,135163.5796308663,0.0,10286.224096585007
2016-09-21,126533.01502852867,136819.23912511367,0.0,10286.224096585007
2016-09-22,127315.34028092166,137601.56437750667,0.0,10286.224096585007
2016-09-23,127002.75747428116,137288.98157086616,0.0,10286.224096585007
2016-09-26,125971.58986335665,136257.81395994168,0.0,10286.224096585007
2016-09-27,128097.31205721032,138383.5361537953,0.0,10286.224096585007
2016-09-28,129299.11525555585,139585.33935214084,0.0,10286.224096585007
2016-09-29,128841.47409840027,139127.69819498528,0.0,10286.224096585007
2016-09-30,129808.92092629068,140095.1450228757,0.0,10286.224096585007
2016-10-03,129653.58584144492,141884.6137256516,1944.8037876216738,12231.02788420668
2016-10-04,129173.4425310634,141404.47041527007,0.0,12231.02788420668
2016-10-05,129827.41938417027,142058.44726837694,0.0,12231.02788420668
2016-10-06,129312.51869017095,141543.54657437763,0.0,12231.02788420668
2016-10-07,128408.33266313518,140639.36054734187,0.0,12231.02788420668
2016-10-10,128702.26073653765,140933.28862074434,0.0,12231.02788420668
2016-10-11,127814.70530254628,140045.73318675297,0.0,12231.02788420668
2016-10-12,128294.28447782922,140525.3123620359,0.0,12231.02788420668
2016-10-13,127513.70482140064,139744.7327056073,0.0,12231.02788420668
2016-10-14,127842.2886308953,140073.316515102,0.0,12231.02788420668
2016-10-17,127109.14042816842,139340.1683123751,0.0,12231.02788420668
2016-10-18,127388.13608255476,139619.16396676144,0.0,12231.02788420668
2016-10-19,127029.2763419891,139260.3042261958,0.0,12231.02788420668
2016-10-20,126789.22940694942,139020.2572911561,0.0,12231.02788420668
2016-10-21,126662.35186810007,138893.37975230676,0.0,12231.02788420668
2016-10-24,128298.61045339952,140529.63833760621,0.0,12231.02788420668
2016-10-25,129268.63075639182,141499.6586405985,0.0,12231.02788420668
2016-10-26,128319.5087562834,140550.53664049009,0.0,12231.02788420668
2016-10-27,126996.40906973548,139227.43695394218,0.0,12231.02788420668
2016-10-28,125610.14022285656,137841.16810706325,0.0,12231.02788420668
2016-10-31,126087.74908447087,138318.77696867756,0.0,12231.02788420668
2016-11-01,124607.6393740239,136838.6672582306,0.0,12231.02788420668
2016-11-02,123607.3891303382,135838.4170145449,0.0,12231.02788420668
2016-11-03,123127.61564230852,135358.6435265152,0.0,12231.02788420668
2016-11-04,122096.92824174553,134327.95612595222,0.0,12231.02788420668
2016-11-07,125294.92268356551,137525.9505677722,0.0,12231.02788420668
2016-11-08,126005.71457759362,138236.7424618003,0.0,12231.02788420668
2016-11-09,125966.70394971667,138197.73183392335,0.0,12231.02788420668
2016-11-10,123109.3589293072,135340.38681351388,0.0,12231.02788420668
2016-11-11,128801.40360243767,141032.43148664435,0.0,12231.02788420668
2016-11-14,126310.23197331764,138541.25985752433,0.0,12231.02788420668
2016-11-15,128436.94328572773,140667.9711699344,0.0,12231.02788420668
2016-11-16,130397.83331633611,142628.8612005428,0.0,12231.02788420668
2016-11-17,130775.40993651928,143006.43782072596,0.0,12231.02788420668
2016-11-18,130763.15538390336,142994.18326811003,0.0,12231.02788420668
2016-11-21,132074.09159541206,144305.11947961873,0.0,12231.02788420668
2016-11-22,132645.35090656724,144876.37879077392,0.0,12231.02788420668
2016-11-23,133313.58382217697,145544.61170638364,0.0,12231.02788420668
2016-11-25,133687.42307046382,145918.4509546705,0.0,12231.02788420668
2016-11-28,132841.40913209054,145072.43701629722,0.0,12231.02788420668
2016-11-29,132192.68335298996,144423.71123719664,0.0,12231.02788420668
2016-11-30,131438.59804737964,143669.6259315863,0.0,12231.02788420668
2016-12-01,129625.70881984476,141856.73670405144,0.0,12231.02788420668
2016-12-02,129784.27016636751,142015.2980505742,0.0,12231.02788420668
2016-12-05,131230.9656318879,143461.99351609458,0.0,12231.02788420668
2016-12-06,132179.99326047476,144411.02114468144,0.0,12231.02788420668
2016-12-07,133959.40068051647,146190.42856472314,0.0,12231.02788420668
2016-12-08,133246.96757087967,145477.99545508635,0.0,12231.02788420668
2016-12-09,133413.00647642027,145644.03436062695,0.0,12231.02788420668
2016-12-12,132487.2760889146,144718.30397312128,0.0,12231.02788420668
2016-12-13,134097.71597377444,146328.7438579811,0.0,12231.02788420668
2016-12-14,134644.8787524962,146875.9066367029,0.0,12231.02788420668
2016-12-15,135430.85434110265,147661.88222530932,0.0,12231.02788420668
2016-12-16,135424.4529087261,147655.48079293277,0.0,12231.02788420668
2016-12-19,136248.83449281502,148479.8623770217,0.0,12231.02788420668
2016-12-20,137785.69341381913,150016.7212980258,0.0,12231.02788420668
2016-12-21,137774.70783659501,150005.7357208017,0.0,12231.02788420668
2016-12-22,137916.22698134877,150147.25486555544,0.0,12231.02788420668
2016-12-23,138720.2888998554,150951.31678406207,0.0,12231.02788420668
2016-12-27,141305.82645102695,153536.85433523363,0.0,12231.02788420668
2016-12-28,138496.33005513117,150727.35793933785,0.0,12231.02788420668
2016-12-29,138977.2551920726,151208.28307627927,0.0,12231.02788420668
2016-12-30,136722.5267935294,148953.55467773607,0.0,12231.02788420668
2017-01-03,135917.34332277213,150187.13135682038,2038.7601498415818,14269.788034048262
2017-01-04,136674.50567391975,150944.293707968,0.0,14269.788034048262
2017-01-05,136935.2339791215,151205.02201316974,0.0,14269.788034048262
2017-01-06,138167.28012323426,152437.0681572825,0.0,14269.788034048262
2017-01-09,138787.7349013776,153057.52293542586,0.0,14269.788034048262
2017-01-10,138700.10874809834,152969.8967821466,0.0,14269.788034048262
2017-01-11,138637.27736523183,152907.06539928008,0.0,14269.788034048262
2017-01-12,138732.66028028892,153002.44831433718,0.0,14269.788034048262
2017-01-13,139296.36899359355,153566.1570276418,0.0,14269.788034048262
2017-01-17,137909.83487814534,152179.6229121936,0.0,14269.788034048262
2017-01-18,138808.1007541507,153077.88878819896,0.0,14269.788034048262
2017-01-19,139526.52440659495,153796.3124406432,0.0,14269.788034048262
2017-01-20,139156.0430596686,153425.83109371684,0.0,14269.788034048262
2017-01-23,139896.667468028,154166.45550207625,0.0,14269.788034048262
2017-01-24,140769.23878235716,155039.0268164054,0.0,14269.788034048262
2017-01-25,142770.64679712447,157040.43483117272,0.0,14269.788034048262
2017-01-26,143496.05086118996,157765.8388952382,0.0,14269.788034048262
2017-01-27,143742.84614576134,158012.6341798096,0.0,14269.788034048262
2017-01-30,142198.13221546155,156467.9202495098,0.0,14269.788034048262
2017-01-31,141995.10982630207,156264.89786035032,0.0,14269.788034048262
2017-02-01,146533.8707894473,160803.65882349556,0.0,14269.788034048262
2017-02-02,144338.89386369768,158608.68189774593,0.0,14269.788034048262
2017-02-03,144793.78033292675,159063.568366975,0.0,14269.788034048262
2017-02-06,145630.88963238394,159900.6776664322,0.0,14269.788034048262
2017-02-07,145952.57026406913,160222.35829811738,0.0,14269.788034048262
2017-02-08,147445.89526716946,161715.6833012177,0.0,14269.788034048262
2017-02-09,147751.1314360271,162020.91947007534,0.0,14269.788034048262
2017-02-10,146982.0993028875,161251.88733693576,0.0,14269.788034048262
2017-02-13,146824.7790848232,161094.56711887146,0.0,14269.788034048262
2017-02-14,148005.0580910382,162274.84612508645,0.0,14269.788034048262
2017-02-15,148107.00899483342,162376.79702888167,0.0,14269.788034048262
2017-02-16,147496.89880369892,161766.68683774717,0.0,14269.788034048262
2017-02-17,147570.28365440303,161840.07168845128,0.0,14269.788034048262
2017-02-21,148938.06146541628,163207.84949946453,0.0,14269.788034048262
2017-02-22,149725.23051981346,163995.0185538617,0.0,14269.788034048262
2017-02-23,147677.8625288025,161947.65056285076,0.0,14269.788034048262
2017-02-24,149374.9935381602,163644.78157220845,0.0,14269.788034048262
2017-02-27,150971.43128612897,165241.21932017722,0.0,14269.788034048262
2017-02-28,149493.19611029592,163762.98414434417,0.0,14269.788034048262
2017-03-01,152436.0868564602,166705.87489050845,0.0,14269.788034048262
2017-03-02,150906.11749152574,165175.905525574,0.0,14269.788034048262
2017-03-03,152089.7764888725,166359.56452292076,0.0,14269.788034048262
2017-03-06,151437.26484698374,165707.052881032,0.0,14269.788034048262
2017-03-07,151075.92894847624,165345.7169825245,0.0,14269.788034048262
2017-03-08,151569.44545215595,165839.2334862042,0.0,14269.788034048262
2017-03-09,152151.30496887633,166421.09300292458,0.0,14269.788034048262
2017-03-10,154454.77914160353,168724.56717565178,0.0,14269.788034048262
2017-03-13,155262.93217949307,169532.72021354132,0.0,14269.788034048262
2017-03-14,154947.9338954241,169217.72192947235,0.0,14269.788034048262
2017-03-15,155853.6477645105,170123.43579855876,0.0,14269.788034048262
2017-03-16,155696.38031097673,169966.16834502498,0.0,14269.788034048262
2017-03-17,155020.61902669512,169290.40706074337,0.0,14269.788034048262
2017-03-20,155325.24412913737,169595.03216318562,0.0,14269.788034048262
2017-03-21,152187.9077220227,166457.69575607096,0.0,14269.788034048262
2017-03-22,152985.98994624484,167255.7779802931,0.0,14269.788034048262
2017-03-23,152424.82070248312,166694.60873653137,0.0,14269.788034048262
2017-03-24,152622.13956270847,166891.92759675672,0.0,14269.788034048262
2017-03-27,152445.68766601649,166715.47570006474,0.0,14269.788034048262
2017-03-28,154278.21917317787,168548.00720722612,0.0,14269.788034048262
2017-03-29,154601.5541883589,168871.34222240714,0.0,14269.788034048262
2017-03-30,154547.3669338102,168817.15496785846,0.0,14269.788034048262
2017-03-31,153505.25606659616,167775.04410064442,0.0,14269.788034048262
2017-04-03,154283.4175089705,168553.20554301876,0.0,14269.788034048262
2017-04-04,154802.83616251012,171394.66673899605,2322.0425424376517,16591.830576485914
2017-04-05,153713.76179485398,170305.5923713399,0.0,16591.830576485914
2017-04-06,153179.3985151757,169771.22909166163,0.0,16591.830576485914
2017-04-07,153212.11723261583,169803.94780910175,0.0,16591.830576485914
2017-04-10,154313.61523819796,170905.4458146839,0.0,16591.830576485914
2017-04-11,153520.42695218333,170112.25752866926,0.0,16591.830576485914
2017-04-12,152344.43562265887,168936.2661991448,0.0,16591.830576485914
2017-04-13,151923.56938960342,168515.39996608935,0.0,16591.830576485914
2017-04-17,153332.07100331847,169923.9015798044,0.0,16591.830576485914
2017-04-18,153457.7566658473,170049.58724233322,0.0,16591.830576485914
2017-04-19,153472.39273226104,170064.22330874696,0.0,16591.830576485914
2017-04-20,153370.15272170043,169961.98329818636,0.0,16591.830576485914
2017-04-21,153236.65640837155,169828.48698485747,0.0,16591.830576485914
2017-04-24,155088.44303589175,171680.27361237767,0.0,16591.830576485914
2017-04-25,155600.61519630437,172192.4457727903,0.0,16591.830576485914
2017-04-26,154985.52898242816,171577.3595589141,0.0,16591.830576485914
2017-04-27,155194.02143444706,171785.85201093298,0.0,16591.830576485914
2017-04-28,158738.31116902686,175330.14174551278,0.0,16591.830576485914
2017-05-01,160996.99268937553,177588.82326586146,0.0,16591.830576485914
2017-05-02,160982.88208514338,177574.7126616293,0.0,16591.830576485914
2017-05-03,159640.5649465287,176232.39552301462,0.0,16591.830576485914
2017-05-04,160214.62197731374,176806.45255379967,0.0,16591.830576485914
2017-05-05,161141.17546647502,177733.00604296094,0.0,16591.830576485914
2017-05-08,162733.65990990945,179325.49048639537,0.0,16591.830576485914
2017-05-09,164282.48272220744,180874.31329869336,0.0,16591.830576485914
2017-05-10,163758.50920239819,180350.3397788841,0.0,16591.830576485914
2017-05-11,164071.36082297756,180663.19139946348,0.0,16591.830576485914
2017-05-12,165744.35930371966,182336.18988020558,0.0,16591.830576485914
2017-05-15,164920.11155086034,181511.94212734626,0.0,16591.830576485914
2017-05-16,165551.9245114082,182143.75508789413,0.0,16591.830576485914
2017-05-17,161905.7459525988,178497.57652908473,0.0,16591.830576485914
2017-05-18,163940.31987265186,180532.1504491378,0.0,16591.830576485914
2017-05-19,164349.86657897945,180941.69715546537,0.0,16591.830576485914
2017-05-22,165283.3912090029,181875.22178548883,0.0,16591.830576485914
2017-05-23,164868.8658880544,181460.69646454032,0.0,16591.830576485914
2017-05-24,165862.76013523777,182454.5907117237,0.0,16591.830576485914
2017-05-25,167989.85849562087,184581.6890721068,0.0,16591.830576485914
2017-05-26,168827.8207352285,185419.65131171443,0.0,16591.830576485914
2017-05-30,169863.45582037148,186455.2863968574,0.0,16591.830576485914
2017-05-31,170269.53743633375,186861.36801281967,0.0,16591.830576485914
2017-06-01,170747.80360516143,187339.63418164736,0.0,16591.830576485914
2017-06-02,172724.01436660028,189315.8449430862,0.0,16591.830576485914
2017-06-05,172912.62038010155,189504.45095658748,0.0,16591.830576485914
2017-06-06,173050.62730089368,189642.4578773796,0.0,16591.830576485914
2017-06-07,174272.20730378348,190864.0378802694,0.0,16591.830576485914
2017-06-08,175206.30777551877,191798.1383520047,0.0,16591.830576485914
2017-06-09,170413.92096393713,187005.75154042305,0.0,16591.830576485914
2017-06-12,167716.72255134713,184308.55312783306,0.0,16591.830576485914
2017-06-13,170073.7433690183,186665.57394550423,0.0,16591.830576485914
2017-06-14,170008.00878132865,186599.83935781458,0.0,16591.830576485914
2017-06-15,168921.0821316417,185512.91270812764,0.0,16591.830576485914
2017-06-16,169615.7290897422,186207.55966622813,0.0,16591.830576485914
2017-06-19,172027.16381682188,188618.9943933078,0.0,16591.830576485914
2017-06-20,171046.07448789154,187637.90506437747,0.0,16591.830576485914
2017-06-21,172312.33878003256,188904.16935651848,0.0,16591.830576485914
2017-06-22,172610.54130669095,189202.37188317688,0.0,16591.830576485914
2017-06-23,173660.00704824974,190251.83762473566,0.0,16591.830576485914
2017-06-26,172304.3444199486,188896.17499643454,0.0,16591.830576485914
2017-06-27,169143.92049767263,185735.75107415856,0.0,16591.830576485914
2017-06-28,171687.81798606695,188279.64856255287,0.0,16591.830576485914
2017-06-29,168631.69928948232,185223.52986596824,0.0,16591.830576485914
2017-06-30,168791.82637516808,185383.656951654,0.0,16591.830576485914
2017-07-03,167039.05562663914,183630.88620312506,0.0,16591.830576485914
2017-07-05,167026.49629247645,186123.72431334952,2505.3974443871466,19097.22802087306
2017-07-06,164550.6477176811,183647.87573855417,0.0,19097.22802087306
2017-07-07,165424.02924383536,184521.25726470843,0.0,19097.22802087306
2017-07-10,167864.80172648997,186962.02974736303,0.0,19097.22802087306
2017-07-11,168957.72685088933,188054.9548717624,0.0,19097.22802087306
2017-07-12,171322.88387649582,190420.1118973689,0.0,19097.22802087306
2017-07-13,170435.53312806474,189532.7611489378,0.0,19097.22802087306
2017-07-14,172225.65318514875,191322.88120602182,0.0,19097.22802087306
2017-07-17,171858.04190877808,190955.26992965114,0.0,19097.22802087306
2017-07-18,173396.61192794013,192493.8399488132,0.0,19097.22802087306
2017-07-19,173957.46736054105,193054.69538141412,0.0,19097.22802087306
2017-07-20,174787.2405481989,193884.46856907196,0.0,19097.22802087306
2017-07-21,175400.48859388207,194497.71661475513,0.0,19097.22802087306
2017-07-24,176380.41561033498,195477.64363120805,0.0,19097.22802087306
2017-07-25,176427.52075183226,195524.74877270532,0.0,19097.22802087306
2017-07-26,179439.11667726602,198536.3446981391,0.0,19097.22802087306
2017-07-27,179558.40498230132,198655.6330031744,0.0,19097.22802087306
2017-07-28,179280.27777897642,198377.5057998495,0.0,19097.22802087306
2017-07-31,176739.0327755621,195836.26079643518,0.0,19097.22802087306
2017-08-01,177003.84318441706,196101.07120529012,0.0,19097.22802087306
2017-08-02,176968.9695535599,196066.19757443297,0.0,19097.22802087306
2017-08-03,176838.8640775038,195936.09209837686,0.0,19097.22802087306
2017-08-04,178658.04269336897,197755.27071424204,0.0,19097.22802087306
2017-08-07,180774.64487305388,199871.87289392695,0.0,19097.22802087306
2017-08-08,180363.33359869485,199460.56161956792,0.0,19097.22802087306
2017-08-09,179672.98181208447,198770.20983295754,0.0,19097.22802087306
2017-08-10,175740.15898579807,194837.38700667114,0.0,19097.22802087306
2017-08-11,174446.53846240375,193543.76648327682,0.0,19097.22802087306
2017-08-14,179271.51247567456,198368.74049654763,0.0,19097.22802087306
2017-08-15,179309.51159865316,198406.73961952623,0.0,19097.22802087306
2017-08-16,178679.59817639322,197776.8261972663,0.0,19097.22802087306
2017-08-17,176218.74846879597,195315.97648966903,0.0,19097.22802087306
2017-08-18,176382.81442839696,195480.04244927003,0.0,19097.22802087306
2017-08-21,176193.33482594788,195290.56284682095,0.0,19097.22802087306
2017-08-22,179217.14910218958,198314.37712306264,0.0,19097.22802087306
2017-08-23,179257.52516993647,198354.75319080954,0.0,19097.22802087306
2017-08-24,178869.5044720005,197966.73249287356,0.0,19097.22802087306
2017-08-25,177425.0614293074,196522.28945018045,0.0,19097.22802087306
2017-08-28,178256.37890095054,197353.6069218236,0.0,19097.22802087306
2017-08-29,178981.63198644476,198078.86000731782,0.0,19097.22802087306
2017-08-30,179936.73247359577,199033.96049446883,0.0,19097.22802087306
2017-08-31,181886.25763056014,200983.4856514332,0.0,19097.22802087306
2017-09-01,182141.72248777573,201238.9505086488,0.0,19097.22802087306
2017-09-05,180003.93662440733,199101.1646452804,0.0,19097.22802087306
2017-09-06,180405.8391228547,199503.06714372776,0.0,19097.22802087306
2017-09-07,181147.01514907266,200244.24316994572,0.0,19097.22802087306
2017-09-08,180108.73412160276,199205.96214247582,0.0,19097.22802087306
2017-09-11,182258.86531352624,201356.0933343993,0.0,19097.22802087306
2017-09-12,182557.6106609683,201654.83868184136,0.0,19097.22802087306
2017-09-13,183544.55955586187,202641.78757673493,0.0,19097.22802087306
2017-09-14,183099.34850662155,202196.57652749462,0.0,19097.22802087306
2017-09-15,185799.23044996627,204896.45847083934,0.0,19097.22802087306
2017-09-18,186642.4729877221,205739.70100859518,0.0,19097.22802087306
2017-09-19,186753.3154062944,205850.54342716746,0.0,19097.22802087306
2017-09-20,186635.60020227573,205732.8282231488,0.0,19097.22802087306
2017-09-21,184826.44981577081,203923.67783664388,0.0,19097.22802087306
2017-09-22,184150.14937949256,203247.37740036563,0.0,19097.22802087306
2017-09-25,179803.94403132892,198901.172052202,0.0,19097.22802087306
2017-09-26,180035.65530971595,199132.88333058901,0.0,19097.22802087306
2017-09-27,182676.66703241167,201773.89505328474,0.0,19097.22802087306
2017-09-28,182132.4883077077,201229.71632858078,0.0,19097.22802087306
2017-09-29,183192.79038264195,202290.01840351502,0.0,19097.22802087306
2017-10-02,183276.05731138305,202373.2853322561,0.0,19097.22802087306
2017-10-03,183367.56566891787,205215.3071748247,2750.513485033768,21847.741505906826
2017-10-04,183797.10513649957,205644.8466424064,0.0,21847.741505906826
2017-10-05,186526.87522901612,208374.61673492295,0.0,21847.741505906826
2017-10-06,187030.443088607,208878.18459451382,0.0,21847.741505906826
2017-10-09,187420.3459290791,209268.08743498594,0.0,21847.741505906826
2017-10-10,188331.43456299798,210179.1760689048,0.0,21847.741505906826
2017-10-11,189480.04205394458,211327.7835598514,0.0,21847.741505906826
2017-10-12,189295.5546170093,211143.29612291613,0.0,21847.741505906826
2017-10-13,190959.5679572949,212807.30946320173,0.0,21847.741505906826
2017-10-16,192409.36769901236,214257.1092049192,0.0,21847.741505906826
2017-10-17,192047.04585252245,213894.78735842928,0.0,21847.741505906826
2017-10-18,192479.95682081694,214327.69832672377,0.0,21847.741505906826
2017-10-19,191727.1818861269,213574.92339203373,0.0,21847.741505906826
2017-10-20,194065.43088176177,215913.1723876686,0.0,21847.741505906826
2017-10-23,192971.147119984,214818.88862589083,0.0,21847.741505906826
2017-10-24,195202.36605926044,217050.10756516727,0.0,21847.741505906826
2017-10-25,193633.01330892276,215480.7548148296,0.0,21847.741505906826
2017-10-26,194437.33767153195,216285.07917743878,0.0,21847.741505906826
2017-10-27,197284.8433067928,219132.58481269964,0.0,21847.741505906826
2017-10-30,197514.64153980504,219362.38304571187,0.0,21847.741505906826
2017-10-31,197591.3931396032,219439.13464551003,0.0,21847.741505906826
2017-11-01,197450.42617232204,219298.16767822887,0.0,21847.741505906826
2017-11-02,198815.49055076815,220663.23205667498,0.0,21847.741505906826
2017-11-03,198833.79653758387,220681.5380434907,0.0,21847.741505906826
2017-11-06,198988.20147609964,220835.94298200647,0.0,21847.741505906826
2017-11-07,198338.2068562045,220185.94836211132,0.0,21847.741505906826
2017-11-08,197354.91656523047,219202.6580711373,0.0,21847.741505906826
2017-11-09,195293.73434833813,217141.47585424496,0.0,21847.741505906826
2017-11-10,197348.52765736278,219196.2691632696,0.0,21847.741505906826
2017-11-13,196510.07544792318,218357.81695383,0.0,21847.741505906826
2017-11-14,196337.8822592426,218185.62376514942,0.0,21847.741505906826
2017-11-15,196393.51094494673,218241.25245085356,0.0,21847.741505906826
2017-11-16,197706.38105631783,219554.12256222466,0.0,21847.741505906826
2017-11-17,196739.25912291516,218587.000628822,0.0,21847.741505906826
2017-11-20,196762.53792744887,218610.2794333557,0.0,21847.741505906826
2017-11-21,197963.1737478883,219810.91525379513,0.0,21847.741505906826
2017-11-22,197842.67332240983,219690.41482831666,0.0,21847.741505906826
2017-11-24,198404.96436255204,220252.70586845887,0.0,21847.741505906826
2017-11-27,198306.20489476167,220153.9464006685,0.0,21847.741505906826
2017-11-28,199784.37525689587,221632.1167628027,0.0,21847.741505906826
2017-11-29,197082.821184522,218930.56269042884,0.0,21847.741505906826
2017-11-30,199042.85949065688,220890.6009965637,0.0,21847.741505906826
2017-12-01,197064.8593342721,218912.60084017893,0.0,21847.741505906826
2017-12-04,196965.42585717817,218813.167363085,0.0,21847.741505906826
2017-12-05,196884.65077205095,218732.39227795778,0.0,21847.741505906826
2017-12-06,197545.78136014665,219393.52286605348,0.0,21847.741505906826
2017-12-07,199283.75555970403,221131.49706561086,0.0,21847.741505906826
2017-12-08,200422.21203599998,222269.9535419068,0.0,21847.741505906826
2017-12-11,200841.42496938581,222689.16647529264,0.0,21847.741505906826
2017-12-12,201495.6038750951,223343.34538100194,0.0,21847.741505906826
2017-12-13,200304.90606958125,222152.64757548808,0.0,21847.741505906826
2017-12-14,199989.41097827844,221837.15248418527,0.0,21847.741505906826
2017-12-15,202355.3957782195,224203.13728412634,0.0,21847.741505906826
2017-12-18,205608.5448131844,227456.28631909122,0.0,21847.741505906826
2017-12-19,204852.35812896054,226700.09963486737,0.0,21847.741505906826
2017-12-20,204934.8584919662,226782.59999787304,0.0,21847.741505906826
2017-12-21,205227.83715189015,227075.57865779698,0.0,21847.741505906826
2017-12-22,205268.7340281099,227116.47553401673,0.0,21847.741505906826
2017-12-26,205236.56594125245,227084.30744715928,0.0,21847.741505906826
2017-12-27,204702.9870497275,226550.72855563433,0.0,21847.741505906826
2017-12-28,204718.93675930845,226566.67826521528,0.0,21847.741505906826
2017-12-29,203107.57277887664,224955.31428478347,0.0,21847.741505906826
2018-01-02,205119.4924442496,226967.23395015643,0.0,21847.741505906826
2018-01-03,209109.74961385617,234094.13736397083,3136.6462442078423,24984.387750114667
2018-01-04,210275.2021106168,235259.58986073147,0.0,24984.387750114667
2018-01-05,212975.59349209687,237959.98124221154,0.0,24984.387750114667
2018-01-08,212864.38651391966,237848.77426403432,0.0,24984.387750114667
2018-01-09,212369.12613146324,237353.5138815779,0.0,24984.387750114667
2018-01-10,213228.41995211865,238212.80770223332,0.0,24984.387750114667
2018-01-11,215011.55131986074,239995.9390699754,0.0,24984.387750114667
2018-01-12,216460.63564111563,241445.0233912303,0.0,24984.387750114667
2018-01-16,215456.43521237158,240440.82296248624,0.0,24984.387750114667
2018-01-17,217611.30202367925,242595.6897737939,0.0,24984.387750114667
2018-01-18,217082.22532071717,242066.61307083184,0.0,24984.387750114667
2018-01-19,220648.6082709533,245632.99602106796,0.0,24984.387750114667
2018-01-22,223150.99345942165,248135.3812095363,0.0,24984.387750114667
2018-01-23,226230.75017238586,251215.13792250052,0.0,24984.387750114667
2018-01-24,224230.5012195967,249214.88896971138,0.0,24984.387750114667
2018-01-25,223814.01047514335,248798.39822525802,0.0,24984.387750114667
2018-01-26,227402.47770871804,252386.8654588327,0.0,24984.387750114667
2018-01-29,228732.04864113466,253716.43639124933,0.0,24984.387750114667
2018-01-30,227684.26297328033,252668.650723395,0.0,24984.387750114667
2018-01-31,230433.48540343865,255417.87315355332,0.0,24984.387750114667
2018-02-01,225582.5848690597,250566.97261917437,0.0,24984.387750114667
2018-02-02,224349.66489937043,249334.0526494851,0.0,24984.387750114667
2018-02-05,214580.7221558475,239565.10990596216,0.0,24984.387750114667
2018-02-06,220299.6167810032,245284.00453111785,0.0,24984.387750114667
2018-02-07,221191.7573814969,246176.14513161156,0.0,24984.387750114667
2018-02-08,209783.98467208227,234768.37242219693,0.0,24984.387750114667
2018-02-09,213654.1704576373,238638.55820775195,0.0,24984.387750114667
2018-02-12,216080.7600981588,241065.14784827345,0.0,24984.387750114667
2018-02-13,219764.7683542047,244749.15610431935,0.0,24984.387750114667
2018-02-14,224885.95006479713,249870.3378149118,0.0,24984.387750114667
2018-02-15,227884.89943899994,252869.2871891146,0.0,24984.387750114667
2018-02-16,227012.14294667193,251996.5306967866,0.0,24984.387750114667
2018-02-20,227937.32276726488,252921.71051737954,0.0,24984.387750114667
2018-02-21,226577.50958338406,251561.89733349872,0.0,24984.387750114667
2018-02-22,228872.97898839612,253857.36673851078,0.0,24984.387750114667
2018-02-23,231672.4783667736,256656.86611688827,0.0,24984.387750114667
2018-02-26,233886.45870008727,258870.84645020193,0.0,24984.387750114667
2018-02-27,231479.0511457439,256463.43889585856,0.0,24984.387750114667
2018-02-28,228492.2629421366,253476.65069225125,0.0,24984.387750114667
2018-03-01,224077.10995963516,249061.49770974982,0.0,24984.387750114667
2018-03-02,225876.5399475588,250860.92769767347,0.0,24984.387750114667
2018-03-05,226485.1125721129,251469.50032222757,0.0,24984.387750114667
