date,v30_value,v31_value,cumulative_premium,v30_drawdown,v31_drawdown
2017-03-17,155020.61902669512,164533.81104939396,9513.192022698842,-0.5344942192652802,-0.5037459377510656
2017-03-20,155325.24412913737,164838.4361518362,9513.192022698842,-0.3390383497289262,-0.3195342162026438
2017-03-21,152187.9077220227,161701.09974472155,9513.192022698842,-2.3520399394351132,-2.2167322343492835
2017-03-22,152985.98994624484,162499.18196894368,9513.192022698842,-1.8399683673741118,-1.734119018030278
2017-03-23,152424.82070248312,161938.01272518196,9513.192022698842,-2.2000300353625546,-2.073467127048889
2017-03-24,152622.13956270847,162135.33158540732,9513.192022698842,-2.073424811130975,-1.9541452240124269
2017-03-27,152445.68766601649,161958.87968871533,9513.192022698842,-2.1866412158946247,-2.060848537033977
2017-03-28,154278.21917317787,163791.41119587672,9513.192022698842,-1.01083844615113,-0.9526871247947044
2017-03-29,154601.5541883589,164114.74621105773,9513.192022698842,-0.8033777804440478,-0.7571612167002639
2017-03-30,154547.3669338102,164060.55895650905,9513.192022698842,-0.8381458178470358,-0.7899291250780371
2017-03-31,153505.25606659616,163018.448089295,9513.192022698842,-1.5067928993633073,-1.4201104048043756
2017-04-03,154283.4175089705,163796.60953166935,9513.192022698842,-1.007503050498093,-0.9495436071467189
2017-04-04,154802.83616251012,165864.05654683406,11061.220384323944,-0.6742297129856856,0.0
2017-04-05,153713.76179485398,164774.98217917792,11061.220384323944,-1.3730098719856754,-0.6566066152787098
2017-04-06,153179.3985151757,164240.61889949965,11061.220384323944,-1.7158720939117744,-0.9787760417375391
2017-04-07,153212.11723261583,164273.33761693977,11061.220384323944,-1.694878862178406,-0.959049816465285
2017-04-10,154313.61523819796,165374.8356225219,11061.220384323944,-0.9881273543494329,-0.2949529479125079
2017-04-11,153520.42695218333,164581.64733650727,11061.220384323944,-1.4970588406455487,-0.773168845032246
2017-04-12,152344.43562265887,163405.6560069828,11061.220384323944,-2.251607320191784,-1.4821779902368992
2017-04-13,151923.56938960342,162984.78977392736,11061.220384323944,-2.521646705918168,-1.7359196638807028
2017-04-17,153332.07100331847,164393.2913876424,11061.220384323944,-1.6179132136849628,-0.8867292828909967
2017-04-18,153457.7566658473,164518.97705017123,11061.220384323944,-1.5372698252679506,-0.8109529723717035
2017-04-19,153472.39273226104,164533.61311658498,11061.220384323944,-1.5278789212861188,-0.8021288384885361
2017-04-20,153370.15272170043,164431.37310602437,11061.220384323944,-1.5934789325961374,-0.8637696862340727
2017-04-21,153236.65640837155,164297.8767926955,11061.220384323944,-1.6791338500418918,-0.9442550645059944
2017-04-24,155088.44303589175,166149.6634202157,11061.220384323944,-0.49097646387780136,0.0
2017-04-25,155600.61519630437,166661.8355806283,11061.220384323944,-0.1623526762674521,0.0
2017-04-26,154985.52898242816,166046.7493667521,11061.220384323944,-0.5570089597094596,-0.3690624261597275
2017-04-27,155194.02143444706,166255.241818771,11061.220384323944,-0.42323445073297883,-0.24396332876137627
2017-04-28,158738.31116902686,169799.5315533508,11061.220384323944,0.0,0.0
2017-05-01,160996.99268937553,172058.21307369947,11061.220384323944,0.0,0.0
2017-05-02,160982.88208514338,172044.10246946733,11061.220384323944,-0.008764514166659243,-0.008201064035284755
2017-05-03,159640.5649465287,170701.78533085264,11061.220384323944,-0.8425174409710245,-0.788353963821431
2017-05-04,160214.62197731374,171275.84236163768,11061.220384323944,-0.48595361875565235,-0.4547127963758779
2017-05-05,161141.17546647502,172202.39585079896,11061.220384323944,0.0,0.0
2017-05-08,162733.65990990945,173794.8802942334,11061.220384323944,0.0,0.0
2017-05-09,164282.48272220744,175343.70310653138,11061.220384323944,0.0,0.0
2017-05-10,163758.50920239819,174819.72958672213,11061.220384323944,-0.3189466771665872,-0.29882653926324165
2017-05-11,164071.36082297756,175132.5812073015,11061.220384323944,-0.12851151001100902,-0.12040460848578016
2017-05-12,165744.35930371966,176805.5796880436,11061.220384323944,0.0,0.0
2017-05-15,164920.11155086034,175981.33193518428,11061.220384323944,-0.49730063594436436,-0.466188767522846
2017-05-16,165551.9245114082,176613.14489573214,11061.220384323944,-0.11610337336357412,-0.10883977341155093
2017-05-17,161905.7459525988,172966.96633692275,11061.220384323944,-2.315984306945096,-2.1710928794745676
2017-05-18,163940.31987265186,175001.5402569758,11061.220384323944,-1.0884469544824582,-1.0203520919706555
2017-05-19,164349.86657897945,175411.0869633034,11061.220384323944,-0.8413515431827556,-0.7887153376045397
2017-05-22,165283.3912090029,176344.61159332684,11061.220384323944,-0.2781199291808423,-0.260720332203368
2017-05-23,164868.8658880544,175930.08627237834,11061.220384323944,-0.5282191317660168,-0.49517295619854185
2017-05-24,165862.76013523777,176923.9805195617,11061.220384323944,0.0,0.0
2017-05-25,167989.85849562087,179051.0788799448,11061.220384323944,0.0,0.0
2017-05-26,168827.8207352285,179889.04111955245,11061.220384323944,0.0,0.0
2017-05-30,169863.45582037148,180924.67620469542,11061.220384323944,0.0,0.0
2017-05-31,170269.53743633375,181330.7578206577,11061.220384323944,0.0,0.0
2017-06-01,170747.80360516143,181809.02398948537,11061.220384323944,0.0,0.0
2017-06-02,172724.01436660028,183785.23475092422,11061.220384323944,0.0,0.0
2017-06-05,172912.62038010155,183973.8407644255,11061.220384323944,0.0,0.0
2017-06-06,173050.62730089368,184111.84768521762,11061.220384323944,0.0,0.0
2017-06-07,174272.20730378348,185333.42768810742,11061.220384323944,0.0,0.0
2017-06-08,175206.30777551877,186267.5281598427,11061.220384323944,0.0,0.0
2017-06-09,170413.92096393713,181475.14134826107,11061.220384323944,-2.7352821210762768,-2.5728514566796257
2017-06-12,167716.72255134713,178777.94293567108,11061.220384323944,-4.27472350696847,-4.020875403330937
2017-06-13,170073.7433690183,181134.96375334225,11061.220384323944,-2.929440424642993,-2.755479957889395
2017-06-14,170008.00878132865,181069.2291656526,11061.220384323944,-2.9669588156896576,-2.7907703750324475
2017-06-15,168921.0821316417,179982.30251596565,11061.220384323944,-3.5873284036839204,-3.374300236852601
2017-06-16,169615.7290897422,180676.94947406615,11061.220384323944,-3.1908546882566724,-3.0013705238945865
2017-06-19,172027.16381682188,183088.38420114582,11061.220384323944,-1.8145145566163867,-1.7067623058640402
2017-06-20,171046.07448789154,182107.29487221548,11061.220384323944,-2.3744768898146584,-2.233472107954959
2017-06-21,172312.33878003256,183373.5591643565,11061.220384323944,-1.6517493189766141,-1.553662640008191
2017-06-22,172610.54130669095,183671.7616910149,11061.220384323944,-1.4815485251556182,-1.3935689674264062
2017-06-23,173660.00704824974,184721.22743257368,11061.220384323944,-0.8825599642509507,-0.8301504521722625
2017-06-26,172304.3444199486,183365.56480427255,11061.220384323944,-1.6563121456153684,-1.5579545099669079
2017-06-27,169143.92049767263,180205.14088199657,11061.220384323944,-3.4601421346162398,-3.2546667353870684
2017-06-28,171687.81798606695,182749.0383703909,11061.220384323944,-2.008198126039984,-1.8889442643123977
2017-06-29,168631.69928948232,179692.91967380626,11061.220384323944,-3.752495312246462,-3.529658953972137
2017-06-30,168791.82637516808,179853.04675949202,11061.220384323944,-3.6611018643056936,-3.4436927701355424
2017-07-03,167039.05562663914,178100.27601096308,11061.220384323944,-4.6615057714382235,-4.384689177746015
2017-07-05,167026.49629247645,179757.98163972516,12731.485347248708,-4.668674083083024,-3.494729642050909
2017-07-06,164550.6477176811,177282.1330649298,12731.485347248708,-6.081778785892866,-4.823919221820683
2017-07-07,165424.02924383536,178155.51459108407,12731.485347248708,-5.583291295777348,-4.355033670601694
2017-07-10,167864.80172648997,180596.28707373867,12731.485347248708,-4.190206472723023,-3.0446751197757638
2017-07-11,168957.72685088933,181689.21219813803,12731.485347248708,-3.5664132210555866,-2.4579249034624384
2017-07-12,171322.88387649582,184054.36922374452,12731.485347248708,-2.2164863516207056,-1.1881614353087877
2017-07-13,170435.53312806474,183167.01847531344,12731.485347248708,-2.722946855067876,-1.664546534309841
2017-07-14,172225.65318514875,184957.13853239745,12731.485347248708,-1.7012256169389506,-0.7034986937287102
2017-07-17,171858.04190877808,184589.52725602678,12731.485347248708,-1.9110418507481075,-0.900855302259651
2017-07-18,173396.61192794013,186128.09727518883,12731.485347248708,-1.03289423226548,-0.07485517525858132
2017-07-19,173957.46736054105,186688.95270778975,12731.485347248708,-0.7127827935155095,0.0
2017-07-20,174787.2405481989,187518.7258954476,12731.485347248708,-0.2391850114533578,0.0
2017-07-21,175400.48859388207,188131.97394113077,12731.485347248708,0.0,0.0
2017-07-24,176380.41561033498,189111.90095758368,12731.485347248708,0.0,0.0
2017-07-25,176427.52075183226,189159.00609908096,12731.485347248708,0.0,0.0
2017-07-26,179439.11667726602,192170.60202451472,12731.485347248708,0.0,0.0
2017-07-27,179558.40498230132,192289.89032955002,12731.485347248708,0.0,0.0
2017-07-28,179280.27777897642,192011.76312622512,12731.485347248708,-0.15489511802708744,-0.1446395350521268
2017-07-31,176739.0327755621,189470.5181228108,12731.485347248708,-1.5701699995703922,-1.4662092749167965
2017-08-01,177003.84318441706,189735.32853166576,12731.485347248708,-1.422691295423384,-1.328495114072925
2017-08-02,176968.9695535599,189700.4549008086,12731.485347248708,-1.4421131826141242,-1.3466310809702953
2017-08-03,176838.8640775038,189570.3494247525,12731.485347248708,-1.5145717656968372,-1.4142921919278906
2017-08-04,178658.04269336897,191389.52804061768,12731.485347248708,-0.5014314362065564,-0.4682317345905629
2017-08-07,180774.64487305388,193506.13022030258,12731.485347248708,0.0,0.0
2017-08-08,180363.33359869485,193094.81894594355,12731.485347248708,-0.22752708193556348,-0.21255723210978905
2017-08-09,179672.98181208447,192404.46715933317,12731.485347248708,-0.6094123773513926,-0.5693168788581504
2017-08-10,175740.15898579807,188471.64433304677,12731.485347248708,-2.784951335842034,-2.6017190677753543
2017-08-11,174446.53846240375,187178.02380965246,12731.485347248708,-3.5005497674156394,-3.270235626874307
2017-08-14,179271.51247567456,192002.99782292327,12731.485347248708,-0.8314951460338227,-0.7767879992577109
2017-08-15,179309.51159865316,192040.99694590186,12731.485347248708,-0.8104749841603032,-0.7571508317243958
2017-08-16,178679.59817639322,191411.08352364192,12731.485347248708,-1.158927292116585,-1.0826771711446526
2017-08-17,176218.74846879597,188950.23381604467,12731.485347248708,-2.5202076361191206,-2.354393837069202
2017-08-18,176382.81442839696,189114.29977564566,12731.485347248708,-2.4294504617840773,-2.2696079135358205
2017-08-21,176193.33482594788,188924.82017319658,12731.485347248708,-2.534265826008486,-2.367527086552901
2017-08-22,179217.14910218958,191948.63444943828,12731.485347248708,-0.8615676008978057,-0.8048818758822462
2017-08-23,179257.52516993647,191989.01051718518,12731.485347248708,-0.8392325727885064,-0.784016352035044
2017-08-24,178869.5044720005,191600.9898192492,12731.485347248708,-1.053875891937861,-0.9845374918533212
2017-08-25,177425.0614293074,190156.5467765561,12731.485347248708,-1.8529055587959697,-1.7309960361116539
2017-08-28,178256.37890095054,190987.86424819924,12731.485347248708,-1.3930415816176822,-1.3013882140252342
2017-08-29,178981.63198644476,191713.11733369346,12731.485347248708,-0.991849762928998,-0.9265922917107705
2017-08-30,179936.73247359577,192668.21782084447,12731.485347248708,-0.4635121258551145,-0.4330159455435245
2017-08-31,181886.25763056014,194617.74297780884,12731.485347248708,0.0,0.0
2017-09-01,182141.72248777573,194873.20783502443,12731.485347248708,0.0,0.0
2017-09-05,180003.93662440733,192735.42197165603,12731.485347248708,-1.1736936678590326,-1.0970137388912837
2017-09-06,180405.8391228547,193137.3244701034,12731.485347248708,-0.9530399412125523,-0.8907757942747008
2017-09-07,181147.01514907266,193878.50049632136,12731.485347248708,-0.546117235039234,-0.5104382227572146
2017-09-08,180108.73412160276,192840.21946885146,12731.485347248708,-1.1161574286250753,-1.0432364657814053
2017-09-11,182258.86531352624,194990.35066077494,12731.485347248708,0.0,0.0
2017-09-12,182557.6106609683,195289.096008217,12731.485347248708,0.0,0.0
2017-09-13,183544.55955586187,196276.04490311057,12731.485347248708,0.0,0.0
2017-09-14,183099.34850662155,195830.83385387025,12731.485347248708,-0.2425629233128057,-0.22682903023651946
2017-09-15,185799.23044996627,198530.71579721497,12731.485347248708,0.0,0.0
2017-09-18,186642.4729877221,199373.9583349708,12731.485347248708,0.0,0.0
2017-09-19,186753.3154062944,199484.8007535431,12731.485347248708,0.0,0.0
2017-09-20,186635.60020227573,199367.08554952443,12731.485347248708,-0.06303245742254049,-0.05900961054375875
2017-09-21,184826.44981577081,197557.93516301952,12731.485347248708,-1.031770486286443,-0.9659210041291111
2017-09-22,184150.14937949256,196881.63472674126,12731.485347248708,-1.3939061917794926,-1.3049445456338127
2017-09-25,179803.94403132892,192535.42937857762,12731.485347248708,-3.7211502027937993,-3.4836595814390803
2017-09-26,180035.65530971595,192767.14065696465,12731.485347248708,-3.59707675441463,-3.3675047277801795
2017-09-27,182676.66703241167,195408.15237966037,12731.485347248708,-2.1829054895297073,-2.043588463122703
2017-09-28,182132.4883077077,194863.9736549564,12731.485347248708,-2.4742945465432653,-2.316380536828755
2017-09-29,183192.79038264195,195924.27572989065,12731.485347248708,-1.9065391240344454,-1.784860305247693
2017-10-02,183276.05731138305,196007.54265863175,12731.485347248708,-1.8619525374135026,-1.743119316246744
2017-10-03,183367.56566891787,197932.72667285576,14565.161003937887,-1.8129529481233586,-0.7780412717282026
2017-10-04,183797.10513649957,198362.26614043745,14565.161003937887,-1.5829492843880133,-0.5627168630719326
2017-10-05,186526.87522901612,201092.036232954,14565.161003937887,-0.1212509543863427,0.0
2017-10-06,187030.443088607,201595.60409254488,14565.161003937887,0.0,0.0
2017-10-09,187420.3459290791,201985.506933017,14565.161003937887,0.0,0.0
2017-10-10,188331.43456299798,202896.59556693587,14565.161003937887,0.0,0.0
2017-10-11,189480.04205394458,204045.20305788246,14565.161003937887,0.0,0.0
2017-10-12,189295.5546170093,203860.7156209472,14565.161003937887,-0.09736510237988716,-0.09041498362641898
2017-10-13,190959.5679572949,205524.7289612328,14565.161003937887,0.0,0.0
2017-10-16,192409.36769901236,206974.52870295025,14565.161003937887,0.0,0.0
2017-10-17,192047.04585252245,206612.20685646034,14565.161003937887,-0.18830779957486055,-0.1750562490759
2017-10-18,192479.95682081694,207045.11782475482,14565.161003937887,0.0,0.0
2017-10-19,191727.1818861269,206292.34289006479,14565.161003937887,-0.39109263485070933,-0.36358014262726224
2017-10-20,194065.43088176177,208630.59188569966,14565.161003937887,0.0,0.0
2017-10-23,192971.147119984,207536.3081239219,14565.161003937887,-0.5638736156180713,-0.5245078163691796
2017-10-24,195202.36605926044,209767.52706319833,14565.161003937887,0.0,0.0
2017-10-25,193633.01330892276,208198.17431286065,14565.161003937887,-0.8039619508819151,-0.748139033867179
2017-10-26,194437.33767153195,209002.49867546983,14565.161003937887,-0.391915530110043,-0.3647029635325816
2017-10-27,197284.8433067928,211850.0043107307,14565.161003937887,0.0,0.0
2017-10-30,197514.64153980504,212079.80254374293,14565.161003937887,0.0,0.0
2017-10-31,197591.3931396032,212156.55414354109,14565.161003937887,0.0,0.0
2017-11-01,197450.42617232204,212015.58717625993,14565.161003937887,-0.07134266581214632,-0.06644478547940258
2017-11-02,198815.49055076815,213380.65155470604,14565.161003937887,0.0,0.0
2017-11-03,198833.79653758387,213398.95754152176,14565.161003937887,0.0,0.0
2017-11-06,198988.20147609964,213553.36248003753,14565.161003937887,0.0,0.0
2017-11-07,198338.2068562045,212903.36786014237,14565.161003937887,-0.3266498290217634,-0.30437105384183427
2017-11-08,197354.91656523047,211920.07756916835,14565.161003937887,-0.8207948505255191,-0.7648134835722131
2017-11-09,195293.73434833813,209858.895352276,14565.161003937887,-1.856626222236224,-1.7299971701952743
2017-11-10,197348.52765736278,211913.68866130066,14565.161003937887,-0.8240055473509034,-0.7678051985204104
2017-11-13,196510.07544792318,211075.23645186107,14565.161003937887,-1.245363297820501,-1.1604247291625347
2017-11-14,196337.8822592426,210903.04326318047,14565.161003937887,-1.3318976689054463,-1.2410571231838086
2017-11-15,196393.51094494673,210958.6719488846,14565.161003937887,-1.303941898014771,-1.2150080434324528
2017-11-16,197706.38105631783,212271.5420602557,14565.161003937887,-0.644169056392907,-0.6002342481971623
2017-11-17,196739.25912291516,211304.42012685305,14565.161003937887,-1.1301887933564791,-1.0531055690564006
2017-11-20,196762.53792744887,211327.69893138675,14565.161003937887,-1.1184902080328074,-1.0422048722641075
2017-11-21,197963.1737478883,212528.3347518262,14565.161003937887,-0.5151198516332389,-0.4799866957408194
2017-11-22,197842.67332240983,212407.8343263477,14565.161003937887,-0.5756764196028996,-0.5364130727732674
2017-11-24,198404.96436255204,212970.12536648993,14565.161003937887,-0.2931013543622796,-0.2731107142375788
2017-11-27,198306.20489476167,212871.36589869956,14565.161003937887,-0.34273217018843116,-0.3193565174613999
2017-11-28,199784.37525689587,214349.53626083376,14565.161003937887,0.0,0.0
2017-11-29,197082.821184522,211647.9821884599,14565.161003937887,-1.3522349127152888,-1.2603498563609872
2017-11-30,199042.85949065688,213608.02049459476,14565.161003937887,-0.37115803740183084,-0.3459376582633067
2017-12-01,197064.8593342721,211630.02033821,14565.161003937887,-1.361225530838861,-1.2687295573686197
2017-12-04,196965.42585717817,211530.58686111605,14565.161003937887,-1.4109959280313666,-1.315118030527218
2017-12-05,196884.65077205095,211449.81177598884,14565.161003937887,-1.4514270603575796,-1.3528018466605674
2017-12-06,197545.78136014665,212110.94236408453,14565.161003937887,-1.1205049913791787,-1.0443661021151796
2017-12-07,199283.75555970403,213848.91656364192,14565.161003937887,-0.2505800048417717,-0.23355296490245037
2017-12-08,200422.21203599998,214987.37303993787,14565.161003937887,0.0,0.0
2017-12-11,200841.42496938581,215406.5859733237,14565.161003937887,0.0,0.0
2017-12-12,201495.6038750951,216060.764879033,14565.161003937887,0.0,0.0
2017-12-13,200304.90606958125,214870.06707351914,14565.161003937887,-0.5909299173851745,-0.5510939508987178
2017-12-14,199989.41097827844,214554.57198221632,14565.161003937887,-0.7475065797218794,-0.6971154145732794
2017-12-15,202355.3957782195,216920.5567821574,14565.161003937887,0.0,0.0
2017-12-18,205608.5448131844,220173.70581712227,14565.161003937887,0.0,0.0
2017-12-19,204852.35812896054,219417.51913289842,14565.161003937887,-0.3677797948090755,-0.34345004160122317
2017-12-20,204934.8584919662,219500.0194959041,14565.161003937887,-0.32765482671466284,-0.30597946231497586
2017-12-21,205227.83715189015,219792.99815582804,14565.161003937887,-0.18516140058291164,-0.17291241017237668
2017-12-22,205268.7340281099,219833.8950320478,14565.161003937887,-0.16527075048521356,-0.15433758713983003
2017-12-26,205236.56594125245,219801.72694519034,14565.161003937887,-0.1809160569031354,-0.16894790890285005
2017-12-27,204702.9870497275,219268.14805366538,14565.161003937887,-0.44042807864803635,-0.41129242027159174
2017-12-28,204718.93675930845,219284.09776324633,14565.161003937887,-0.4326707601983393,-0.40404827205609006
2017-12-29,203107.57277887664,217672.73378281452,14565.161003937887,-1.2163755337017412,-1.135908588641854
2018-01-02,205119.4924442496,219684.65344818748,14565.161003937887,-0.23785605281100297,-0.22212115071588157
2018-01-03,209109.74961385617,225766.00811393262,16656.25850007645,0.0,0.0
2018-01-04,210275.2021106168,226931.46061069326,16656.25850007645,0.0,0.0
2018-01-05,212975.59349209687,229631.85199217332,16656.25850007645,0.0,0.0
2018-01-08,212864.38651391966,229520.6450139961,16656.25850007645,-0.05221583203680602,-0.04842837664393862
2018-01-09,212369.12613146324,229025.3846315397,16656.25850007645,-0.28475908938182526,-0.26410419781586203
2018-01-10,213228.41995211865,229884.6784521951,16656.25850007645,0.0,0.0
2018-01-11,215011.55131986074,231667.8098199372,16656.25850007645,0.0,0.0
2018-01-12,216460.63564111563,233116.89414119208,16656.25850007645,0.0,0.0
2018-01-16,215456.43521237158,232112.69371244803,16656.25850007645,-0.46391826660298063,-0.4307711941871739
2018-01-17,217611.30202367925,234267.5605237557,16656.25850007645,0.0,0.0
2018-01-18,217082.22532071717,233738.48382079363,16656.25850007645,-0.24312923917182427,-0.22584292156336838
2018-01-19,220648.6082709533,237304.86677102974,16656.25850007645,0.0,0.0
2018-01-22,223150.99345942165,239807.2519594981,16656.25850007645,0.0,0.0
2018-01-23,226230.75017238586,242887.0086724623,16656.25850007645,0.0,0.0
2018-01-24,224230.5012195967,240886.75971967317,16656.25850007645,-0.8841631614026735,-0.8235306465017689
2018-01-25,223814.01047514335,240470.2689752198,16656.25850007645,-1.0682631319575142,-0.9950057479202301
2018-01-26,227402.47770871804,244058.7362087945,16656.25850007645,0.0,0.0
2018-01-29,228732.04864113466,245388.30714121112,16656.25850007645,0.0,0.0
2018-01-30,227684.26297328033,244340.52147335678,16656.25850007645,-0.4580843279632596,-0.4269908701278746
2018-01-31,230433.48540343865,247089.7439035151,16656.25850007645,0.0,0.0
2018-02-01,225582.5848690597,242238.84336913616,16656.25850007645,-2.10511962959119,-1.9632140362220607
2018-02-02,224349.66489937043,241005.92339944688,16656.25850007645,-2.6401633831197646,-2.4621906227090817
2018-02-05,214580.7221558475,231236.98065592395,16656.25850007645,-6.879539759526021,-6.415791686514282
2018-02-06,220299.6167810032,236955.87528107964,16656.25850007645,-4.397741328563109,-4.101290673720792
2018-02-07,221191.7573814969,237848.01588157334,16656.25850007645,-4.010583794174494,-3.74023133293242
2018-02-08,209783.98467208227,226440.24317215872,16656.25850007645,-8.961154536721793,-8.35708532662518
2018-02-09,213654.1704576373,230310.42895771374,16656.25850007645,-7.2816304958562945,-6.790777585796293
2018-02-12,216080.7600981588,232737.01859823524,16656.25850007645,-6.228576233246386,-5.808709450475769
2018-02-13,219764.7683542047,236421.02685428114,16656.25850007645,-4.629846669443626,-4.3177498510014845
2018-02-14,224885.95006479713,241542.20856487358,16656.25850007645,-2.407434548381282,-2.245149981137118
2018-02-15,227884.89943899994,244541.1579390764,16656.25850007645,-1.105996361586381,-1.0314414205042421
2018-02-16,227012.14294667193,243668.40144674838,16656.25850007645,-1.4847418771524068,-1.384655794577494
2018-02-20,227937.32276726488,244593.58126734133,16656.25850007645,-1.083246487290479,-1.0102251096057224
2018-02-21,226577.50958338406,243233.7680834605,16656.25850007645,-1.6733574173491417,-1.5605568078779886
2018-02-22,228872.97898839612,245529.23748847257,16656.25850007645,-0.6772047093374534,-0.6315545074391582
2018-02-23,231672.4783667736,248328.73686685006,16656.25850007645,0.0,0.0
2018-02-26,233886.45870008727,250542.71720016372,16656.25850007645,0.0,0.0
2018-02-27,231479.0511457439,248135.30964582035,16656.25850007645,-1.029306086262305,-0.9608770836551761
2018-02-28,228492.2629421366,245148.52144221304,16656.25850007645,-2.3063309384951047,-2.153004413072268
2018-03-01,224077.10995963516,240733.3684597116,16656.25850007645,-4.194064416970223,-3.9152400237661755
2018-03-02,225876.5399475588,242532.79844763526,16656.25850007645,-3.4247039341425034,-3.197027174463496
2018-03-05,226485.1125721129,243141.37107218936,16656.25850007645,-3.164503908909544,-2.9541254324552124
2018-03-06,228441.92180831783,245098.18030839428,16656.25850007645,-2.327854687282671,-2.1730972476919685
2018-03-07,228823.87181299424,245480.1303130707,16656.25850007645,-2.164548950473777,-2.020648192718544
2018-03-08,229610.99086584384,246267.2493659203,16656.25850007645,-1.828009991688262,-1.7064825838971287
2018-03-09,232477.57374934453,249133.832249421,16656.25850007645,-0.6023798720854345,-0.562333228635481
2018-03-12,236373.95017139247,253030.20867146892,16656.25850007645,0.0,0.0
2018-03-13,234726.08829556304,251382.3467956395,16656.25850007645,-0.6971419120569644,-0.6512510440873864
2018-03-14,233217.96853240044,249874.2270324769,16656.25850007645,-1.3351647407439216,-1.247274645807095
2018-03-15,232616.06069699946,249272.3191970759,16656.25850007645,-1.589806944321992,-1.4851544778482162
2018-03-16,232109.06296735446,248765.3214674309,16656.25850007645,-1.804296624456958,-1.685524912788372
2018-03-19,227688.05070713448,244344.30920721093,16656.25850007645,-3.674643275183209,-3.4327519665984463
2018-03-20,232392.90187944373,249049.16037952018,16656.25850007645,-1.6842161706322245,-1.5733490134838712
2018-03-21,233291.12359937793,249947.38209945438,16656.25850007645,-1.304215870564085,-1.218363051669158
2018-03-22,228355.40878245086,245011.6672825273,16656.25850007645,-3.39231179371815,-3.1690055630285485
2018-03-23,222725.79528376268,239382.05378383913,16656.25850007645,-5.773967426500947,-5.393883583817605
2018-03-26,229373.0103442992,246029.26884437565,16656.25850007645,-2.961806841243275,-2.76683952633624
2018-03-27,222643.54822960694,239299.8067296834,16656.25850007645,-5.8087627388,-5.426388419737227
2018-03-28,218171.00731821585,234827.2658182923,16656.25850007645,-7.700909021479663,-7.193980097772068
2018-03-29,222054.23769392486,238710.49619400132,16656.25850007645,-6.058075548123865,-5.659289676380153
2018-04-02,214960.36491667817,231616.62341675462,16656.25850007645,-9.059198460400363,-8.462857208689034
2018-04-03,218290.78097488685,234947.0394749633,16656.25850007645,-7.650237762407275,-7.146644383471445
2018-04-04,220061.87347301363,236718.1319730901,16656.25850007645,-6.900962092714158,-6.446691398637794
2018-04-05,221698.05608164408,240571.29514253698,18873.23906089289,-6.208761193484746,-4.923883829661002
2018-04-06,216832.93505757046,235706.17411846336,18873.23906089289,-8.266991815152647,-6.846626987332904
2018-04-09,216039.44025908655,234912.67931997945,18873.23906089289,-8.602686504820667,-7.160223850984149
2018-04-10,219203.19963103894,238076.43869193183,18873.23906089289,-7.2642313283266535,-5.909875369447626
2018-04-11,219557.06076035125,238430.29982124415,18873.23906089289,-7.114527382923308,-5.770026008705187
2018-04-12,221028.17863693635,239901.41769782925,18873.23906089289,-6.492158515491675,-5.188625912523326
2018-04-13,222060.20281107773,240933.44187197063,18873.23906089289,-6.055551954830884,-4.780759919146482
2018-04-16,222837.98066358594,241711.21972447884,18873.23906089289,-5.72650645216688,-4.473374545442721
2018-04-17,228118.85792578908,246992.09698668198,18873.23906089289,-3.4923866355060285,-2.386320477894699
2018-04-18,227901.95389509285,246775.19295598575,18873.23906089289,-3.5841497213024764,-2.472043060915541
2018-04-19,226376.35530914826,245249.59437004116,18873.23906089289,-4.2295671138867235,-3.0749744634364973
2018-04-20,223348.86538398758,242222.10444488048,18873.23906089289,-5.51037234769759,-4.271467933942052
2018-04-23,222177.99358570913,241051.23264660203,18873.23906089289,-6.005719570786027,-4.734207859117811
2018-04-24,219415.6556573059,238288.8947181988,18873.23906089289,-7.174350008446472,-5.825910681048385
2018-04-25,218723.7844728484,237597.0235337413,18873.23906089289,-7.467051968182659,-6.0993449038197145
2018-04-26,221807.24713496547,240680.48619585836,18873.23906089289,-6.16256699431762,-4.8807304631540145
2018-04-27,221077.20782629386,239950.44688718676,18873.23906089289,-6.471416302010901,-5.16924909992259
2018-04-30,221077.15986438852,239950.39892528142,18873.23906089289,-6.471436592700841,-5.169268054934162
2018-05-01,222576.90087992323,241450.13994081612,18873.23906089289,-5.836958464105346,-4.576555815787275
2018-05-02,223517.08051563456,242390.31957652746,18873.23906089289,-5.439207512687217,-4.204987677481686
2018-05-03,223752.21081947951,242625.4498803724,18873.23906089289,-5.339733647790313,-4.112061894003305
2018-05-04,227207.7984227349,246081.0374836278,18873.23906089289,-3.8778180683663677,-2.7463800564871854
2018-05-07,228548.2668540444,247421.5059149373,18873.23906089289,-3.3107215544156854,-2.216613892064523
2018-05-08,228531.43394825133,247404.67300914423,18873.23906089289,-3.3178428576645658,-2.223266420188119
2018-05-09,229827.55199523995,248700.79105613285,18873.23906089289,-2.7695091491282353,-1.711027959099276
2018-05-10,231226.86972279334,250100.10878368624,18873.23906089289,-2.1775159423730983,-1.1580039803022468
2018-05-11,230817.28345555245,249690.52251644534,18873.23906089289,-2.3507948789665445,-1.3198764576603517
2018-05-14,231094.66922370775,249967.90828460065,18873.23906089289,-2.2334444822945887,-1.2102509036161502
2018-05-15,230141.8511216454,249015.0901825383,18873.23906089289,-2.6365422438590413,-1.5868138867734194
