date,value,cash,equity_exposure,drawdown
2016-06-27,172472.66839593693,7.275957614183426e-12,1.0,-5.8097820799555
2016-06-28,177280.6027925198,7.275957614183426e-12,1.0,-3.1840884395010547
2016-06-29,180742.5894602818,7.275957614183426e-12,1.0,-1.2934394357747805
2016-06-30,186206.2865746086,7.275957614183426e-12,1.0,0.0
2016-07-01,187372.74074557656,7.275957614183426e-12,1.0,0.0
2016-07-05,183860.99630130874,7.275957614183426e-12,1.0,-1.8742024214910933
2016-07-06,187182.67260218086,7.275957614183426e-12,1.0,-0.1014385244296503
2016-07-07,187282.3835458583,7.275957614183426e-12,1.0,-0.04822323639966642
2016-07-08,191867.09068217746,7.275957614183426e-12,1.0,0.0
2016-07-11,196176.58486780743,7.275957614183426e-12,1.0,0.0
2016-07-12,203317.75809441088,7.275957614183426e-12,1.0,0.0
2016-07-13,202046.7700969337,7.275957614183426e-12,1.0,-0.6251239485372403
2016-07-14,201437.44629863242,7.275957614183426e-12,1.0,-0.924814346470086
2016-07-15,201820.77018654585,7.275957614183426e-12,1.0,-0.7362799599481606
2016-07-18,202532.3160262178,7.275957614183426e-12,1.0,-0.38631257572118105
2016-07-19,200287.83614087885,7.275957614183426e-12,1.0,-1.490239702586668
2016-07-20,202761.2708886166,7.275957614183426e-12,1.0,-0.2737031978957191
2016-07-21,200175.81733637396,7.275957614183426e-12,1.0,-1.545335138201726
2016-07-22,202983.5343350977,7.275957614183426e-12,1.0,-0.16438493245532196
2016-07-25,204555.22318429901,7.275957614183426e-12,1.0,0.0
2016-07-26,219389.1226547811,7.275957614183426e-12,1.0,0.0
2016-07-27,221391.32417166897,7.275957614183426e-12,1.0,0.0
2016-07-28,223378.19580686235,7.275957614183426e-12,1.0,0.0
2016-07-29,225508.38132969075,7.275957614183426e-12,1.0,0.0
2016-08-01,225723.81986036146,7.275957614183426e-12,1.0,0.0
2016-08-02,223169.0616999718,7.275957614183426e-12,1.0,-1.1318070737816273
2016-08-03,225241.56020531844,7.275957614183426e-12,1.0,-0.21365031627648126
2016-08-04,229650.85358726326,7.275957614183426e-12,1.0,0.0
2016-08-05,231467.45339262203,7.275957614183426e-12,1.0,0.0
2016-08-08,231954.00442891236,7.275957614183426e-12,1.0,0.0
2016-08-09,231936.3336453003,7.275957614183426e-12,1.0,-0.0076182274393447
2016-08-10,229819.24262655637,4.3655745685100555e-11,1.0,-0.32317455135130263
2016-08-11,235007.42282430004,4.3655745685100555e-11,1.0,0.0
2016-08-12,238721.54966471414,4.3655745685100555e-11,1.0,0.0
2016-08-15,238872.76027537417,4.3655745685100555e-11,1.0,0.0
2016-08-16,234987.72942465407,4.3655745685100555e-11,1.0,-1.626401790744749
2016-08-17,233170.3696325116,4.3655745685100555e-11,1.0,-2.3872084185274236
2016-08-18,235762.3299997378,4.3655745685100555e-11,1.0,-1.3021284938687234
2016-08-19,235404.90635659767,4.3655745685100555e-11,1.0,-1.4517577955639362
2016-08-22,235452.61799445667,4.3655745685100555e-11,1.0,-1.4317841335172476
2016-08-23,236758.06535345118,4.3655745685100555e-11,1.0,-0.8852808999591044
2016-08-24,231579.43326183318,4.3655745685100555e-11,1.0,-3.053226749309208
2016-08-25,230819.792576682,4.3655745685100555e-11,1.0,-3.371237343851451
2016-08-26,231438.50863008923,4.3655745685100555e-11,1.0,-3.1122224387220547
2016-08-29,231765.92676220025,4.3655745685100555e-11,1.0,-2.975154431581528
2016-08-30,229051.5536831673,4.3655745685100555e-11,1.0,-4.111480346643509
2016-08-31,228219.92744185386,4.3655745685100555e-11,1.0,-4.459626464415471
2016-09-01,227582.2147965202,4.3655745685100555e-11,1.0,-4.726593968202218
2016-09-02,227443.78392277402,4.3655745685100555e-11,1.0,-4.784545688434607
2016-09-06,232051.4752042626,4.3655745685100555e-11,1.0,-2.855614454845312
2016-09-07,232635.79470067652,4.3655745685100555e-11,1.0,-2.6109990806434493
2016-09-08,232011.54482597453,4.3655745685100555e-11,1.0,-2.872330625513758
2016-09-09,223861.5389968431,4.3655745685100555e-11,1.0,-6.284191324798202
2016-09-12,227603.6330921286,4.3655745685100555e-11,1.0,-4.717627564672684
2016-09-13,224498.41567297658,4.3655745685100555e-11,1.0,-6.017573785234759
2016-09-14,225556.98646153384,4.3655745685100555e-11,1.0,-5.574421210057524
2016-09-15,229509.14363568623,4.3655745685100555e-11,1.0,-3.9199181308465225
2016-09-16,231239.86597055418,4.3655745685100555e-11,1.0,-3.195380794369661
2016-09-19,233145.3737110797,4.3655745685100555e-11,1.0,-2.397672533984992
2016-09-20,233616.4986687187,4.3655745685100555e-11,1.0,-2.200444119537116
2016-09-21,239534.42605378616,4.3655745685100555e-11,1.0,0.0
2016-09-22,240714.22392930626,4.3655745685100555e-11,1.0,0.0
2016-09-23,238682.68353668286,4.3655745685100555e-11,1.0,-0.8439635844785095
2016-09-26,235935.73757210505,4.3655745685100555e-11,1.0,-1.985128373055583
2016-09-27,237349.25534608442,4.3655745685100555e-11,1.0,-1.397910155990646
2016-09-28,237284.7961750368,4.3655745685100555e-11,1.0,-1.4246884535068491
2016-09-29,233062.59849680672,4.3655745685100555e-11,1.0,-3.1787176127766728
2016-09-30,236179.14113806296,4.3655745685100555e-11,1.0,-1.8840111386916543
2016-10-03,240223.51456440522,4.3655745685100555e-11,1.0,-0.2038555748351406
2016-10-04,240845.38448901539,4.3655745685100555e-11,1.0,0.0
2016-10-05,240184.62870647814,4.3655745685100555e-11,1.0,-0.2743485344089647
2016-10-06,237837.62055333477,4.3655745685100555e-11,1.0,-1.2488360289992593
2016-10-07,237426.13727143605,4.3655745685100555e-11,1.0,-1.4196855899205676
2016-10-10,239584.06647237975,2.9103830456733704e-11,1.0,0.0
2016-10-11,236025.8083914,2.9103830456733704e-11,1.0,-2.0753837148957066
2016-10-12,236076.5433504464,2.9103830456733704e-11,1.0,-2.0543343159731147
2016-10-13,232958.19531926094,2.9103830456733704e-11,1.0,-3.3481039951383025
2016-10-14,232179.40921681598,2.9103830456733704e-11,1.0,-3.671214127754091
2016-10-17,233350.6822637386,2.9103830456733704e-11,1.0,-3.1852653051796507
2016-10-18,237361.2271308293,2.9103830456733704e-11,1.0,-1.521332577311227
2016-10-19,239348.90481502836,2.9103830456733704e-11,1.0,-0.6966660891410703
2016-10-20,240756.96893916305,2.9103830456733704e-11,1.0,-0.11247514832641765
2016-10-21,239843.3355751796,2.9103830456733704e-11,1.0,-0.49153198623367467
2016-10-24,245066.54391143122,2.9103830456733704e-11,1.0,0.0
2016-10-25,245766.82310724328,2.9103830456733704e-11,1.0,0.0
2016-10-26,240460.42597935113,2.9103830456733704e-11,1.0,-2.159118574591593
2016-10-27,237135.6401299275,2.9103830456733704e-11,1.0,-3.511939841265505
2016-10-28,237290.51755133475,2.9103830456733704e-11,1.0,-3.448921806752491
2016-10-31,237566.87265183992,2.9103830456733704e-11,1.0,-3.3364757503600138
2016-11-01,233885.84736012144,2.9103830456733704e-11,1.0,-4.834247192892038
2016-11-02,229633.73879876596,2.9103830456733704e-11,1.0,-6.564386561418608
2016-11-03,228488.6584844308,2.9103830456733704e-11,1.0,-7.030307998599526
2016-11-04,230054.74291399535,2.9103830456733704e-11,1.0,-6.393084304300823
2016-11-07,237752.84685351644,2.9103830456733704e-11,1.0,-3.2608047548508394
2016-11-08,242897.5535160724,2.9103830456733704e-11,1.0,-1.1674763724796358
2016-11-09,243267.70981389564,2.9103830456733704e-11,1.0,-1.0168635708234426
2016-11-10,239994.94914129475,2.9103830456733704e-11,1.0,-1.759960248411099
2016-11-11,260635.13754888604,2.9103830456733704e-11,1.0,0.0
2016-11-14,253809.0010743817,2.9103830456733704e-11,1.0,-2.6190392203829367
2016-11-15,259071.05740361763,2.9103830456733704e-11,1.0,-0.6001033321821556
2016-11-16,262041.09249303315,2.9103830456733704e-11,1.0,0.0
2016-11-17,269338.94204210036,2.9103830456733704e-11,1.0,0.0
2016-11-18,270522.66036895744,2.9103830456733704e-11,1.0,0.0
2016-11-21,273998.6069808037,2.9103830456733704e-11,1.0,0.0
2016-11-22,274990.73557793454,2.9103830456733704e-11,1.0,0.0
2016-11-23,278457.27289792016,2.9103830456733704e-11,1.0,0.0
2016-11-25,280466.3819943924,2.9103830456733704e-11,1.0,0.0
2016-11-28,278283.65421615995,2.9103830456733704e-11,1.0,-0.77824934407863
2016-11-29,275771.3655004311,2.9103830456733704e-11,1.0,-1.6740033014206832
2016-11-30,273007.2486261136,2.9103830456733704e-11,1.0,-2.659546329665968
2016-12-01,261051.71958611885,2.9103830456733704e-11,1.0,-6.922277910891188
2016-12-02,262869.238297052,2.9103830456733704e-11,1.0,-6.274243484087953
2016-12-05,269481.1891138676,2.9103830456733704e-11,1.0,-3.916759221696818
2016-12-06,276772.0124972134,2.9103830456733704e-11,1.0,-1.3172236440276326
2016-12-07,280796.4709286553,2.9103830456733704e-11,1.0,0.0
2016-12-08,283908.22276839043,2.9103830456733704e-11,1.0,0.0
2016-12-09,282268.8994223965,2.9103830456733704e-11,1.0,-0.5774131266818857
2016-12-12,280704.9930654233,2.9103830456733704e-11,1.0,-1.1282623911813658
2016-12-13,284031.1761061306,2.9103830456733704e-11,1.0,0.0
2016-12-14,287740.9858471389,2.9103830456733704e-11,1.0,0.0
2016-12-15,291529.41008057835,2.9103830456733704e-11,1.0,0.0
2016-12-16,293491.9266229239,2.9103830456733704e-11,1.0,0.0
2016-12-19,296175.042845746,2.9103830456733704e-11,1.0,0.0
2016-12-20,304464.485318126,2.9103830456733704e-11,1.0,0.0
2016-12-21,304078.60652082344,2.9103830456733704e-11,1.0,-0.1267401670507984
2016-12-22,304921.3932755527,2.9103830456733704e-11,1.0,0.0
2016-12-23,309743.9070865832,2.9103830456733704e-11,1.0,0.0
2016-12-27,321177.6101789543,2.9103830456733704e-11,1.0,0.0
2016-12-28,311052.94254140474,2.9103830456733704e-11,1.0,-3.152357859537062
2016-12-29,310594.48446459725,2.9103830456733704e-11,1.0,-3.295100710308027
2016-12-30,303424.21287251427,2.9103830456733704e-11,1.0,-5.52759493308023
2017-01-03,301359.0640809501,2.9103830456733704e-11,1.0,-6.1705876966210935
2017-01-04,309864.696020807,2.9103830456733704e-11,1.0,-3.52232341222165
2017-01-05,308720.2500504154,2.9103830456733704e-11,1.0,-3.878651479347487
2017-01-06,312005.76698533254,2.9103830456733704e-11,1.0,-2.855691960753864
2017-01-09,323267.31329758756,2.9103830456733704e-11,1.0,0.0
2017-01-10,319018.3260124923,1.4551915228366852e-11,1.0,-0.7195992774029835
2017-01-11,320923.3737412725,1.4551915228366852e-11,1.0,-0.7250778101890352
2017-01-12,320244.7937888694,1.4551915228366852e-11,1.0,-0.9349907597789657
2017-01-13,322827.22442725644,1.4551915228366852e-11,1.0,-0.1361377572764346
2017-01-17,318411.48628226743,1.4551915228366852e-11,1.0,-1.5021088788058323
2017-01-18,321736.0553828267,1.4551915228366852e-11,1.0,-0.47368164109782135
2017-01-19,323241.82817978057,1.4551915228366852e-11,1.0,-0.007883604917251314
2017-01-20,322132.65732688014,1.4551915228366852e-11,1.0,-0.35099619541889726
2017-01-23,323232.612263546,1.4551915228366852e-11,1.0,-0.010734470394673902
2017-01-24,327297.0018142852,1.4551915228366852e-11,1.0,0.0
2017-01-25,326954.0549465594,1.4551915228366852e-11,1.0,-0.10478154881490438
2017-01-26,329410.3170707766,1.4551915228366852e-11,1.0,0.0
2017-01-27,334904.0873518059,1.4551915228366852e-11,1.0,0.0
2017-01-30,330925.47332739836,1.4551915228366852e-11,1.0,-1.187986105475063
2017-01-31,332795.8397561491,1.4551915228366852e-11,1.0,-0.6295078726352282
2017-02-01,334580.2450720018,1.4551915228366852e-11,1.0,-0.09669702223247868
2017-02-02,336772.2050514693,1.4551915228366852e-11,1.0,0.0
2017-02-03,336250.3713512468,1.4551915228366852e-11,1.0,-0.1549515347155187
2017-02-06,339681.40864827915,1.4551915228366852e-11,1.0,0.0
2017-02-07,339589.3160346173,1.4551915228366852e-11,1.0,-0.027111467191656944
2017-02-08,340640.2887862058,1.4551915228366852e-11,1.0,0.0
2017-02-09,342594.4819103753,1.4551915228366852e-11,1.0,0.0
2017-02-10,338452.66668553464,2.9103830456733704e-11,1.0,-0.6135312806411035
2017-02-13,338525.49008537113,2.9103830456733704e-11,1.0,-1.1876991720107852
2017-02-14,338448.74294901843,2.9103830456733704e-11,1.0,-1.2101009152977005
2017-02-15,338139.6117736731,2.9103830456733704e-11,1.0,-1.300333301301572
2017-02-16,332059.88643156656,2.9103830456733704e-11,1.0,-3.074946047019126
2017-02-17,333679.38429461303,2.9103830456733704e-11,1.0,-2.602230358775745
2017-02-21,340825.4818446111,2.9103830456733704e-11,1.0,-0.5163539283819989
2017-02-22,341289.0030840607,2.9103830456733704e-11,1.0,-0.3810565830001136
2017-02-23,329737.252031056,2.9103830456733704e-11,1.0,-3.7529004575978098
2017-02-24,330325.75386663195,2.9103830456733704e-11,1.0,-3.5811224907448804
2017-02-27,333166.45676568686,2.9103830456733704e-11,1.0,-2.7519489199346947
2017-02-28,328836.6878460443,2.9103830456733704e-11,1.0,-4.015766391686981
2017-03-01,333619.38625648664,2.9103830456733704e-11,1.0,-2.6197432030550303
2017-03-02,326058.4157275621,2.9103830456733704e-11,1.0,-4.826717024338743
2017-03-03,322435.7355992084,2.9103830456733704e-11,1.0,-5.884142149271556
2017-03-06,321819.1092139523,2.9103830456733704e-11,1.0,-6.064129398866946
2017-03-07,321626.3145326025,2.9103830456733704e-11,1.0,-6.1204042928100035
2017-03-08,323185.68300958595,2.9103830456733704e-11,1.0,-5.6652397880321965
2017-03-09,322203.95941574156,2.9103830456733704e-11,1.0,-5.951795364867558
2017-03-10,323121.7591386879,-1.4551915228366852e-11,1.0,-5.115445176801223
2017-03-13,326966.9229710301,-1.4551915228366852e-11,1.0,-4.56153258867533
2017-03-14,329492.21861191886,-1.4551915228366852e-11,1.0,-3.824423331454611
2017-03-15,328769.5828701189,-1.4551915228366852e-11,1.0,-4.035353682045897
2017-03-16,329439.2377134777,-1.4551915228366852e-11,1.0,-3.8398879408510416
2017-03-17,331443.789446681,-1.4551915228366852e-11,1.0,-3.2547787697909856
2017-03-20,338408.08705037576,-1.4551915228366852e-11,1.0,-1.2219679770250123
2017-03-21,326526.858276328,-1.4551915228366852e-11,1.0,-4.689983196591784
2017-03-22,331504.69026288314,-1.4551915228366852e-11,1.0,-3.2370024133644115
2017-03-23,329751.89792939555,-1.4551915228366852e-11,1.0,-3.7486254621986124
2017-03-24,333501.6427051723,-1.4551915228366852e-11,1.0,-2.654111401473692
2017-03-27,340718.2288864019,-1.4551915228366852e-11,1.0,-0.5476600246189062
2017-03-28,342761.89717574127,-1.4551915228366852e-11,1.0,0.0
2017-03-29,345502.152369203,-1.4551915228366852e-11,1.0,0.0
2017-03-30,349098.4510713311,-1.4551915228366852e-11,1.0,0.0
2017-03-31,351638.96218713623,-1.4551915228366852e-11,1.0,0.0
2017-04-03,356687.34405898256,-1.4551915228366852e-11,1.0,0.0
2017-04-04,351624.5090034248,-1.4551915228366852e-11,1.0,-1.4194041756414484
2017-04-05,348273.6804739999,-1.4551915228366852e-11,1.0,-2.358834347537541
2017-04-06,345706.05601349287,-1.4551915228366852e-11,1.0,-3.078687323336543
2017-04-07,347863.1906569834,-1.4551915228366852e-11,1.0,-2.473918278563865
2017-04-10,346554.78311138967,-1.4551915228366852e-11,1.0,-2.255150858302404
2017-04-11,344432.7963227615,-1.4551915228366852e-11,1.0,-3.435655326810422
2017-04-12,338777.3194128455,-1.4551915228366852e-11,1.0,-5.021211137554531
2017-04-13,337178.11275636754,-1.4551915228366852e-11,1.0,-5.469560843007913
2017-04-17,342545.5644841858,-1.4551915228366852e-11,1.0,-3.9647550748137217
2017-04-18,342368.50010172126,-1.4551915228366852e-11,1.0,-4.014396416289305
2017-04-19,344606.9161944171,-1.4551915228366852e-11,1.0,-3.3868395012545807
2017-04-20,347610.0875848363,-1.4551915228366852e-11,1.0,-2.5448776429379665
2017-04-21,347198.10282514687,-1.4551915228366852e-11,1.0,-2.6603806924718176
2017-04-24,351605.2597862618,-1.4551915228366852e-11,1.0,-1.424800839549931
2017-04-25,356827.1756655293,-1.4551915228366852e-11,1.0,0.0
2017-04-26,355491.5686045337,-1.4551915228366852e-11,1.0,-0.37430082462317216
2017-04-27,363083.768298996,-1.4551915228366852e-11,1.0,0.0
2017-04-28,363101.58555456175,-1.4551915228366852e-11,1.0,0.0
2017-05-01,368998.2464304792,-1.4551915228366852e-11,1.0,0.0
2017-05-02,352137.1011541841,-1.4551915228366852e-11,1.0,-4.569437779014445
2017-05-03,348582.0454512451,-1.4551915228366852e-11,1.0,-5.532872087260888
2017-05-04,342738.8086111253,-1.4551915228366852e-11,1.0,-7.116412631598055
2017-05-05,346539.00199701113,-1.4551915228366852e-11,1.0,-6.086545031237568
2017-05-08,345054.0356387411,-1.4551915228366852e-11,1.0,-6.488976851072735
2017-05-09,351325.58686487266,-1.4551915228366852e-11,1.0,-4.789361395769171
2017-05-10,367073.36419881624,4.3655745685100555e-11,1.0,0.0
2017-05-11,367755.193513661,4.3655745685100555e-11,1.0,-0.4144653897228882
2017-05-12,368526.57700963627,4.3655745685100555e-11,1.0,-0.2055801334677925
2017-05-15,368976.983698414,4.3655745685100555e-11,1.0,-0.08361315194015098
2017-05-16,372226.43420060363,4.3655745685100555e-11,1.0,0.0
2017-05-17,356859.7713519834,4.3655745685100555e-11,1.0,-4.128310468229311
2017-05-18,364259.86107253056,4.3655745685100555e-11,1.0,-2.1402491591394206
2017-05-19,366166.34575822554,4.3655745685100555e-11,1.0,-1.6280650393335947
2017-05-22,370726.43083179125,4.3655745685100555e-11,1.0,-0.40298141963877426
2017-05-23,367934.3601178044,4.3655745685100555e-11,1.0,-1.1530814817107085
2017-05-24,372505.36284560483,4.3655745685100555e-11,1.0,0.0
2017-05-25,375844.58934242156,4.3655745685100555e-11,1.0,0.0
2017-05-26,381048.60936911404,4.3655745685100555e-11,1.0,0.0
2017-05-30,384862.7837833651,4.3655745685100555e-11,1.0,0.0
2017-05-31,390044.04489273764,4.3655745685100555e-11,1.0,0.0
2017-06-01,394737.6096034328,4.3655745685100555e-11,1.0,0.0
2017-06-02,395890.17662589246,4.3655745685100555e-11,1.0,0.0
2017-06-05,399972.9569608482,4.3655745685100555e-11,1.0,0.0
2017-06-06,401605.5972783782,4.3655745685100555e-11,1.0,0.0
2017-06-07,401130.80538489495,4.3655745685100555e-11,1.0,-0.11822342534587428
2017-06-08,412100.76971845166,4.3655745685100555e-11,1.0,0.0
2017-06-09,396775.4016785611,4.3655745685100555e-11,1.0,-3.7188399454727716
2017-06-12,394377.3692187969,4.3655745685100555e-11,1.0,-4.300744332936683
2017-06-13,401490.2176130308,4.3655745685100555e-11,1.0,-2.5747469757627504
2017-06-14,403040.4642720815,4.3655745685100555e-11,1.0,-2.198565523806272
2017-06-15,401204.629820419,4.3655745685100555e-11,1.0,-2.6440474511797007
2017-06-16,400134.9797540166,4.3655745685100555e-11,1.0,-2.903607768704266
2017-06-19,408296.8641157758,4.3655745685100555e-11,1.0,-0.923052292592101
2017-06-20,406464.4067557898,4.3655745685100555e-11,1.0,-1.367714737954169
2017-06-21,412493.81776429265,4.3655745685100555e-11,1.0,0.0
2017-06-22,414160.9250921229,4.3655745685100555e-11,1.0,0.0
2017-06-23,413616.8351124367,4.3655745685100555e-11,1.0,-0.13137163520803588
2017-06-26,408906.7684957914,4.3655745685100555e-11,1.0,-1.268626825469547
2017-06-27,397296.9790624187,4.3655745685100555e-11,1.0,-4.071834161069914
2017-06-28,408186.5081332884,4.3655745685100555e-11,1.0,-1.4425351588891697
2017-06-29,397965.1813987346,4.3655745685100555e-11,1.0,-3.9104953442398838
2017-06-30,396455.1338127716,4.3655745685100555e-11,1.0,-4.275099413449734
2017-07-03,387513.0982583761,4.3655745685100555e-11,1.0,-6.434172134374931
2017-07-05,387647.38864286407,4.3655745685100555e-11,1.0,-6.40174744716957
2017-07-06,382342.6970513545,4.3655745685100555e-11,1.0,-7.682576050285526
2017-07-07,389205.3913289817,4.3655745685100555e-11,1.0,-6.025564521228136
2017-07-10,393584.75691887346,7.275957614183426e-11,1.0,-4.39539055310902
2017-07-11,397075.39862619666,7.275957614183426e-11,1.0,-4.125335209285106
2017-07-12,406189.70330298936,7.275957614183426e-11,1.0,-1.9246677574328144
2017-07-13,403520.3857377748,7.275957614183426e-11,1.0,-2.569179927338955
2017-07-14,410766.2733175665,7.275957614183426e-11,1.0,-0.8196455939925653
2017-07-17,409895.5464496155,7.275957614183426e-11,1.0,-1.029884372012802
2017-07-18,410564.7856944509,7.275957614183426e-11,1.0,-0.8682951915060865
2017-07-19,413910.9240066078,7.275957614183426e-11,1.0,-0.06036327194786076
2017-07-20,415817.38244433753,7.275957614183426e-11,1.0,0.0
2017-07-21,416053.3466598013,7.275957614183426e-11,1.0,0.0
2017-07-24,415830.66493842565,7.275957614183426e-11,1.0,-0.05352239638580664
2017-07-25,415548.0361880635,7.275957614183426e-11,1.0,-0.12145328857335164
2017-07-26,418944.9511547244,7.275957614183426e-11,1.0,0.0
2017-07-27,411459.81824831845,7.275957614183426e-11,1.0,-1.786662635693526
2017-07-28,412204.6967014629,7.275957614183426e-11,1.0,-1.6088639890953584
2017-07-31,408141.33593008446,7.275957614183426e-11,1.0,-2.5787672568585176
2017-08-01,409041.46125765797,7.275957614183426e-11,1.0,-2.3639119816982563
2017-08-02,408046.5715148644,7.275957614183426e-11,1.0,-2.601387034220405
2017-08-03,405642.5389876687,7.275957614183426e-11,1.0,-3.175217204644834
2017-08-04,409551.64405980095,7.275957614183426e-11,1.0,-2.242133977037552
2017-08-07,411074.656479756,7.275957614183426e-11,1.0,-1.878598764175524
2017-08-08,408326.6325566588,7.275957614183426e-11,1.0,-2.5345379073786796
2017-08-09,407275.15645038435,7.275957614183426e-11,1.0,-2.785519833136781
2017-08-10,393843.59571500844,1.4551915228366852e-11,1.0,-5.4249651011444495
2017-08-11,390475.0729029235,1.4551915228366852e-11,1.0,-6.7956131642905095
2017-08-14,402407.8723155428,1.4551915228366852e-11,1.0,-3.94731546318938
2017-08-15,400556.15097004577,1.4551915228366852e-11,1.0,-4.389311801942995
2017-08-16,398530.4296838682,1.4551915228366852e-11,1.0,-4.8728410294928555
2017-08-17,389136.6232540664,1.4551915228366852e-11,1.0,-7.115094195191583
2017-08-18,387110.0152547782,1.4551915228366852e-11,1.0,-7.598835076589561
2017-08-21,384814.3601861192,1.4551915228366852e-11,1.0,-8.146796106393488
2017-08-22,392160.9351995859,1.4551915228366852e-11,1.0,-6.393206525419287
2017-08-23,396041.91172477714,1.4551915228366852e-11,1.0,-5.466837436952125
2017-08-24,396493.69007906865,1.4551915228366852e-11,1.0,-5.359000272893628
2017-08-25,392527.97270745406,1.4551915228366852e-11,1.0,-6.305596564526696
2017-08-28,395235.54511816433,1.4551915228366852e-11,1.0,-5.659312988785425
2017-08-29,394349.6374363561,1.4551915228366852e-11,1.0,-5.870774585199567
2017-08-30,397870.9530967092,1.4551915228366852e-11,1.0,-5.030254690963481
2017-08-31,403813.6983936896,1.4551915228366852e-11,1.0,-3.6117520259712017
2017-09-01,404627.1853379933,1.4551915228366852e-11,1.0,-3.417576886239467
2017-09-05,398869.4074029308,1.4551915228366852e-11,1.0,-4.79192879552792
2017-09-06,400192.69840099855,1.4551915228366852e-11,1.0,-4.476066056420929
2017-09-07,403467.22777151543,1.4551915228366852e-11,1.0,-3.6944527772797406
2017-09-08,397602.90628082503,1.4551915228366852e-11,1.0,-5.094236084018911
2017-09-11,408475.65554771584,1.4551915228366852e-11,1.0,-2.4989668876907056
2017-09-12,408101.0555719823,1.4551915228366852e-11,1.0,-2.5883819706750106
2017-09-13,408867.5342503185,1.4551915228366852e-11,1.0,-2.405427461681986
2017-09-14,411353.40026917757,1.4551915228366852e-11,1.0,-1.8120640586841996
2017-09-15,420723.21577851183,1.4551915228366852e-11,1.0,0.0
2017-09-18,424589.6853188386,1.4551915228366852e-11,1.0,0.0
2017-09-19,425775.00182471424,1.4551915228366852e-11,1.0,0.0
2017-09-20,425306.4297138554,1.4551915228366852e-11,1.0,-0.11005157861563866
2017-09-21,422247.0992967981,1.4551915228366852e-11,1.0,-0.8285837620331965
2017-09-22,418808.9326777825,1.4551915228366852e-11,1.0,-1.636091625172393
2017-09-25,407884.32055930066,1.4551915228366852e-11,1.0,-4.2019097384160045
2017-09-26,410776.8215957106,1.4551915228366852e-11,1.0,-3.5225600762672773
2017-09-27,417694.1922900666,1.4551915228366852e-11,1.0,-1.897906053670661
2017-09-28,415721.0404272984,1.4551915228366852e-11,1.0,-2.3613320073579427
2017-09-29,420337.93867153686,1.4551915228366852e-11,1.0,-1.2769803604899632
2017-10-02,421536.1146947371,1.4551915228366852e-11,1.0,-0.9955697520546927
2017-10-03,424858.3764480225,1.4551915228366852e-11,1.0,-0.2152839816249036
2017-10-04,424740.17577822006,1.4551915228366852e-11,1.0,-0.24304528026758337
2017-10-05,426642.5950073226,1.4551915228366852e-11,1.0,0.0
2017-10-06,428512.3405539402,1.4551915228366852e-11,1.0,0.0
2017-10-09,426101.8702745348,1.4551915228366852e-11,1.0,-0.5625206210606186
2017-10-10,429589.05885982094,5.820766091346741e-11,1.0,0.0
2017-10-11,430652.8513290641,5.820766091346741e-11,1.0,-0.3529533007878617
2017-10-12,429663.20988042577,5.820766091346741e-11,1.0,-0.5819424909060733
2017-10-13,431702.50771094597,5.820766091346741e-11,1.0,-0.11007749448422376
2017-10-16,432877.75136731606,5.820766091346741e-11,1.0,0.0
2017-10-17,434441.7683565762,5.820766091346741e-11,1.0,0.0
2017-10-18,434810.26647071727,5.820766091346741e-11,1.0,0.0
2017-10-19,430404.82818747975,5.820766091346741e-11,1.0,-1.013186353440024
2017-10-20,434517.2820767256,5.820766091346741e-11,1.0,-0.06738212424691625
2017-10-23,428084.6510595064,5.820766091346741e-11,1.0,-1.5467931486074529
2017-10-24,427861.4536233985,5.820766091346741e-11,1.0,-1.59812529352656
2017-10-25,419139.4833146488,5.820766091346741e-11,1.0,-3.6040508618312117
2017-10-26,422608.9799976664,5.820766091346741e-11,1.0,-2.806117383585881
2017-10-27,427917.08821658883,5.820766091346741e-11,1.0,-1.5853301510286812
2017-10-30,432299.7885222196,5.820766091346741e-11,1.0,-0.577373199780866
2017-10-31,423850.12828928494,5.820766091346741e-11,1.0,-2.52067143455327
2017-11-01,417047.98099823116,5.820766091346741e-11,1.0,-4.085065795860717
2017-11-02,407633.4300795358,5.820766091346741e-11,1.0,-6.250274771976136
2017-11-03,412989.2623628007,5.820766091346741e-11,1.0,-5.01851170282478
2017-11-06,414526.9676401792,5.820766091346741e-11,1.0,-4.66486198570568
2017-11-07,413538.1117730132,5.820766091346741e-11,1.0,-4.892284368160536
2017-11-08,411708.2213016476,5.820766091346741e-11,1.0,-5.313132405217828
2017-11-09,405387.33373933786,5.820766091346741e-11,1.0,-6.766844069759545
2017-11-10,409475.1166961218,-1.4551915228366852e-11,1.0,-5.259121189140247
2017-11-13,412830.9648548935,-1.4551915228366852e-11,1.0,-5.054917813745774
2017-11-14,411157.5369245719,-1.4551915228366852e-11,1.0,-5.439781755414986
2017-11-15,410038.6686447627,-1.4551915228366852e-11,1.0,-5.697105090691969
2017-11-16,413871.58954764705,-1.4551915228366852e-11,1.0,-4.81558935878538
2017-11-17,415377.3801292621,-1.4551915228366852e-11,1.0,-4.46927955477884
2017-11-20,413514.5676345027,-1.4551915228366852e-11,1.0,-4.897699175566437
2017-11-21,420996.14185497933,-1.4551915228366852e-11,1.0,-3.1770465605296976
2017-11-22,418731.96279035823,-1.4551915228366852e-11,1.0,-3.6977746203795876
