date,value,cash,equity_exposure,drawdown
2016-07-19,219048.47778356296,0.0,1.0,-3.218687128296618
2016-07-20,220623.70855976845,0.0,1.0,-2.5227092144591405
2016-07-21,217288.49440729816,0.0,1.0,-3.996293544514601
2016-07-22,223507.1284127645,0.0,1.0,-1.2487393528241049
2016-07-25,229187.06894388748,0.0,1.0,0.0
2016-07-26,247429.28437280643,0.0,1.0,0.0
2016-07-27,249506.1743091786,0.0,1.0,0.0
2016-07-28,251428.4622419093,0.0,1.0,0.0
2016-07-29,252573.704073613,0.0,1.0,0.0
2016-08-01,256041.2897716653,0.0,1.0,0.0
2016-08-02,251541.98224867965,0.0,1.0,-1.757258576145308
2016-08-03,254175.0540894468,0.0,1.0,-0.7288807535232965
2016-08-04,258221.1559022541,0.0,1.0,0.0
2016-08-05,262069.26087514695,0.0,1.0,0.0
2016-08-08,262566.9120222074,0.0,1.0,0.0
2016-08-09,265087.25641910394,0.0,1.0,0.0
2016-08-10,263010.7929795545,2.9103830456733704e-11,1.0,-0.18532346097208385
2016-08-11,268168.0299725031,2.9103830456733704e-11,1.0,0.0
2016-08-12,269971.7423083595,2.9103830456733704e-11,1.0,0.0
2016-08-15,270946.7104345954,2.9103830456733704e-11,1.0,0.0
2016-08-16,266537.51564968843,2.9103830456733704e-11,1.0,-1.627329144478147
2016-08-17,266738.59769460425,2.9103830456733704e-11,1.0,-1.5531145343087573
2016-08-18,270340.052777533,2.9103830456733704e-11,1.0,-0.22390294242337544
2016-08-19,272660.1317900369,2.9103830456733704e-11,1.0,0.0
2016-08-22,272528.89233415696,2.9103830456733704e-11,1.0,-0.04813298336590641
2016-08-23,273241.09655265935,2.9103830456733704e-11,1.0,0.0
2016-08-24,267972.8592962174,2.9103830456733704e-11,1.0,-1.9280544994543538
2016-08-25,270167.8863890279,2.9103830456733704e-11,1.0,-1.1247247220145757
2016-08-26,272469.4370480058,2.9103830456733704e-11,1.0,-0.2824097525552206
2016-08-29,272686.3368743482,2.9103830456733704e-11,1.0,-0.20302937051206285
2016-08-30,270500.54761919787,2.9103830456733704e-11,1.0,-1.002978310377744
2016-08-31,268688.9026426584,2.9103830456733704e-11,1.0,-1.6659989904277295
2016-09-01,268046.5140436706,2.9103830456733704e-11,1.0,-1.9010985442988189
2016-09-02,270142.070760024,2.9103830456733704e-11,1.0,-1.134172652552684
2016-09-06,272898.1092263718,2.9103830456733704e-11,1.0,-0.12552552694848637
2016-09-07,269778.8428326001,2.9103830456733704e-11,1.0,-1.2671057771838448
2016-09-08,266754.42440363404,2.9103830456733704e-11,1.0,-2.373973838805464
2016-09-09,257629.55118741497,2.9103830456733704e-11,1.0,-5.713469006751591
2016-09-12,261825.87029967154,2.9103830456733704e-11,1.0,-4.177712063451572
2016-09-13,256555.70232539292,2.9103830456733704e-11,1.0,-6.106473161532932
2016-09-14,258942.8603842015,2.9103830456733704e-11,1.0,-5.2328278391688645
2016-09-15,261585.60750445118,2.9103830456733704e-11,1.0,-4.265642758450103
2016-09-16,264219.0422569566,2.9103830456733704e-11,1.0,-3.3018657916138103
2016-09-19,265192.1059702271,2.9103830456733704e-11,1.0,-2.9457466991540335
2016-09-20,266854.8703582391,2.9103830456733704e-11,1.0,-2.337212913793693
2016-09-21,268289.69245776726,2.9103830456733704e-11,1.0,-1.8121007993897609
2016-09-22,270634.8123658163,2.9103830456733704e-11,1.0,-0.9538404799736045
2016-09-23,268853.03591653897,2.9103830456733704e-11,1.0,-1.6059299612987428
2016-09-26,264002.574264143,2.9103830456733704e-11,1.0,-3.3810881324493147
2016-09-27,269247.9729710031,2.9103830456733704e-11,1.0,-1.4613920204666926
2016-09-28,270019.35453751776,2.9103830456733704e-11,1.0,-1.1790839869216703
2016-09-29,266857.6763107156,2.9103830456733704e-11,1.0,-2.336185999280498
2016-09-30,272222.5579235592,2.9103830456733704e-11,1.0,-0.3727618729212061
2016-10-03,275462.22052597,2.9103830456733704e-11,1.0,0.0
2016-10-04,274905.22215070296,2.9103830456733704e-11,1.0,-0.2022049971874494
2016-10-05,277615.5823246183,2.9103830456733704e-11,1.0,0.0
2016-10-06,278601.12341041095,2.9103830456733704e-11,1.0,0.0
2016-10-07,277168.7281790748,2.9103830456733704e-11,1.0,-0.5141383544337121
2016-10-10,276628.1540459508,-2.9103830456733704e-11,1.0,-0.10972730045136565
2016-10-11,273364.2572681198,-2.9103830456733704e-11,1.0,-1.8797002963181424
2016-10-12,270757.0418086049,-2.9103830456733704e-11,1.0,-2.8155240387350573
2016-10-13,269436.5725848832,-2.9103830456733704e-11,1.0,-3.289488108785309
2016-10-14,267786.3481265122,-2.9103830456733704e-11,1.0,-3.8818132358954505
2016-10-17,270372.0641729413,-2.9103830456733704e-11,1.0,-2.953706408910381
2016-10-18,272780.8358159687,-2.9103830456733704e-11,1.0,-2.089111315559311
2016-10-19,273628.04623840586,-2.9103830456733704e-11,1.0,-1.7850169127563704
2016-10-20,275590.5075386652,-2.9103830456733704e-11,1.0,-1.0806187121186752
2016-10-21,277348.6272388528,-2.9103830456733704e-11,1.0,-0.4495660879705395
2016-10-24,278024.8183410463,-2.9103830456733704e-11,1.0,-0.2068566925753932
2016-10-25,279134.43507337576,-2.9103830456733704e-11,1.0,0.0
2016-10-26,273469.8438811481,-2.9103830456733704e-11,1.0,-2.0293415933217367
2016-10-27,267740.6245457266,-2.9103830456733704e-11,1.0,-4.081836239464367
2016-10-28,268890.9939637223,-2.9103830456733704e-11,1.0,-3.6697160301847975
2016-10-31,267724.37579546554,-2.9103830456733704e-11,1.0,-4.087657359404928
2016-11-01,269005.82039684115,-2.9103830456733704e-11,1.0,-3.6285794240585574
2016-11-02,266682.62368783745,-2.9103830456733704e-11,1.0,-4.460865382755488
2016-11-03,259203.58421715058,-2.9103830456733704e-11,1.0,-7.140233647986133
2016-11-04,258255.20442420486,-2.9103830456733704e-11,1.0,-7.47999100995275
2016-11-07,263324.98176477314,-2.9103830456733704e-11,1.0,-5.663741667862228
2016-11-08,268477.61164196685,-2.9103830456733704e-11,1.0,-3.817810378217062
2016-11-09,273724.5821937472,-2.9103830456733704e-11,1.0,-1.9380815119447576
2016-11-10,276116.5010406406,0.0,1.0,-0.4849813487877609
2016-11-11,273919.30943138327,0.0,1.0,-1.8683204172289227
2016-11-14,268809.61300331395,0.0,1.0,-3.6988707850924007
2016-11-15,273648.0193718699,0.0,1.0,-1.965510167193681
2016-11-16,271821.7309416669,0.0,1.0,-2.6197785772244853
2016-11-17,274004.3961696403,0.0,1.0,-1.8378380662303215
2016-11-18,272620.26727695024,0.0,1.0,-2.3337026815459545
2016-11-21,280504.18948112876,0.0,1.0,0.0
2016-11-22,282380.9001958125,0.0,1.0,0.0
2016-11-23,284890.16143090255,0.0,1.0,0.0
2016-11-25,284331.14000950305,0.0,1.0,-0.19622349139462184
2016-11-28,281371.1998477882,0.0,1.0,-1.2351994064799732
2016-11-29,279580.07264167944,0.0,1.0,-1.863907395942497
2016-11-30,277425.9901272921,0.0,1.0,-2.620017225628481
2016-12-01,273398.36627891683,0.0,1.0,-4.033763431585876
2016-12-02,274869.95611116104,0.0,1.0,-3.517217045830421
2016-12-05,280141.50963580055,0.0,1.0,-1.6668360083939695
2016-12-06,280752.3635547024,0.0,1.0,-1.4524186638869792
2016-12-07,282273.4969108601,0.0,1.0,-0.9184818832984066
2016-12-08,283487.65265116043,0.0,1.0,-0.49229807470282894
2016-12-09,285721.205500126,0.0,1.0,0.0
2016-12-12,281335.4414465482,0.0,1.0,-1.534980242681307
2016-12-13,283313.3160558324,0.0,1.0,-0.8427408949499785
2016-12-14,281751.68497149117,0.0,1.0,-1.3892985372529814
2016-12-15,280888.9375506681,0.0,1.0,-1.6912528214346307
2016-12-16,277233.330431209,0.0,1.0,-2.9706843263732674
2016-12-19,277397.7793719996,0.0,1.0,-2.9131285910533227
2016-12-20,280421.60162282846,0.0,1.0,-1.8548164347903844
2016-12-21,279658.4391837346,0.0,1.0,-2.121916819502127
2016-12-22,277224.65287252073,0.0,1.0,-2.9737213983585558
2016-12-23,276701.6893482203,0.0,1.0,-3.1567541989464702
2016-12-27,278785.3449662055,0.0,1.0,-2.4274923948259293
2016-12-28,276717.8823727688,0.0,1.0,-3.1510867776151823
2016-12-29,275162.11786444485,0.0,1.0,-3.695591168040376
2016-12-30,270822.9546020992,0.0,1.0,-5.21426152880355
2017-01-03,275493.4489491136,0.0,1.0,-3.5796280969449734
2017-01-04,280444.0436972714,0.0,1.0,-1.8469618989663317
2017-01-05,283351.1734897706,0.0,1.0,-0.8294911139713559
2017-01-06,286820.9329045082,0.0,1.0,0.0
2017-01-09,287113.40752495604,0.0,1.0,0.0
2017-01-10,287725.13078270975,2.9103830456733704e-11,1.0,0.0
2017-01-11,288351.028308839,2.9103830456733704e-11,1.0,-0.382870096008717
2017-01-12,287091.84715186816,2.9103830456733704e-11,1.0,-0.8178815943976696
2017-01-13,298685.62823253026,2.9103830456733704e-11,1.0,0.0
2017-01-17,296097.19004748797,2.9103830456733704e-11,1.0,-0.8666095521098072
2017-01-18,296378.80978374387,2.9103830456733704e-11,1.0,-0.7723232156957033
2017-01-19,295865.0234523624,2.9103830456733704e-11,1.0,-0.9443389683188879
2017-01-20,294443.67276281473,2.9103830456733704e-11,1.0,-1.4202074250499637
2017-01-23,296318.76045629283,2.9103830456733704e-11,1.0,-0.792427740913866
2017-01-24,298460.96066999086,2.9103830456733704e-11,1.0,-0.07521873880201958
2017-01-25,301004.86938695086,2.9103830456733704e-11,1.0,0.0
2017-01-26,301897.8666454034,2.9103830456733704e-11,1.0,0.0
2017-01-27,304767.59944577096,2.9103830456733704e-11,1.0,0.0
2017-01-30,301466.6833178082,2.9103830456733704e-11,1.0,-1.0830928661595176
2017-01-31,300441.0775221056,2.9103830456733704e-11,1.0,-1.419613479757453
2017-02-01,303623.61215830996,2.9103830456733704e-11,1.0,-0.37536381476947556
2017-02-02,305152.9466495491,2.9103830456733704e-11,1.0,0.0
2017-02-03,303531.5668538081,2.9103830456733704e-11,1.0,-0.5313334881878305
2017-02-06,304116.16846000956,2.9103830456733704e-11,1.0,-0.3397568992608291
2017-02-07,305618.57824052573,2.9103830456733704e-11,1.0,0.0
2017-02-08,305470.64067379915,2.9103830456733704e-11,1.0,-0.04840594690881526
2017-02-09,305112.7806707609,2.9103830456733704e-11,1.0,-0.16549961480639017
2017-02-10,302373.22217962047,-1.4551915228366852e-11,1.0,-0.4655868369681927
2017-02-13,299648.58595730324,-1.4551915228366852e-11,1.0,-1.9534127531095438
2017-02-14,301725.27943594416,-1.4551915228366852e-11,1.0,-1.2739077666664285
2017-02-15,304064.03919978125,-1.4551915228366852e-11,1.0,-0.5086533186870064
2017-02-16,302187.0514666607,-1.4551915228366852e-11,1.0,-1.1228135388956584
2017-02-17,302711.2865261853,-1.4551915228366852e-11,1.0,-0.951281080842007
2017-02-21,309777.56349999824,-1.4551915228366852e-11,1.0,0.0
2017-02-22,310897.1363211135,-1.4551915228366852e-11,1.0,0.0
2017-02-23,302882.1520128632,-1.4551915228366852e-11,1.0,-2.578018055454825
2017-02-24,301185.32696743886,-1.4551915228366852e-11,1.0,-3.123801482572582
2017-02-27,308331.41771243257,-1.4551915228366852e-11,1.0,-0.8252628631583494
2017-02-28,302746.6136170335,-1.4551915228366852e-11,1.0,-2.62161395261667
2017-03-01,309142.9386084056,-1.4551915228366852e-11,1.0,-0.5642373337579003
2017-03-02,302189.30477976426,-1.4551915228366852e-11,1.0,-2.800872225582438
2017-03-03,298919.06375325145,-1.4551915228366852e-11,1.0,-3.8527445796381885
2017-03-06,297731.28565042507,-1.4551915228366852e-11,1.0,-4.234793162292092
2017-03-07,297685.5593739345,-1.4551915228366852e-11,1.0,-4.249501009727301
2017-03-08,299124.5230157935,-1.4551915228366852e-11,1.0,-3.786658650068928
2017-03-09,300039.37852866855,-1.4551915228366852e-11,1.0,-3.492395562379965
2017-03-10,300820.3865728093,0.0,1.0,-2.6580086151132836
2017-03-13,302800.1691534111,0.0,1.0,-2.604387825347914
2017-03-14,304053.02241161827,0.0,1.0,-2.2014078323404753
2017-03-15,304691.1122595684,0.0,1.0,-1.9961663638918596
2017-03-16,307503.53263447125,0.0,1.0,-1.0915519283320547
2017-03-17,309851.75438949006,0.0,1.0,-0.3362468834527024
2017-03-20,312958.02204280946,0.0,1.0,0.0
2017-03-21,303367.1835213775,0.0,1.0,-3.0645766671288674
2017-03-22,307434.5506152146,0.0,1.0,-1.7649240596361133
2017-03-23,305263.04784088535,0.0,1.0,-2.4587879715291385
2017-03-24,307838.08578074264,0.0,1.0,-1.635981793547529
2017-03-27,312284.4414783697,0.0,1.0,-0.2152303238763515
2017-03-28,316847.90298029315,0.0,1.0,0.0
2017-03-29,320631.3934792917,0.0,1.0,0.0
2017-03-30,323244.0938758054,0.0,1.0,0.0
2017-03-31,324289.2579643921,0.0,1.0,0.0
2017-04-03,329559.7724760911,0.0,1.0,0.0
2017-04-04,327946.6432487863,0.0,1.0,-0.48948001607867975
2017-04-05,323974.5620185952,0.0,1.0,-1.6947488510300739
2017-04-06,325593.23427848174,0.0,1.0,-1.2035868843480062
2017-04-07,326208.59452568414,0.0,1.0,-1.016864990902399
2017-04-10,327433.22814300004,1.4551915228366852e-11,1.0,-0.04644643672525921
2017-04-11,326517.00989925844,1.4551915228366852e-11,1.0,-0.9232809435360971
2017-04-12,321120.7692137818,1.4551915228366852e-11,1.0,-2.560689734339931
2017-04-13,320798.8186146384,1.4551915228366852e-11,1.0,-2.658380844126929
2017-04-17,324697.6935379871,1.4551915228366852e-11,1.0,-1.4753253716537
2017-04-18,323649.5551628082,1.4551915228366852e-11,1.0,-1.7933673363340075
2017-04-19,325994.61775394494,1.4551915228366852e-11,1.0,-1.0817930523983508
2017-04-20,327887.97187321645,1.4551915228366852e-11,1.0,-0.5072829703437018
2017-04-21,326729.193356538,1.4551915228366852e-11,1.0,-0.858897036578833
2017-04-24,333167.735410637,1.4551915228366852e-11,1.0,0.0
2017-04-25,338112.182735869,1.4551915228366852e-11,1.0,0.0
2017-04-26,336177.0647404859,1.4551915228366852e-11,1.0,-0.5723301596898692
2017-04-27,341211.5660128328,1.4551915228366852e-11,1.0,0.0
2017-04-28,341228.3738806751,1.4551915228366852e-11,1.0,0.0
2017-05-01,346352.7486825552,1.4551915228366852e-11,1.0,0.0
2017-05-02,351694.4244216601,1.4551915228366852e-11,1.0,0.0
2017-05-03,353991.59331259906,1.4551915228366852e-11,1.0,0.0
2017-05-04,351152.04971652746,1.4551915228366852e-11,1.0,-0.8021500085636455
2017-05-05,355935.69376871036,1.4551915228366852e-11,1.0,0.0
2017-05-08,356434.8666876627,1.4551915228366852e-11,1.0,0.0
2017-05-09,361871.7274285063,1.4551915228366852e-11,1.0,0.0
2017-05-10,376050.1418620956,-2.9103830456733704e-11,1.0,0.0
2017-05-11,374767.1965227234,-2.9103830456733704e-11,1.0,-0.9382194609126612
2017-05-12,373261.65004291205,-2.9103830456733704e-11,1.0,-1.3361788243742556
2017-05-15,369950.8845880654,-2.9103830456733704e-11,1.0,-2.2113096361088043
2017-05-16,369072.835050467,-2.9103830456733704e-11,1.0,-2.443403457027692
2017-05-17,353806.9233038314,-2.9103830456733704e-11,1.0,-6.478624290670195
2017-05-18,358412.00014901074,-2.9103830456733704e-11,1.0,-5.261369642890143
2017-05-19,360387.8643650144,-2.9103830456733704e-11,1.0,-4.739091735013207
2017-05-22,362968.50629026955,-2.9103830456733704e-11,1.0,-4.056953633222084
2017-05-23,362794.18744049716,-2.9103830456733704e-11,1.0,-4.103031133601527
2017-05-24,367382.13721463655,-2.9103830456733704e-11,1.0,-2.8903036647431524
2017-05-25,369300.6303080623,-2.9103830456733704e-11,1.0,-2.3831905994853884
2017-05-26,371673.9693910942,-2.9103830456733704e-11,1.0,-1.7558486187315143
2017-05-30,372211.7409407949,-2.9103830456733704e-11,1.0,-1.6137000856397563
2017-05-31,377104.70346639183,-2.9103830456733704e-11,1.0,-0.3203489482029581
2017-06-01,380478.80057441286,-2.9103830456733704e-11,1.0,0.0
2017-06-02,380241.2643984191,-2.9103830456733704e-11,1.0,-0.06243085702413011
2017-06-05,380719.0448268672,-2.9103830456733704e-11,1.0,0.0
2017-06-06,382360.2165679992,-2.9103830456733704e-11,1.0,0.0
2017-06-07,382006.0971642693,-2.9103830456733704e-11,1.0,-0.09261408179659217
2017-06-08,389186.56119698664,-2.9103830456733704e-11,1.0,0.0
2017-06-09,384224.7935024797,-2.9103830456733704e-11,1.0,-1.2749072525131646
2017-06-12,382540.8987208657,-2.9103830456733704e-11,1.0,-1.7075775832756015
2017-06-13,388446.1954739919,-2.9103830456733704e-11,1.0,-0.19023414393283528
2017-06-14,387737.2376032409,-2.9103830456733704e-11,1.0,-0.37239816022634714
2017-06-15,382626.69967614004,-2.9103830456733704e-11,1.0,-1.685531355623129
2017-06-16,381333.5301779288,-2.9103830456733704e-11,1.0,-2.01780631759354
2017-06-19,387586.37420534773,-2.9103830456733704e-11,1.0,-0.41116193393660816
2017-06-20,383488.94765300106,-2.9103830456733704e-11,1.0,-1.463980032214355
2017-06-21,386938.4603963099,-2.9103830456733704e-11,1.0,-0.5776409117936787
2017-06-22,388284.0280580149,-2.9103830456733704e-11,1.0,-0.2319024419023813
2017-06-23,391885.84857228055,-2.9103830456733704e-11,1.0,0.0
2017-06-26,389024.94349824137,-2.9103830456733704e-11,1.0,-0.7300353111657487
2017-06-27,382701.1355544129,-2.9103830456733704e-11,1.0,-2.3437215330253474
2017-06-28,394277.7953645784,-2.9103830456733704e-11,1.0,0.0
2017-06-29,390645.6142937355,-2.9103830456733704e-11,1.0,-0.9212238461170033
2017-06-30,389828.7756919949,-2.9103830456733704e-11,1.0,-1.1283972176190153
2017-07-03,386821.69274788565,-2.9103830456733704e-11,1.0,-1.8910784995635515
2017-07-05,384463.0197676605,-2.9103830456733704e-11,1.0,-2.4893046761211677
2017-07-06,376454.03921965504,-2.9103830456733704e-11,1.0,-4.5206086557428815
2017-07-07,381306.4607872872,-2.9103830456733704e-11,1.0,-3.28989730839316
2017-07-10,384599.27899328363,-2.9103830456733704e-11,1.0,-1.8668296592630922
2017-07-11,392030.6434872454,-2.9103830456733704e-11,1.0,-0.5699412707872787
2017-07-12,397508.91426945874,-2.9103830456733704e-11,1.0,0.0
2017-07-13,396729.0989034051,-2.9103830456733704e-11,1.0,-0.19617556690189106
2017-07-14,401649.4446818241,-2.9103830456733704e-11,1.0,0.0
2017-07-17,401097.168188679,-2.9103830456733704e-11,1.0,-0.13750211794333528
2017-07-18,404818.21855921566,-2.9103830456733704e-11,1.0,0.0
2017-07-19,408430.71405010816,-2.9103830456733704e-11,1.0,0.0
2017-07-20,408881.9859869629,-2.9103830456733704e-11,1.0,0.0
2017-07-21,408438.33193010226,-2.9103830456733704e-11,1.0,-0.10850418264080816
2017-07-24,412128.4901735207,-2.9103830456733704e-11,1.0,0.0
2017-07-25,414463.2609289298,-2.9103830456733704e-11,1.0,0.0
2017-07-26,417450.7046586132,-2.9103830456733704e-11,1.0,0.0
2017-07-27,407990.0006523176,-2.9103830456733704e-11,1.0,-2.2663044763650495
2017-07-28,408068.5826633663,-2.9103830456733704e-11,1.0,-2.247480215159659
2017-07-31,401910.0180697567,-2.9103830456733704e-11,1.0,-3.722759697235514
2017-08-01,401773.75279192266,-2.9103830456733704e-11,1.0,-3.7554019412929205
2017-08-02,407527.0987144142,-2.9103830456733704e-11,1.0,-2.377192284850587
2017-08-03,412505.9877581744,-2.9103830456733704e-11,1.0,-1.1845031869050278
2017-08-04,419647.3921293651,-2.9103830456733704e-11,1.0,0.0
2017-08-07,423855.26226536493,-2.9103830456733704e-11,1.0,0.0
2017-08-08,431913.23518470663,-2.9103830456733704e-11,1.0,0.0
2017-08-09,431816.1787756027,-2.9103830456733704e-11,1.0,-0.022471274598104492
2017-08-10,413460.1169486677,4.3655745685100555e-11,1.0,-3.6954526949410877
2017-08-11,411616.15510594344,4.3655745685100555e-11,1.0,-4.699342003280634
2017-08-14,423924.25680682197,4.3655745685100555e-11,1.0,-1.8496720468564005
2017-08-15,425184.07654703595,4.3655745685100555e-11,1.0,-1.5579885239666194
2017-08-16,421361.107437164,4.3655745685100555e-11,1.0,-2.4431128495124814
2017-08-17,412394.7212018393,4.3655745685100555e-11,1.0,-4.519082165778113
2017-08-18,409847.5055958094,4.3655745685100555e-11,1.0,-5.108833856286183
2017-08-21,403538.4458842053,4.3655745685100555e-11,1.0,-6.569557723408716
2017-08-22,408940.02350701287,4.3655745685100555e-11,1.0,-5.3189413535497065
2017-08-23,414052.1695593726,4.3655745685100555e-11,1.0,-4.135336491296869
2017-08-24,414324.9644769124,4.3655745685100555e-11,1.0,-4.072176834375694
2017-08-25,413513.7591966726,4.3655745685100555e-11,1.0,-4.259993556383043
2017-08-28,414147.7686798585,4.3655745685100555e-11,1.0,-4.11320261979256
2017-08-29,414617.65272594435,4.3655745685100555e-11,1.0,-4.004411314546974
2017-08-30,420625.6501158179,4.3655745685100555e-11,1.0,-2.6133917994111995
2017-08-31,425981.4812221946,4.3655745685100555e-11,1.0,-1.3733670282123471
2017-09-01,428074.4798515282,4.3655745685100555e-11,1.0,-0.888779277980868
2017-09-05,418968.43521705107,4.3655745685100555e-11,1.0,-2.99708342165522
2017-09-06,418960.7717913664,4.3655745685100555e-11,1.0,-2.9988577191437873
2017-09-07,419364.39925511513,4.3655745685100555e-11,1.0,-2.905406666740606
2017-09-08,408811.71813550754,4.3655745685100555e-11,1.0,-5.348647637370913
2017-09-11,421756.6708725555,4.3655745685100555e-11,1.0,-2.351528845326465
2017-09-12,420894.41210813913,4.3655745685100555e-11,1.0,-2.5511658775298525
2017-09-13,421659.5651876578,4.3655745685100555e-11,1.0,-2.3740115286497065
2017-09-14,423343.365168674,4.3655745685100555e-11,1.0,-1.9841647159452687
2017-09-15,433064.81889613677,4.3655745685100555e-11,1.0,0.0
2017-09-18,438826.5626644859,4.3655745685100555e-11,1.0,0.0
2017-09-19,436558.9916532233,4.3655745685100555e-11,1.0,-0.5167351305021879
2017-09-20,438590.3200133396,4.3655745685100555e-11,1.0,-0.05383508457461748
2017-09-21,430378.41073194105,4.3655745685100555e-11,1.0,-1.925168768556074
2017-09-22,423875.8957892332,4.3655745685100555e-11,1.0,-3.406964880264899
2017-09-25,414383.6734521141,4.3655745685100555e-11,1.0,-5.570056895361667
2017-09-26,415500.058331265,4.3655745685100555e-11,1.0,-5.315654592918446
2017-09-27,417696.300651649,4.3655745685100555e-11,1.0,-4.815173877473881
2017-09-28,417219.93557923683,4.3655745685100555e-11,1.0,-4.923728170431848
2017-09-29,418353.35451804206,4.3655745685100555e-11,1.0,-4.665444138598566
2017-10-02,417051.57746144076,4.3655745685100555e-11,1.0,-4.962093696158875
2017-10-03,423340.5887383247,4.3655745685100555e-11,1.0,-3.528950898535582
2017-10-04,425641.93959894514,4.3655745685100555e-11,1.0,-3.0045180003429564
2017-10-05,427690.035400489,4.3655745685100555e-11,1.0,-2.5377969821101183
2017-10-06,427284.21409540717,4.3655745685100555e-11,1.0,-2.6302757287515584
2017-10-09,426765.0554247679,4.3655745685100555e-11,1.0,-2.7485818466599685
2017-10-10,432237.24315533956,4.3655745685100555e-11,1.0,-0.9079165042214227
2017-10-11,434141.3325907713,4.3655745685100555e-11,1.0,-1.0676723955055478
2017-10-12,434710.7584489146,4.3655745685100555e-11,1.0,-0.9379113676667029
2017-10-13,434274.12979371566,4.3655745685100555e-11,1.0,-1.037410507497214
2017-10-16,433720.9764479175,4.3655745685100555e-11,1.0,-1.1634633476989287
2017-10-17,435629.7253329464,4.3655745685100555e-11,1.0,-0.7284967692312863
2017-10-18,435426.63175874774,4.3655745685100555e-11,1.0,-0.7747778268239509
2017-10-19,432763.17675211653,4.3655745685100555e-11,1.0,-1.3817271852354218
2017-10-20,433685.8857194902,4.3655745685100555e-11,1.0,-1.1714598391178337
2017-10-23,427108.16096133424,4.3655745685100555e-11,1.0,-2.670394798345695
2017-10-24,426852.38971825805,4.3655745685100555e-11,1.0,-2.728680067478718
2017-10-25,419685.7715700331,4.3655745685100555e-11,1.0,-4.361812324721847
2017-10-26,421915.059747342,4.3655745685100555e-11,1.0,-3.853801104121838
2017-10-27,435667.13171053474,4.3655745685100555e-11,1.0,-0.7199725866108873
2017-10-30,439892.3682473209,4.3655745685100555e-11,1.0,0.0
2017-10-31,428799.7238209448,4.3655745685100555e-11,1.0,-2.521672396948581
2017-11-01,423916.2493068438,4.3655745685100555e-11,1.0,-3.631824531107761
2017-11-02,419071.2432157203,4.3655745685100555e-11,1.0,-4.733231702691036
2017-11-03,425566.4777161493,4.3655745685100555e-11,1.0,-3.256680853148406
2017-11-06,428786.84202364576,4.3655745685100555e-11,1.0,-2.52460079449054
2017-11-07,430952.01126637484,4.3655745685100555e-11,1.0,-2.0323964738391394
2017-11-08,428712.4199731776,4.3655745685100555e-11,1.0,-2.5415190353694808
2017-11-09,427991.29175032966,4.3655745685100555e-11,1.0,-2.7054519141600712
2017-11-10,433239.7646240456,1.4551915228366852e-11,1.0,-0.918729418288814
2017-11-13,429362.3918550875,1.4551915228366852e-11,1.0,-2.393762009145183
2017-11-14,422462.7338392057,1.4551915228366852e-11,1.0,-3.9622497834096784
2017-11-15,423123.0253948048,1.4551915228366852e-11,1.0,-3.8121468029397283
2017-11-16,426200.0818442709,1.4551915228366852e-11,1.0,-3.112644681153397
2017-11-17,427930.1018610444,1.4551915228366852e-11,1.0,-2.7193621098584075
2017-11-20,424971.7074875266,1.4551915228366852e-11,1.0,-3.391888979398125
2017-11-21,430380.1307958702,1.4551915228366852e-11,1.0,-2.1624011094692595
2017-11-22,430124.07772033394,1.4551915228366852e-11,1.0,-2.220609229004607
2017-11-24,433125.5867520735,1.4551915228366852e-11,1.0,-1.538281175963229
2017-11-27,431029.1558329552,1.4551915228366852e-11,1.0,-2.014859327903252
2017-11-28,433539.4137429666,1.4551915228366852e-11,1.0,-1.4442065748188773
2017-11-29,420120.7589840278,1.4551915228366852e-11,1.0,-4.49464702969725
2017-11-30,420548.19286461244,1.4551915228366852e-11,1.0,-4.397479196964051
2017-12-01,416196.09468261077,1.4551915228366852e-11,1.0,-5.386834433869364
2017-12-04,407342.5440804071,1.4551915228366852e-11,1.0,-7.399497358093115
2017-12-05,407422.77667845145,1.4551915228366852e-11,1.0,-7.381258215103662
2017-12-06,412268.97084366495,1.4551915228366852e-11,1.0,-6.279580960614712
2017-12-07,415021.97142114985,1.4551915228366852e-11,1.0,-5.653745920908573
2017-12-08,419248.1122996991,1.4551915228366852e-11,1.0,-4.693024348177585
2017-12-11,421903.54609603336,1.4551915228366852e-11,1.0,-4.089369002458723
2017-12-12,421849.4292287266,1.4551915228366852e-11,1.0,-4.101671299841689
2017-12-13,420505.0249456527,1.4551915228366852e-11,1.0,-4.4072924881406506
2017-12-14,418627.6606485657,1.4551915228366852e-11,1.0,-4.834070589467361
2017-12-15,424229.45443756634,1.4551915228366852e-11,1.0,-3.5606241299799883
2017-12-18,426795.8701155189,1.4551915228366852e-11,1.0,-2.9772051249679117
2017-12-19,422326.0494134048,1.4551915228366852e-11,1.0,-3.993322026455294
2017-12-20,419197.2545996097,1.4551915228366852e-11,1.0,-4.704585744500971
2017-12-21,418159.25132910395,1.4551915228366852e-11,1.0,-4.940553300528712
2017-12-22,416173.62589064497,1.4551915228366852e-11,1.0,-5.391942226954143
2017-12-26,415664.81279853324,1.4551915228366852e-11,1.0,-5.507609860411619
2017-12-27,412894.302415957,1.4551915228366852e-11,1.0,-6.137425374969171
2017-12-28,414597.150308666,1.4551915228366852e-11,1.0,-5.750319797417613
2017-12-29,411299.66655789607,1.4551915228366852e-11,1.0,-6.499931290771819
