date,ticker,action,reason,shares,price,value,cost
2012-04-09,GOOG,BUY,rebalance_megacap,2600.9345076824875,15.712106704711914,40866.160516674594,74.49030687886486
2012-04-09,STX,BUY,rebalance_momentum,1594.0202067777338,16.481035232543945,26271.103189290818,47.62286530727914
2012-04-09,CBOE,BUY,rebalance_momentum,1237.2953811085965,21.232685089111328,26271.103189290818,43.778882908428685
2012-05-17,AAPL,SELL,trailing_stop,2091.501626633828,16.28041648864746,34050.51756828236,61.801391473813695
2012-05-18,STX,SELL,trailing_stop,1594.0202067777338,16.8723087310791,26894.801052332474,48.62140098834825
2012-07-09,GOOGL,SELL,rebalance,2588.6306333923403,14.664915084838867,37962.04842471132,69.8010286659175
2012-07-09,GOOG,SELL,rebalance,2600.9345076824875,14.595541954040527,37962.04872659149,69.8440927091316
2012-07-09,CBOE,SELL,rebalance,1237.2953811085965,21.72545051574707,26880.799575637226,44.707629587238166
2012-07-09,AAPL,BUY,rebalance_megacap,1862.3904162057606,18.853071212768555,35111.77914270487,62.6974316772876
2012-07-09,JNJ,BUY,rebalance_megacap,678.9470745310874,51.71504592895508,35111.77914270487,55.04478685873406
2012-07-09,CVX,BUY,rebalance_megacap,504.0446508462491,69.6600570678711,35111.77914270487,54.4356031714297
2012-07-09,INTU,BUY,rebalance_momentum,429.7025801844711,52.52902603149414,22571.858020310283,35.37265847819143
2012-07-09,STX,BUY,rebalance_momentum,1386.227272213749,16.282941818237305,22571.858020310283,40.97352496576893
2012-09-10,STX,SELL,trailing_stop,1386.227272213749,18.911083221435547,26215.059308657797,46.80317955098402
2012-10-08,AAPL,SELL,rebalance,1862.3904162057606,19.682870864868164,36657.19006214606,65.17006968045993
2012-10-08,JNJ,SELL,rebalance,678.9470745310874,53.463069915771484,36298.59491476404,56.82529699765581
2012-10-08,CVX,SELL,rebalance,504.0446508462491,79.06385040283203,39851.710870855546,61.54414619197037
2012-10-08,INTU,SELL,rebalance,429.7025801844711,55.70097351074219,23934.852036352797,37.41006406543754
2012-10-08,GOOGL,BUY,rebalance_megacap,2196.6230729298363,18.9649658203125,41658.88149822416,74.34301701369793
2012-10-08,GOOG,BUY,rebalance_megacap,2207.0636199085284,18.87525177001953,41658.88149822416,74.37955892663508
2012-10-08,MSFT,BUY,rebalance_megacap,1688.2370908813095,24.675966262817383,41658.88149822416,68.39832228581203
2012-10-08,CBOE,BUY,rebalance_momentum,1143.0777493748676,23.428598403930664,26780.70953457268,44.21873003115745
2012-10-08,BKNG,BUY,rebalance_momentum,42.44438411619884,630.9600219726562,26780.70953457268,40.52260458067319
2013-01-07,GOOGL,SELL,rebalance,2196.6230729298363,18.387136459350586,40389.608191718915,72.31264962319982
2013-01-07,GOOG,SELL,rebalance,2207.0636199085284,18.30015754699707,40389.61196057173,72.3491975662747
2013-01-07,MSFT,SELL,rebalance,1688.2370908813095,22.29729652404785,37643.12301827648,62.37546475289128
2013-01-07,CBOE,SELL,rebalance,1143.0777493748676,25.07193374633789,28659.169599239707,47.06555230690908
2013-01-07,BKNG,SELL,rebalance,42.44438411619884,657.3800048828125,27902.08943755476,42.20685134179926
2013-01-07,GOOGL,BUY,rebalance_megacap,2245.7609816995346,18.387136459350586,41293.11362559447,73.9302905702276
2013-01-07,GOOG,BUY,rebalance_megacap,2256.434870549537,18.30015754699707,41293.11362559447,73.96764917940526
2013-01-07,AAPL,BUY,rebalance_megacap,2543.888283926752,16.232282638549805,41293.11362559447,74.97299293376032
2013-01-07,TPR,BUY,rebalance_momentum,637.4363595614537,41.64427185058594,26545.573045025023,42.058029625269135
2013-01-07,CBOE,BUY,rebalance_momentum,1058.7764515332758,25.07193374633789,26545.573045025023,43.589302723359594
2013-01-23,TPR,SELL,trailing_stop,637.4363595614537,37.99113845825195,24216.932994423267,38.56679418668065
2013-01-25,AAPL,SELL,trailing_stop,2543.888283926752,13.629040718078613,34670.75700388083,64.37733231407415
2013-04-08,GOOGL,SELL,rebalance,2245.7609816995346,19.390640258789062,43546.74330336064,77.53594224245171
2013-04-08,GOOG,SELL,rebalance,2256.434870549537,19.298912048339844,43546.73810954262,77.5732925417419
2013-04-08,CBOE,SELL,rebalance,1058.7764515332758,29.490581512451172,31223.93324740588,50.60492985012664
2013-04-08,MSFT,BUY,rebalance_megacap,1728.8314401948771,24.082338333129883,41634.30366372523,68.50321600384825
2013-04-08,JNJ,BUY,rebalance_megacap,655.615474069418,63.504150390625,41634.30366372523,64.74788588958089
2013-04-08,AAPL,BUY,rebalance_megacap,3134.5334338881894,13.282456398010254,41634.30366372523,77.5862434714438
2013-04-08,CBOE,BUY,rebalance_momentum,907.5748298421554,29.490581512451172,26764.909498109086,43.37039673006934
2013-04-08,MCO,BUY,rebalance_momentum,561.7587805957263,47.64484405517578,26764.909498109086,42.127361167033825
2013-06-24,MCO,SELL,trailing_stop,561.7587805957263,51.980106353759766,29200.28116052425,45.787634106615215
2013-07-08,MSFT,SELL,rebalance,1728.8314401948771,29.1201114654541,50343.76424345637,81.56912167259593
2013-07-08,JNJ,SELL,rebalance,655.615474069418,69.88190460205078,45815.65801454737,71.0217732154764
2013-07-08,AAPL,SELL,rebalance,3134.5334338881894,13.020280838012695,40812.505605364524,76.27140198092468
2013-07-08,CBOE,SELL,rebalance,907.5748298421554,38.729793548583984,35150.18578967792,55.96093289165918
2013-07-08,JNJ,BUY,rebalance_megacap,661.8085644533679,69.88190460205078,46248.44296595043,71.69269540103396
2013-07-08,GOOGL,BUY,rebalance_megacap,2041.8828372253286,22.649900436401367,46248.44296595043,76.52025325203495
2013-07-08,GOOG,BUY,rebalance_megacap,2051.588043191197,22.542753219604492,46248.44296595043,76.55422147230213
2013-07-08,INTU,BUY,rebalance_momentum,509.2805414967493,58.37871170043945,29731.14190668242,46.38724416570579
2013-07-08,CPRI,BUY,rebalance_momentum,466.2977209747124,63.7599983215332,29731.14190668242,46.236704049377515
2013-10-07,JNJ,SELL,rebalance,661.8085644533679,68.81890106201172,45544.93811910833,70.6364048333876
2013-10-07,GOOGL,SELL,rebalance,2041.8828372253286,21.665164947509766,44237.72847197598,73.504389518724
2013-10-07,GOOG,SELL,rebalance,2051.588043191197,21.56267738342285,44237.73109901957,73.53836168198721
2013-10-07,INTU,SELL,rebalance,509.2805414967493,61.41028594970703,31275.063681937012,48.69860118984795
2013-10-07,CPRI,SELL,rebalance,466.2977209747124,74.33000183105469,34659.910453867,53.6309646219402
2013-10-07,MSFT,BUY,rebalance_megacap,1649.5027862613235,28.445459365844727,46920.864480444136,76.1562839701769
2013-10-07,AAPL,BUY,rebalance_megacap,3046.42573158948,15.401939392089844,46920.864480444136,85.7366256607672
2013-10-07,GOOGL,BUY,rebalance_megacap,2165.728467524883,21.665164947509766,46920.864480444136,77.96270407830818
2013-10-07,CBOE,BUY,rebalance_momentum,806.0227060120193,37.42253494262695,30163.412880285523,48.12384587445395
2013-10-07,SPGI,BUY,rebalance_momentum,503.2983753270431,59.93147277832031,30163.412880285523,47.02161800346455
2014-01-07,MSFT,SELL,rebalance,1649.5027862613235,31.33795166015625,51692.0385791504,83.31392346051389
2014-01-07,AAPL,SELL,rebalance,3046.42573158948,17.152694702148438,52254.41050672356,94.2701921344164
2014-01-07,GOOGL,SELL,rebalance,2165.728467524883,28.5,61723.26132445916,100.16670642125517
2014-01-07,CBOE,SELL,rebalance,806.0227060120193,42.53123474121094,34281.140916143246,54.30106763717382
2014-01-07,SPGI,SELL,rebalance,503.2983753270431,71.29314422607422,35881.72366093972,55.604184158856825
2014-01-07,GOOGL,BUY,rebalance_megacap,1887.8875354060058,28.5,53804.79475907116,87.31613954497851
2014-01-07,GOOG,BUY,rebalance_megacap,1896.860747526928,28.36517906188965,53804.79475907116,87.34754578732657
2014-01-07,AAPL,BUY,rebalance_megacap,3136.812943585588,17.152694702148438,53804.79475907116,97.06720103799744
2014-01-07,TTWO,BUY,rebalance_momentum,1909.927966046602,18.110000610351562,34588.79663083148,62.074806433165946
2014-01-07,CBOE,BUY,rebalance_momentum,813.2563477475632,42.53123474121094,34588.79663083148,54.788919657808805
2014-04-07,GOOGL,SELL,rebalance,1887.8875354060058,27.0314998626709,51032.43165406555,83.15791873511162
2014-04-07,GOOG,SELL,rebalance,1896.860747526928,26.83382797241211,50900.03498675863,82.9912314230887
2014-04-07,AAPL,SELL,rebalance,3136.812943585588,16.725919723510742,52466.08148208198,94.92515891789621
2014-04-07,TTWO,SELL,rebalance,1909.927966046602,20.829999923706055,39783.79938703478,66.43237628173075
2014-04-07,CBOE,SELL,rebalance,813.2563477475632,43.6545295715332,35502.32328198309,56.162002631635765
2014-04-07,MSFT,BUY,rebalance_megacap,1408.8832594492058,34.51259231567383,48624.21355374815,77.87013389867329
2014-04-07,JNJ,BUY,rebalance_megacap,616.2247373824979,78.90662384033203,48624.21355374815,75.09582148082332
2014-04-07,AAPL,BUY,rebalance_megacap,2907.1174773964544,16.725919723510742,48624.21355374815,87.9741538113046
2014-04-07,CBOE,BUY,rebalance_momentum,716.0407706975151,43.6545295715332,31258.422998838098,49.44193375642291
2014-04-07,MCO,BUY,rebalance_momentum,439.7998354311987,71.07420349121094,31258.422998838098,48.44653616511585
2014-07-07,MSFT,SELL,rebalance,1408.8832594492058,36.66852569580078,51661.67200149676,82.42565618350325
2014-07-07,JNJ,SELL,rebalance,616.2247373824979,86.4208755493164,53254.68133974304,82.04298922506275
2014-07-07,AAPL,SELL,rebalance,2907.1174773964544,21.584930419921875,62749.92847214127,104.30067914112087
2014-07-07,CBOE,SELL,rebalance,716.0407706975151,41.10715866088867,29434.401568727757,46.693903761548796
2014-07-07,MCO,SELL,rebalance,439.7998354311987,81.9404296875,36037.38749172421,55.61670928311949
2014-07-07,JNJ,BUY,rebalance_megacap,683.8620524646435,86.4208755493164,59099.95732894704,91.04860191709464
2014-07-07,MSFT,BUY,rebalance_megacap,1611.7353018017595,36.66852569580078,59099.95732894704,94.29370123216431
2014-07-07,AAPL,BUY,rebalance_megacap,2738.019357912804,21.584930419921875,59099.95732894704,98.23378014686986
2014-07-07,INTU,BUY,rebalance_momentum,500.60297743708793,75.89413452148438,37992.82971146596,58.75085566377329
2014-07-07,GILD,BUY,rebalance_momentum,528.8760823357044,71.83692169189453,37992.82971146596,58.84229359833405
2014-10-07,JNJ,SELL,rebalance,683.8620524646435,83.67131042480469,57219.63407951326,88.22867086239656
2014-10-07,MSFT,SELL,rebalance,1611.7353018017595,40.008216857910156,64482.65547203407,102.36766057921106
2014-10-07,AAPL,SELL,rebalance,2738.019357912804,22.320663452148438,61114.40861343926,101.25563076445822
2014-10-07,INTU,SELL,rebalance,500.60297743708793,77.24286651611328,38668.00896374185,59.768248799367775
2014-10-07,GILD,SELL,rebalance,528.8760823357044,85.9061050415039,45433.68428307009,70.00477883872281
2014-10-07,JNJ,BUY,rebalance_megacap,742.2719689925003,83.67131042480469,62106.8683372025,95.76497269019477
2014-10-07,AAPL,BUY,rebalance_megacap,2782.4830776356025,22.320663452148438,62106.8683372025,102.89997447747376
2014-10-07,MSFT,BUY,rebalance_megacap,1552.3528218659699,40.008216857910156,62106.8683372025,98.59595286282665
2014-10-07,CBOE,BUY,rebalance_momentum,864.0215257003422,46.20931625366211,39925.84393105876,62.95881110453719
2014-10-07,GILD,BUY,rebalance_momentum,464.7614265804432,85.9061050415039,39925.84393105876,61.51789134354479
2014-12-22,GILD,SELL,trailing_stop,464.7614265804432,76.52391052246094,35565.36182193313,54.978264429209055
2015-01-07,JNJ,SELL,rebalance,742.2719689925003,86.82360076904297,64446.72509785629,99.27580268731774
2015-01-07,AAPL,SELL,rebalance,2782.4830776356025,24.46056365966797,68061.1044524545,111.83188233761118
2015-01-07,MSFT,SELL,rebalance,1552.3528218659699,40.879539489746094,63459.4684834887,100.62738762017793
2015-01-07,CBOE,SELL,rebalance,864.0215257003422,58.05855178833008,50163.83849610529,78.36324129871157
2015-01-07,AAPL,BUY,rebalance_megacap,2677.4555547681334,24.46056365966797,65492.072043337546,107.61062370912994
2015-01-07,MSFT,BUY,rebalance_megacap,1602.0746040880688,40.879539489746094,65492.072043337546,103.85064137371776
2015-01-07,JNJ,BUY,rebalance_megacap,754.3118629409436,86.82360076904297,65492.072043337546,100.88621661846621
2015-01-07,STX,BUY,rebalance_momentum,941.9795748635274,44.69528579711914,42102.046313574145,66.47776030602598
2015-01-07,CBOE,BUY,rebalance_momentum,725.1652860214258,58.05855178833008,42102.046313574145,65.75694555714655
2015-01-30,MSFT,SELL,trailing_stop,1602.0746040880688,35.72428894042969,57232.97606056667,91.46218366535308
2015-01-30,STX,SELL,trailing_stop,941.9795748635274,39.25007247924805,36972.76658736471,58.77814303711973
2015-04-02,CBOE,SELL,trailing_stop,725.1652860214258,48.7483024597168,35350.57669625951,55.6029632321635
2015-04-07,AAPL,SELL,rebalance,2677.4555547681334,28.71870231628418,76893.04904246754,124.71222119275039
2015-04-07,JNJ,SELL,rebalance,754.3118629409436,82.9090347290039,62539.26844107032,96.45519410629264
2015-04-07,AAPL,BUY,rebalance_megacap,1998.7299440430431,28.71870231628418,57400.93027361549,93.09781575537448
2015-04-07,META,BUY,rebalance_megacap,697.290214849509,82.31999969482422,57400.93027361549,88.54386626656746
2015-04-07,MSFT,BUY,rebalance_megacap,1552.0119027743547,36.9848518371582,57400.93027361549,91.53662467543376
2015-04-07,GILD,BUY,rebalance_momentum,453.9194906808496,81.29326629638672,36900.598033038536,56.941307690885594
2015-04-07,CBOE,BUY,rebalance_momentum,748.1472693482935,49.32263946533203,36900.598033038536,58.012163408360976
2015-07-07,AAPL,SELL,rebalance,1998.7299440430431,28.765426635742188,57494.31957003124,93.23760135292454
2015-07-07,META,SELL,rebalance,697.290214849509,87.22000122070312,60817.653390358515,93.66933233085689
2015-07-07,MSFT,SELL,rebalance,1552.0119027743547,39.70808029174805,61627.41324911274,97.87621221652586
2015-07-07,GILD,SELL,rebalance,453.9194906808496,95.17880249023438,43203.513549980365,66.39647723302659
2015-07-07,CBOE,SELL,rebalance,748.1472693482935,52.79730224609375,39500.157504371564,61.920624014762495
2015-07-07,GOOGL,BUY,rebalance_megacap,2450.8966102398763,27.50149917602539,67403.33110703538,109.68797377818913
2015-07-07,AAPL,BUY,rebalance_megacap,2343.206376201772,28.765426635742188,67403.33110703538,109.30699852777308
2015-07-07,GOOG,BUY,rebalance_megacap,2567.648185497187,26.250999450683594,67403.33110703538,110.09641231735381
2015-07-07,INTU,BUY,rebalance_momentum,442.8816325896149,97.838134765625,43330.71285452276,66.56121596894373
2015-07-07,GILD,BUY,rebalance_momentum,455.2559154016318,95.17880249023438,43330.71285452276,66.59196835228636
2015-08-21,AAPL,SELL,trailing_stop,2343.206376201772,24.313800811767578,56972.253091833605,93.66083965309531
2015-08-21,INTU,SELL,trailing_stop,442.8816325896149,84.5348892211914,37438.94974906349,57.74488805758011
2015-08-24,GILD,SELL,trailing_stop,455.2559154016318,83.21636962890625,37884.74453180827,58.42402133350245
2015-10-07,GOOGL,SELL,rebalance,2450.8966102398763,33.5,82105.03644303586,131.74289139289203
2015-10-07,GOOG,SELL,rebalance,2567.648185497187,32.11800003051758,82467.72450015706,132.69590238176764
2015-10-07,MSFT,BUY,rebalance_megacap,1479.3913671405996,42.22557067871094,62468.14473467019,98.88364901332393
2015-10-07,GOOG,BUY,rebalance_megacap,1944.9574903578928,32.11800003051758,62468.14473467019,100.51389866351472
2015-10-07,GOOGL,BUY,rebalance_megacap,1864.720738348364,33.5,62468.14473467019,100.23290670261632
2015-10-07,CBOE,BUY,rebalance_momentum,698.538468531707,57.48873519897461,40158.093043716566,62.72359168732005
2015-10-07,GILD,BUY,rebalance_momentum,482.55134705879175,83.22035217285156,40158.093043716566,61.92917420824908
2016-01-07,MSFT,SELL,rebalance,1479.3913671405996,47.387969970703125,70105.35368097617,110.34023053496635
2016-01-07,GOOG,SELL,rebalance,1944.9574903578928,36.31949996948242,70639.88351169809,112.7717853326903
2016-01-07,GOOGL,SELL,rebalance,1864.720738348364,37.04999923706055,69087.90193313787,110.16257969597827
2016-01-07,CBOE,SELL,rebalance,698.538468531707,55.89097595214844,39041.996746356235,61.05428005778768
2016-01-07,GILD,SELL,rebalance,482.55134705879175,80.22879028320312,38714.51082405697,59.76416227201523
2016-01-07,GOOGL,BUY,rebalance_megacap,1988.7816446479492,37.04999923706055,73684.35841688653,117.49205561994113
2016-01-07,GOOG,BUY,rebalance_megacap,2028.7822926747356,36.31949996948242,73684.35841688653,117.63229032863427
2016-01-07,MSFT,BUY,rebalance_megacap,1554.9169644203105,47.387969970703125,73684.35841688653,115.97353064707704
2016-01-07,CBOE,BUY,rebalance_momentum,847.5163533679628,55.89097595214844,47368.516125141345,74.08738387604815
2016-01-07,GILD,BUY,rebalance_momentum,590.4179280023186,80.22879028320312,47368.516125141345,73.12442614055887
2016-04-07,GOOGL,SELL,rebalance,1988.7816446479492,38.00600051879883,75585.63621826754,120.34310851815833
2016-04-07,GOOG,SELL,rebalance,2028.7822926747356,37.013999938964844,75093.34765723562,119.74448130212899
2016-04-07,MSFT,SELL,rebalance,1554.9169644203105,49.8232421875,77471.00449976545,121.6539522563611
2016-04-07,CBOE,SELL,rebalance,847.5163533679628,58.21491622924805,49338.09351423374,77.07465846069485
2016-04-07,GILD,SELL,rebalance,590.4179280023186,80.04591369628906,47260.54250961541,72.96125993420819
2016-04-07,AAPL,BUY,rebalance_megacap,3013.2402138533466,25.195701599121094,75920.70127472075,124.4294671791843
2016-04-07,MSFT,BUY,rebalance_megacap,1523.800899768989,49.8232421875,75920.70127472075,119.21938372472636
2016-04-07,META,BUY,rebalance_megacap,668.0807962203882,113.63999938964844,75920.70127472075,116.22190825455353
2016-04-07,CBOE,BUY,rebalance_momentum,838.3790318100067,58.21491622924805,48806.16510517763,76.24261461630836
2016-04-07,GILD,BUY,rebalance_momentum,609.7271284872633,80.04591369628906,48806.16510517763,75.34754083978031
2016-04-28,AAPL,SELL,trailing_stop,3013.2402138533466,22.013166427612305,66330.95831392781,110.04506260196182
2016-05-04,GILD,SELL,trailing_stop,609.7271284872633,71.69539642333984,43714.62818695901,67.71176688783576
2016-07-07,MSFT,SELL,rebalance,1523.800899768989,47.3342399597168,72127.95744049769,113.53003748152878
2016-07-07,META,SELL,rebalance,668.0807962203882,115.8499984741211,77397.15922272157,118.4378011412222
2016-07-07,CBOE,SELL,rebalance,838.3790318100067,60.35055923461914,50596.64342031246,78.93176400381513
2016-07-07,AAPL,BUY,rebalance_megacap,3285.8828985305063,22.40642547607422,73624.89028903053,121.93991853715116
2016-07-07,GOOG,BUY,rebalance_megacap,2117.6048951103808,34.768001556396484,73624.89028903053,117.85459132346992
2016-07-07,GOOGL,BUY,rebalance_megacap,2081.9752976071945,35.362998962402344,73624.89028903053,117.72958227410624
2016-07-07,INTU,BUY,rebalance_momentum,433.4787580532706,109.18709564208984,47330.28661437678,72.5322977986058
2016-07-07,BF-B,BUY,rebalance_momentum,1353.1495915188577,34.977867126464844,47330.28661437678,75.78881200840998
2016-10-07,AAPL,SELL,rebalance,3285.8828985305063,26.782583236694336,88004.43223592373,143.50959396808608
2016-10-07,GOOG,SELL,rebalance,2117.6048951103808,38.75400161743164,82065.66353018886,130.5155002585492
2016-10-07,GOOGL,SELL,rebalance,2081.9752976071945,40.035499572753906,83352.92113783702,132.32098895931153
2016-10-07,INTU,SELL,rebalance,433.4787580532706,103.27985382080078,44769.62276616406,68.6863065860234
2016-10-07,BF-B,SELL,rebalance,1353.1495915188577,33.529571533203125,45370.52602395613,72.81891228648671
2016-10-07,AAPL,BUY,rebalance_megacap,2966.3943062046606,26.782583236694336,79447.70241878247,129.55585338965687
2016-10-07,META,BUY,rebalance_megacap,615.9213817770778,128.99000549316406,79447.70241878247,121.32941942510726
2016-10-07,MSFT,BUY,rebalance_megacap,1482.769907834538,53.58060073852539,79447.70241878247,124.36547690389014
2016-10-07,SPGI,BUY,rebalance_momentum,434.64460252297204,117.50640106201172,51073.522983503026,78.15896480404895
2016-10-07,MA,BUY,rebalance_momentum,514.6824822738128,99.23307037353516,51073.522983503026,78.41661462944018
2017-01-09,AAPL,SELL,rebalance,2966.3943062046606,28.083660125732422,83307.20949435951,135.3445515973989
2017-01-09,META,SELL,rebalance,615.9213817770778,124.9000015258789,76928.58152377847,117.55168550438714
2017-01-09,MSFT,SELL,rebalance,1482.769907834538,58.459556579589844,86682.07132156639,135.21695667163604
2017-01-09,SPGI,SELL,rebalance,434.64460252297204,107.7903060913086,46850.47474688631,71.81752900099967
2017-01-09,MA,SELL,rebalance,514.6824822738128,104.59297180175781,53832.170355323615,82.55675468117717
2017-01-09,AAPL,BUY,rebalance_megacap,2897.8126975227856,28.083660125732422,81381.18690526175,132.21542004933826
2017-01-09,META,BUY,rebalance_megacap,651.5707438834563,124.9000015258789,81381.18690526175,124.35573419973876
2017-01-09,MSFT,BUY,rebalance_megacap,1392.0938109488604,58.459556579589844,81381.18690526175,126.94777106223802
2017-01-09,CPRI,BUY,rebalance_momentum,1244.4451987848738,42.040000915527344,52316.477296239704,82.87173667772892
2017-01-09,MTD,BUY,rebalance_momentum,122.6991807709616,426.3800048828125,52316.477296239704,78.9413079513491
2017-02-07,CPRI,SELL,trailing_stop,1244.4451987848738,36.81999969482422,45820.47183948452,73.14201419580944
2017-04-07,AAPL,SELL,rebalance,2897.8126975227856,33.977352142333984,98460.00246625845,157.8345648366096
2017-04-07,META,SELL,rebalance,651.5707438834563,140.77999877929688,91728.12852853854,139.8745758851096
2017-04-07,MSFT,SELL,rebalance,1392.0938109488604,61.66829299926758,85848.04901606133,133.64726401703254
2017-04-07,MTD,SELL,rebalance,122.6991807709616,482.8900146484375,59250.20919984093,89.33454470023426
2017-04-07,AAPL,BUY,rebalance_megacap,2592.2134146943827,33.977352142333984,88076.54801915308,141.18934278976346
2017-04-07,META,BUY,rebalance_megacap,625.6325385911683,140.77999877929688,88076.54801915308,134.30627427267822
2017-04-07,MSFT,BUY,rebalance_megacap,1428.2306795843879,61.66829299926758,88076.54801915308,137.11664208587067
2017-04-07,VRTX,BUY,rebalance_momentum,488.61442314749996,115.87999725341797,56620.6380123127,86.69723911100705
2017-04-07,ORLY,BUY,rebalance_momentum,223.62904327320732,253.19000244140625,56620.6380123127,85.72990522365367
2017-06-20,ORLY,SELL,trailing_stop,223.62904327320732,225.00999450683594,50318.76979847335,76.27080263756443
2017-07-07,AAPL,SELL,rebalance,2592.2134146943827,34.31752395629883,88958.34595861366,142.5125439131322
2017-07-07,META,SELL,rebalance,625.6325385911683,151.44000244140625,94745.79317166972,144.31215887134033
2017-07-07,MSFT,SELL,rebalance,1428.2306795843879,65.59121704101562,93679.38848925683,145.5234546126015
2017-07-07,VRTX,SELL,rebalance,488.61442314749996,130.35000610351562,63690.89303954239,97.28473824339943
2017-07-07,META,BUY,rebalance_megacap,603.2658494669154,151.44000244140625,91358.58171608667,139.15279457281903
2017-07-07,MSFT,BUY,rebalance_megacap,1392.8477902606708,65.59121704101562,91358.58171608667,141.9181320463179
2017-07-07,AAPL,BUY,rebalance_megacap,2662.155400034862,34.31752395629883,91358.58171608667,146.35781908575836
2017-07-07,INTU,BUY,rebalance_momentum,459.34881045547706,127.85603332519531,58730.5168174843,89.71790351614862
2017-07-07,MA,BUY,rebalance_momentum,492.32915942985346,119.2911605834961,58730.5168174843,89.82885358968436
2017-10-09,META,SELL,rebalance,603.2658494669154,172.5,104063.3590330429,158.21248515572532
2017-10-09,MSFT,SELL,rebalance,1392.8477902606708,72.42463684082031,100876.49538416814,156.1956848540977
2017-10-09,AAPL,SELL,rebalance,2662.155400034862,37.23848342895508,99134.62974950149,158.02145217179222
2017-10-09,INTU,SELL,rebalance,459.34881045547706,139.92828369140625,64275.89066272399,98.0365900293388
2017-10-09,MA,SELL,rebalance,492.32915942985346,141.3280029296875,69579.89688627291,106.10239466493529
2017-10-09,GOOGL,BUY,rebalance_megacap,2031.1829292857901,49.615501403808594,100778.15947937117,158.28269387550068
2017-10-09,GOOG,BUY,rebalance_megacap,2063.0125409883008,48.849998474121094,100778.15947937117,158.39470712445552
2017-10-09,META,BUY,rebalance_megacap,584.2212143731662,172.5,100778.15947937117,153.21765574885424
2017-10-09,MA,BUY,rebalance_momentum,458.40851297914327,141.3280029296875,64785.95966531005,98.79151626651651
2017-10-09,SPGI,BUY,rebalance_momentum,423.99462629763053,152.79901123046875,64785.95966531005,98.6803670657873
2018-01-08,GOOGL,SELL,rebalance,2031.1829292857901,55.71049880981445,113158.21416449145,176.85299653329884
2018-01-08,GOOG,SELL,rebalance,2063.0125409883008,55.34700012207031,114181.55535791208,178.500331972135
2018-01-08,META,SELL,rebalance,584.2212143731662,188.27999877929688,109997.16952901907,167.04501408284617
2018-01-08,MA,SELL,rebalance,458.40851297914327,155.9650115966797,71495.68904280876,108.85662454044731
2018-01-08,SPGI,SELL,rebalance,423.99462629763053,170.51402282714844,72297.02938710245,109.96057293976973
2018-01-08,META,BUY,rebalance_megacap,588.4957822167852,188.27999877929688,110801.98515739768,168.26726439162823
2018-01-08,AAPL,BUY,rebalance_megacap,2650.0498648110274,41.811283111572266,110801.98515739768,175.48129925792685
2018-01-08,NFLX,BUY,rebalance_megacap,522.5276282139586,212.0500030517578,110801.98515739768,168.04715324811966
2018-01-08,SPGI,BUY,rebalance_momentum,417.7360103303091,170.51402282714844,71229.84760118424,108.33698527615155
2018-01-08,CPRI,BUY,rebalance_momentum,1099.2259914600731,64.80000305175781,71229.84760118424,110.7295234454214
2018-03-23,META,SELL,trailing_stop,588.4957822167852,159.38999938964844,93800.34236834408,142.76357931160373
2018-04-02,NFLX,SELL,trailing_stop,522.5276282139586,280.2900085449219,146459.2733770482,221.5381919663801
2018-04-09,AAPL,SELL,rebalance,2650.0498648110274,40.94635772705078,108509.8897590749,172.0438236043657
2018-04-09,SPGI,SELL,rebalance,417.7360103303091,181.18788146972656,75688.70272536452,115.02937382837595
2018-04-09,CPRI,SELL,rebalance,1099.2259914600731,64.2699966430664,70647.25078111024,109.88976071233888
2018-04-09,AAPL,BUY,rebalance_megacap,2537.4852306824023,40.94635772705078,103900.77798262962,164.73586255500754
2018-04-09,MSFT,BUY,rebalance_megacap,1194.1169921120074,87.01055145263672,103900.77798262962,160.03940697867583
2018-04-09,META,BUY,rebalance_megacap,657.8913620032284,157.92999267578125,103900.77798262962,158.1570263925487
2018-04-09,MA,BUY,rebalance_momentum,399.85766947549007,167.04283142089844,66793.35727454761,101.60177041909014
2018-04-09,MU,BUY,rebalance_momentum,1392.6888771808249,47.959999084472656,66793.35727454761,105.0686028846427
2018-05-02,MU,SELL,trailing_stop,1392.6888771808249,45.88999938964844,63910.49172379822,100.74612195227105
2018-07-09,AAPL,SELL,rebalance,2537.4852306824023,46.06673049926758,116893.64826771805,184.22483759904992
2018-07-09,MSFT,SELL,rebalance,1194.1169921120074,98.0548324584961,117088.94159738619,179.81809575045864
2018-07-09,META,SELL,rebalance,657.8913620032284,204.74000549316406,134696.68107044618,204.35541152300718
2018-07-09,MA,SELL,rebalance,399.85766947549007,197.2887725830078,78887.42881872147,119.74298411921609
2018-07-09,META,BUY,rebalance_megacap,629.0952895660452,204.74000549316406,128800.97304147572,195.41039790943208
2018-07-09,NFLX,BUY,rebalance_megacap,307.4229006043479,418.9700012207031,128800.97304147572,194.2863026072107
2018-07-09,MSFT,BUY,rebalance_megacap,1313.560686527037,98.0548324584961,128800.97304147572,197.80530367314546
2018-07-09,INTU,BUY,rebalance_momentum,407.3918068445801,203.2456817626953,82800.62552666297,125.65669305753046
2018-07-09,MA,BUY,rebalance_momentum,419.6925372011487,197.2887725830078,82800.62552666297,125.68345573260791
2018-07-26,META,SELL,trailing_stop,629.0952895660452,176.25999450683594,110884.33228318748,168.54098648888274
