date,original_value,enhanced_value,cumulative_premium
2016-10-21,126662.35186810007,131554.76302178274,4892.411153682672
2016-10-24,128298.61045339952,133191.0216070822,4892.411153682672
2016-10-25,129268.63075639182,134161.0419100745,4892.411153682672
2016-10-26,128319.5087562834,133211.91990996606,4892.411153682672
2016-10-27,126996.40906973548,131888.82022341815,4892.411153682672
2016-10-28,125610.14022285656,130502.55137653922,4892.411153682672
2016-10-31,126087.74908447087,130980.16023815353,4892.411153682672
2016-11-01,124607.6393740239,129500.05052770657,4892.411153682672
2016-11-02,123607.3891303382,128499.80028402086,4892.411153682672
2016-11-03,123127.61564230852,128020.02679599119,4892.411153682672
2016-11-04,122096.92824174553,126989.3393954282,4892.411153682672
2016-11-07,125294.92268356551,130187.33383724818,4892.411153682672
2016-11-08,126005.71457759362,130898.12573127629,4892.411153682672
2016-11-09,125966.70394971667,130859.11510339934,4892.411153682672
2016-11-10,123109.3589293072,128001.77008298987,4892.411153682672
2016-11-11,128801.40360243767,133693.81475612035,4892.411153682672
2016-11-14,126310.23197331764,131202.6431270003,4892.411153682672
2016-11-15,128436.94328572773,133329.3544394104,4892.411153682672
2016-11-16,130397.83331633611,135290.24447001878,4892.411153682672
2016-11-17,130775.40993651928,135667.82109020196,4892.411153682672
2016-11-18,130763.15538390336,135655.56653758604,4892.411153682672
2016-11-21,132074.09159541206,136966.50274909474,4892.411153682672
2016-11-22,132645.35090656724,137537.76206024992,4892.411153682672
2016-11-23,133313.58382217697,138205.99497585965,4892.411153682672
2016-11-25,133687.42307046382,138579.8342241465,4892.411153682672
2016-11-28,132841.40913209054,137733.82028577322,4892.411153682672
2016-11-29,132192.68335298996,137085.09450667264,4892.411153682672
2016-11-30,131438.59804737964,136331.00920106232,4892.411153682672
2016-12-01,129625.70881984476,134518.11997352744,4892.411153682672
2016-12-02,129784.27016636751,134676.68132005018,4892.411153682672
2016-12-05,131230.9656318879,136123.37678557058,4892.411153682672
2016-12-06,132179.99326047476,137072.40441415744,4892.411153682672
2016-12-07,133959.40068051647,138851.81183419915,4892.411153682672
2016-12-08,133246.96757087967,138139.37872456235,4892.411153682672
2016-12-09,133413.00647642027,138305.41763010295,4892.411153682672
2016-12-12,132487.2760889146,137379.68724259728,4892.411153682672
2016-12-13,134097.71597377444,138990.12712745712,4892.411153682672
2016-12-14,134644.8787524962,139537.2899061789,4892.411153682672
2016-12-15,135430.85434110265,140323.26549478533,4892.411153682672
2016-12-16,135424.4529087261,140316.86406240877,4892.411153682672
2016-12-19,136248.83449281502,141141.2456464977,4892.411153682672
2016-12-20,137785.69341381913,142678.1045675018,4892.411153682672
2016-12-21,137774.70783659501,142667.1189902777,4892.411153682672
2016-12-22,137916.22698134877,142808.63813503145,4892.411153682672
2016-12-23,138720.2888998554,143612.70005353808,4892.411153682672
2016-12-27,141305.82645102695,146198.23760470963,4892.411153682672
2016-12-28,138496.33005513117,143388.74120881385,4892.411153682672
2016-12-29,138977.2551920726,143869.66634575528,4892.411153682672
2016-12-30,136722.5267935294,141614.93794721208,4892.411153682672
2017-01-03,135917.34332277213,141625.25853639143,5707.915213619305
2017-01-04,136674.50567391975,142382.42088753905,5707.915213619305
2017-01-05,136935.2339791215,142643.1491927408,5707.915213619305
2017-01-06,138167.28012323426,143875.19533685356,5707.915213619305
2017-01-09,138787.7349013776,144495.6501149969,5707.915213619305
2017-01-10,138700.10874809834,144408.02396171764,5707.915213619305
2017-01-11,138637.27736523183,144345.19257885113,5707.915213619305
2017-01-12,138732.66028028892,144440.57549390823,5707.915213619305
2017-01-13,139296.36899359355,145004.28420721286,5707.915213619305
2017-01-17,137909.83487814534,143617.75009176464,5707.915213619305
2017-01-18,138808.1007541507,144516.01596777,5707.915213619305
2017-01-19,139526.52440659495,145234.43962021425,5707.915213619305
2017-01-20,139156.0430596686,144863.9582732879,5707.915213619305
2017-01-23,139896.667468028,145604.5826816473,5707.915213619305
2017-01-24,140769.23878235716,146477.15399597646,5707.915213619305
2017-01-25,142770.64679712447,148478.56201074377,5707.915213619305
2017-01-26,143496.05086118996,149203.96607480926,5707.915213619305
2017-01-27,143742.84614576134,149450.76135938065,5707.915213619305
2017-01-30,142198.13221546155,147906.04742908085,5707.915213619305
2017-01-31,141995.10982630207,147703.02503992137,5707.915213619305
2017-02-01,146533.8707894473,152241.7860030666,5707.915213619305
2017-02-02,144338.89386369768,150046.80907731698,5707.915213619305
2017-02-03,144793.78033292675,150501.69554654605,5707.915213619305
2017-02-06,145630.88963238394,151338.80484600324,5707.915213619305
2017-02-07,145952.57026406913,151660.48547768843,5707.915213619305
2017-02-08,147445.89526716946,153153.81048078876,5707.915213619305
2017-02-09,147751.1314360271,153459.0466496464,5707.915213619305
2017-02-10,146982.0993028875,152690.0145165068,5707.915213619305
2017-02-13,146824.7790848232,152532.6942984425,5707.915213619305
2017-02-14,148005.0580910382,153712.9733046575,5707.915213619305
2017-02-15,148107.00899483342,153814.92420845272,5707.915213619305
2017-02-16,147496.89880369892,153204.81401731822,5707.915213619305
2017-02-17,147570.28365440303,153278.19886802233,5707.915213619305
2017-02-21,148938.06146541628,154645.97667903558,5707.915213619305
2017-02-22,149725.23051981346,155433.14573343276,5707.915213619305
2017-02-23,147677.8625288025,153385.7777424218,5707.915213619305
2017-02-24,149374.9935381602,155082.9087517795,5707.915213619305
2017-02-27,150971.43128612897,156679.34649974827,5707.915213619305
2017-02-28,149493.19611029592,155201.11132391522,5707.915213619305
2017-03-01,152436.0868564602,158144.0020700795,5707.915213619305
2017-03-02,150906.11749152574,156614.03270514504,5707.915213619305
2017-03-03,152089.7764888725,157797.6917024918,5707.915213619305
2017-03-06,151437.26484698374,157145.18006060304,5707.915213619305
2017-03-07,151075.92894847624,156783.84416209554,5707.915213619305
2017-03-08,151569.44545215595,157277.36066577525,5707.915213619305
2017-03-09,152151.30496887633,157859.22018249563,5707.915213619305
2017-03-10,154454.77914160353,160162.69435522283,5707.915213619305
2017-03-13,155262.93217949307,160970.84739311237,5707.915213619305
2017-03-14,154947.9338954241,160655.8491090434,5707.915213619305
2017-03-15,155853.6477645105,161561.5629781298,5707.915213619305
2017-03-16,155696.38031097673,161404.29552459603,5707.915213619305
2017-03-17,155020.61902669512,160728.53424031442,5707.915213619305
2017-03-20,155325.24412913737,161033.15934275667,5707.915213619305
2017-03-21,152187.9077220227,157895.822935642,5707.915213619305
2017-03-22,152985.98994624484,158693.90515986414,5707.915213619305
2017-03-23,152424.82070248312,158132.73591610242,5707.915213619305
2017-03-24,152622.13956270847,158330.05477632777,5707.915213619305
2017-03-27,152445.68766601649,158153.6028796358,5707.915213619305
2017-03-28,154278.21917317787,159986.13438679717,5707.915213619305
2017-03-29,154601.5541883589,160309.4694019782,5707.915213619305
2017-03-30,154547.3669338102,160255.2821474295,5707.915213619305
2017-03-31,153505.25606659616,159213.17128021547,5707.915213619305
2017-04-03,154283.4175089705,159991.3327225898,5707.915213619305
2017-04-04,154802.83616251012,161439.56839310448,6636.732230594366
2017-04-05,153713.76179485398,160350.49402544834,6636.732230594366
2017-04-06,153179.3985151757,159816.13074577006,6636.732230594366
2017-04-07,153212.11723261583,159848.84946321018,6636.732230594366
2017-04-10,154313.61523819796,160950.34746879232,6636.732230594366
2017-04-11,153520.42695218333,160157.1591827777,6636.732230594366
2017-04-12,152344.43562265887,158981.16785325322,6636.732230594366
2017-04-13,151923.56938960342,158560.30162019777,6636.732230594366
2017-04-17,153332.07100331847,159968.80323391283,6636.732230594366
2017-04-18,153457.7566658473,160094.48889644165,6636.732230594366
2017-04-19,153472.39273226104,160109.1249628554,6636.732230594366
2017-04-20,153370.15272170043,160006.8849522948,6636.732230594366
2017-04-21,153236.65640837155,159873.3886389659,6636.732230594366
2017-04-24,155088.44303589175,161725.1752664861,6636.732230594366
2017-04-25,155600.61519630437,162237.34742689872,6636.732230594366
2017-04-26,154985.52898242816,161622.26121302252,6636.732230594366
2017-04-27,155194.02143444706,161830.7536650414,6636.732230594366
2017-04-28,158738.31116902686,165375.0433996212,6636.732230594366
2017-05-01,160996.99268937553,167633.72491996989,6636.732230594366
2017-05-02,160982.88208514338,167619.61431573774,6636.732230594366
2017-05-03,159640.5649465287,166277.29717712305,6636.732230594366
2017-05-04,160214.62197731374,166851.3542079081,6636.732230594366
2017-05-05,161141.17546647502,167777.90769706937,6636.732230594366
2017-05-08,162733.65990990945,169370.3921405038,6636.732230594366
2017-05-09,164282.48272220744,170919.2149528018,6636.732230594366
2017-05-10,163758.50920239819,170395.24143299254,6636.732230594366
2017-05-11,164071.36082297756,170708.0930535719,6636.732230594366
2017-05-12,165744.35930371966,172381.091534314,6636.732230594366
2017-05-15,164920.11155086034,171556.8437814547,6636.732230594366
2017-05-16,165551.9245114082,172188.65674200255,6636.732230594366
2017-05-17,161905.7459525988,168542.47818319316,6636.732230594366
2017-05-18,163940.31987265186,170577.0521032462,6636.732230594366
2017-05-19,164349.86657897945,170986.5988095738,6636.732230594366
2017-05-22,165283.3912090029,171920.12343959726,6636.732230594366
2017-05-23,164868.8658880544,171505.59811864875,6636.732230594366
2017-05-24,165862.76013523777,172499.49236583212,6636.732230594366
2017-05-25,167989.85849562087,174626.59072621522,6636.732230594366
2017-05-26,168827.8207352285,175464.55296582286,6636.732230594366
2017-05-30,169863.45582037148,176500.18805096584,6636.732230594366
2017-05-31,170269.53743633375,176906.2696669281,6636.732230594366
2017-06-01,170747.80360516143,177384.53583575579,6636.732230594366
2017-06-02,172724.01436660028,179360.74659719464,6636.732230594366
2017-06-05,172912.62038010155,179549.3526106959,6636.732230594366
2017-06-06,173050.62730089368,179687.35953148804,6636.732230594366
2017-06-07,174272.20730378348,180908.93953437783,6636.732230594366
2017-06-08,175206.30777551877,181843.04000611312,6636.732230594366
2017-06-09,170413.92096393713,177050.65319453148,6636.732230594366
2017-06-12,167716.72255134713,174353.4547819415,6636.732230594366
2017-06-13,170073.7433690183,176710.47559961266,6636.732230594366
2017-06-14,170008.00878132865,176644.741011923,6636.732230594366
2017-06-15,168921.0821316417,175557.81436223607,6636.732230594366
2017-06-16,169615.7290897422,176252.46132033656,6636.732230594366
2017-06-19,172027.16381682188,178663.89604741623,6636.732230594366
2017-06-20,171046.07448789154,177682.8067184859,6636.732230594366
2017-06-21,172312.33878003256,178949.0710106269,6636.732230594366
2017-06-22,172610.54130669095,179247.2735372853,6636.732230594366
2017-06-23,173660.00704824974,180296.7392788441,6636.732230594366
2017-06-26,172304.3444199486,178941.07665054296,6636.732230594366
2017-06-27,169143.92049767263,175780.65272826698,6636.732230594366
2017-06-28,171687.81798606695,178324.5502166613,6636.732230594366
2017-06-29,168631.69928948232,175268.43152007667,6636.732230594366
2017-06-30,168791.82637516808,175428.55860576243,6636.732230594366
2017-07-03,167039.05562663914,173675.7878572335,6636.732230594366
2017-07-05,167026.49629247645,174665.3875008257,7638.891208349225
2017-07-06,164550.6477176811,172189.53892603033,7638.891208349225
2017-07-07,165424.02924383536,173062.9204521846,7638.891208349225
2017-07-10,167864.80172648997,175503.6929348392,7638.891208349225
2017-07-11,168957.72685088933,176596.61805923856,7638.891208349225
2017-07-12,171322.88387649582,178961.77508484505,7638.891208349225
2017-07-13,170435.53312806474,178074.42433641397,7638.891208349225
2017-07-14,172225.65318514875,179864.54439349798,7638.891208349225
2017-07-17,171858.04190877808,179496.9331171273,7638.891208349225
2017-07-18,173396.61192794013,181035.50313628936,7638.891208349225
2017-07-19,173957.46736054105,181596.35856889028,7638.891208349225
2017-07-20,174787.2405481989,182426.13175654813,7638.891208349225
2017-07-21,175400.48859388207,183039.3798022313,7638.891208349225
2017-07-24,176380.41561033498,184019.3068186842,7638.891208349225
2017-07-25,176427.52075183226,184066.4119601815,7638.891208349225
2017-07-26,179439.11667726602,187078.00788561525,7638.891208349225
2017-07-27,179558.40498230132,187197.29619065055,7638.891208349225
2017-07-28,179280.27777897642,186919.16898732565,7638.891208349225
2017-07-31,176739.0327755621,184377.92398391134,7638.891208349225
2017-08-01,177003.84318441706,184642.7343927663,7638.891208349225
2017-08-02,176968.9695535599,184607.86076190913,7638.891208349225
2017-08-03,176838.8640775038,184477.75528585303,7638.891208349225
2017-08-04,178658.04269336897,186296.9339017182,7638.891208349225
2017-08-07,180774.64487305388,188413.53608140312,7638.891208349225
2017-08-08,180363.33359869485,188002.22480704408,7638.891208349225
2017-08-09,179672.98181208447,187311.8730204337,7638.891208349225
2017-08-10,175740.15898579807,183379.0501941473,7638.891208349225
2017-08-11,174446.53846240375,182085.429670753,7638.891208349225
2017-08-14,179271.51247567456,186910.4036840238,7638.891208349225
2017-08-15,179309.51159865316,186948.4028070024,7638.891208349225
2017-08-16,178679.59817639322,186318.48938474245,7638.891208349225
2017-08-17,176218.74846879597,183857.6396771452,7638.891208349225
2017-08-18,176382.81442839696,184021.7056367462,7638.891208349225
2017-08-21,176193.33482594788,183832.2260342971,7638.891208349225
2017-08-22,179217.14910218958,186856.0403105388,7638.891208349225
2017-08-23,179257.52516993647,186896.4163782857,7638.891208349225
2017-08-24,178869.5044720005,186508.39568034973,7638.891208349225
2017-08-25,177425.0614293074,185063.95263765662,7638.891208349225
2017-08-28,178256.37890095054,185895.27010929977,7638.891208349225
2017-08-29,178981.63198644476,186620.523194794,7638.891208349225
2017-08-30,179936.73247359577,187575.623681945,7638.891208349225
2017-08-31,181886.25763056014,189525.14883890937,7638.891208349225
2017-09-01,182141.72248777573,189780.61369612496,7638.891208349225
2017-09-05,180003.93662440733,187642.82783275656,7638.891208349225
2017-09-06,180405.8391228547,188044.73033120393,7638.891208349225
2017-09-07,181147.01514907266,188785.9063574219,7638.891208349225
2017-09-08,180108.73412160276,187747.625329952,7638.891208349225
2017-09-11,182258.86531352624,189897.75652187548,7638.891208349225
2017-09-12,182557.6106609683,190196.50186931752,7638.891208349225
2017-09-13,183544.55955586187,191183.4507642111,7638.891208349225
2017-09-14,183099.34850662155,190738.23971497078,7638.891208349225
2017-09-15,185799.23044996627,193438.1216583155,7638.891208349225
2017-09-18,186642.4729877221,194281.36419607134,7638.891208349225
2017-09-19,186753.3154062944,194392.20661464363,7638.891208349225
2017-09-20,186635.60020227573,194274.49141062496,7638.891208349225
2017-09-21,184826.44981577081,192465.34102412005,7638.891208349225
2017-09-22,184150.14937949256,191789.0405878418,7638.891208349225
2017-09-25,179803.94403132892,187442.83523967816,7638.891208349225
2017-09-26,180035.65530971595,187674.54651806518,7638.891208349225
2017-09-27,182676.66703241167,190315.5582407609,7638.891208349225
2017-09-28,182132.4883077077,189771.37951605694,7638.891208349225
2017-09-29,183192.79038264195,190831.68159099118,7638.891208349225
2017-10-02,183276.05731138305,190914.94851973228,7638.891208349225
2017-10-03,183367.56566891787,192106.6622712806,8739.096602362732
2017-10-04,183797.10513649957,192536.2017388623,8739.096602362732
2017-10-05,186526.87522901612,195265.97183137885,8739.096602362732
2017-10-06,187030.443088607,195769.53969096972,8739.096602362732
2017-10-09,187420.3459290791,196159.44253144183,8739.096602362732
2017-10-10,188331.43456299798,197070.5311653607,8739.096602362732
2017-10-11,189480.04205394458,198219.1386563073,8739.096602362732
2017-10-12,189295.5546170093,198034.65121937203,8739.096602362732
2017-10-13,190959.5679572949,199698.66455965763,8739.096602362732
2017-10-16,192409.36769901236,201148.4643013751,8739.096602362732
2017-10-17,192047.04585252245,200786.14245488518,8739.096602362732
2017-10-18,192479.95682081694,201219.05342317966,8739.096602362732
2017-10-19,191727.1818861269,200466.27848848962,8739.096602362732
2017-10-20,194065.43088176177,202804.5274841245,8739.096602362732
2017-10-23,192971.147119984,201710.24372234673,8739.096602362732
2017-10-24,195202.36605926044,203941.46266162317,8739.096602362732
2017-10-25,193633.01330892276,202372.1099112855,8739.096602362732
2017-10-26,194437.33767153195,203176.43427389467,8739.096602362732
2017-10-27,197284.8433067928,206023.93990915554,8739.096602362732
2017-10-30,197514.64153980504,206253.73814216777,8739.096602362732
2017-10-31,197591.3931396032,206330.48974196592,8739.096602362732
2017-11-01,197450.42617232204,206189.52277468477,8739.096602362732
2017-11-02,198815.49055076815,207554.58715313088,8739.096602362732
2017-11-03,198833.79653758387,207572.8931399466,8739.096602362732
2017-11-06,198988.20147609964,207727.29807846237,8739.096602362732
2017-11-07,198338.2068562045,207077.3034585672,8739.096602362732
2017-11-08,197354.91656523047,206094.0131675932,8739.096602362732
2017-11-09,195293.73434833813,204032.83095070085,8739.096602362732
2017-11-10,197348.52765736278,206087.6242597255,8739.096602362732
2017-11-13,196510.07544792318,205249.1720502859,8739.096602362732
2017-11-14,196337.8822592426,205076.9788616053,8739.096602362732
2017-11-15,196393.51094494673,205132.60754730945,8739.096602362732
2017-11-16,197706.38105631783,206445.47765868055,8739.096602362732
2017-11-17,196739.25912291516,205478.35572527788,8739.096602362732
2017-11-20,196762.53792744887,205501.6345298116,8739.096602362732
2017-11-21,197963.1737478883,206702.27035025103,8739.096602362732
2017-11-22,197842.67332240983,206581.76992477255,8739.096602362732
2017-11-24,198404.96436255204,207144.06096491477,8739.096602362732
2017-11-27,198306.20489476167,207045.3014971244,8739.096602362732
2017-11-28,199784.37525689587,208523.4718592586,8739.096602362732
2017-11-29,197082.821184522,205821.91778688473,8739.096602362732
2017-11-30,199042.85949065688,207781.9560930196,8739.096602362732
2017-12-01,197064.8593342721,205803.95593663483,8739.096602362732
2017-12-04,196965.42585717817,205704.5224595409,8739.096602362732
2017-12-05,196884.65077205095,205623.74737441368,8739.096602362732
2017-12-06,197545.78136014665,206284.87796250937,8739.096602362732
2017-12-07,199283.75555970403,208022.85216206676,8739.096602362732
2017-12-08,200422.21203599998,209161.3086383627,8739.096602362732
2017-12-11,200841.42496938581,209580.52157174854,8739.096602362732
2017-12-12,201495.6038750951,210234.70047745784,8739.096602362732
2017-12-13,200304.90606958125,209044.00267194398,8739.096602362732
2017-12-14,199989.41097827844,208728.50758064116,8739.096602362732
2017-12-15,202355.3957782195,211094.49238058223,8739.096602362732
2017-12-18,205608.5448131844,214347.6414155471,8739.096602362732
2017-12-19,204852.35812896054,213591.45473132326,8739.096602362732
2017-12-20,204934.8584919662,213673.95509432894,8739.096602362732
2017-12-21,205227.83715189015,213966.93375425288,8739.096602362732
2017-12-22,205268.7340281099,214007.83063047263,8739.096602362732
2017-12-26,205236.56594125245,213975.66254361518,8739.096602362732
2017-12-27,204702.9870497275,213442.08365209022,8739.096602362732
2017-12-28,204718.93675930845,213458.03336167117,8739.096602362732
2017-12-29,203107.57277887664,211846.66938123936,8739.096602362732
2018-01-02,205119.4924442496,213858.58904661232,8739.096602362732
2018-01-03,209109.74961385617,219103.50471390205,9993.755100045868
2018-01-04,210275.2021106168,220268.9572106627,9993.755100045868
2018-01-05,212975.59349209687,222969.34859214275,9993.755100045868
2018-01-08,212864.38651391966,222858.14161396553,9993.755100045868
2018-01-09,212369.12613146324,222362.88123150912,9993.755100045868
2018-01-10,213228.41995211865,223222.17505216453,9993.755100045868
2018-01-11,215011.55131986074,225005.3064199066,9993.755100045868
2018-01-12,216460.63564111563,226454.3907411615,9993.755100045868
2018-01-16,215456.43521237158,225450.19031241746,9993.755100045868
2018-01-17,217611.30202367925,227605.05712372513,9993.755100045868
2018-01-18,217082.22532071717,227075.98042076305,9993.755100045868
2018-01-19,220648.6082709533,230642.36337099917,9993.755100045868
2018-01-22,223150.99345942165,233144.74855946752,9993.755100045868
2018-01-23,226230.75017238586,236224.50527243174,9993.755100045868
2018-01-24,224230.5012195967,234224.2563196426,9993.755100045868
2018-01-25,223814.01047514335,233807.76557518923,9993.755100045868
2018-01-26,227402.47770871804,237396.23280876392,9993.755100045868
2018-01-29,228732.04864113466,238725.80374118054,9993.755100045868
2018-01-30,227684.26297328033,237678.0180733262,9993.755100045868
2018-01-31,230433.48540343865,240427.24050348453,9993.755100045868
2018-02-01,225582.5848690597,235576.33996910558,9993.755100045868
2018-02-02,224349.66489937043,234343.4199994163,9993.755100045868
2018-02-05,214580.7221558475,224574.47725589338,9993.755100045868
2018-02-06,220299.6167810032,230293.37188104907,9993.755100045868
2018-02-07,221191.7573814969,231185.51248154277,9993.755100045868
2018-02-08,209783.98467208227,219777.73977212814,9993.755100045868
2018-02-09,213654.1704576373,223647.92555768316,9993.755100045868
2018-02-12,216080.7600981588,226074.51519820467,9993.755100045868
2018-02-13,219764.7683542047,229758.52345425056,9993.755100045868
2018-02-14,224885.95006479713,234879.705164843,9993.755100045868
2018-02-15,227884.89943899994,237878.65453904582,9993.755100045868
2018-02-16,227012.14294667193,237005.8980467178,9993.755100045868
2018-02-20,227937.32276726488,237931.07786731076,9993.755100045868
2018-02-21,226577.50958338406,236571.26468342994,9993.755100045868
2018-02-22,228872.97898839612,238866.734088442,9993.755100045868
2018-02-23,231672.4783667736,241666.23346681948,9993.755100045868
2018-02-26,233886.45870008727,243880.21380013315,9993.755100045868
2018-02-27,231479.0511457439,241472.80624578978,9993.755100045868
2018-02-28,228492.2629421366,238486.01804218246,9993.755100045868
2018-03-01,224077.10995963516,234070.86505968103,9993.755100045868
2018-03-02,225876.5399475588,235870.29504760468,9993.755100045868
2018-03-05,226485.1125721129,236478.86767215878,9993.755100045868
2018-03-06,228441.92180831783,238435.6769083637,9993.755100045868
2018-03-07,228823.87181299424,238817.62691304012,9993.755100045868
2018-03-08,229610.99086584384,239604.7459658897,9993.755100045868
2018-03-09,232477.57374934453,242471.3288493904,9993.755100045868
2018-03-12,236373.95017139247,246367.70527143835,9993.755100045868
2018-03-13,234726.08829556304,244719.8433956089,9993.755100045868
2018-03-14,233217.96853240044,243211.72363244632,9993.755100045868
2018-03-15,232616.06069699946,242609.81579704533,9993.755100045868
2018-03-16,232109.06296735446,242102.81806740034,9993.755100045868
2018-03-19,227688.05070713448,237681.80580718035,9993.755100045868
2018-03-20,232392.90187944373,242386.6569794896,9993.755100045868
2018-03-21,233291.12359937793,243284.8786994238,9993.755100045868
2018-03-22,228355.40878245086,238349.16388249674,9993.755100045868
2018-03-23,222725.79528376268,232719.55038380856,9993.755100045868
2018-03-26,229373.0103442992,239366.76544434507,9993.755100045868
2018-03-27,222643.54822960694,232637.30332965282,9993.755100045868
2018-03-28,218171.00731821585,228164.76241826173,9993.755100045868
2018-03-29,222054.23769392486,232047.99279397074,9993.755100045868
2018-04-02,214960.36491667817,224954.12001672405,9993.755100045868
2018-04-03,218290.78097488685,228284.53607493272,9993.755100045868
2018-04-04,220061.87347301363,230055.6285730595,9993.755100045868
2018-04-05,221698.05608164408,233021.99951817983,11323.943436535732
2018-04-06,216832.93505757046,228156.8784941062,11323.943436535732
2018-04-09,216039.44025908655,227363.3836956223,11323.943436535732
2018-04-10,219203.19963103894,230527.14306757468,11323.943436535732
2018-04-11,219557.06076035125,230881.004196887,11323.943436535732
2018-04-12,221028.17863693635,232352.1220734721,11323.943436535732
2018-04-13,222060.20281107773,233384.14624761348,11323.943436535732
2018-04-16,222837.98066358594,234161.9241001217,11323.943436535732
2018-04-17,228118.85792578908,239442.80136232483,11323.943436535732
2018-04-18,227901.95389509285,239225.8973316286,11323.943436535732
2018-04-19,226376.35530914826,237700.298745684,11323.943436535732
2018-04-20,223348.86538398758,234672.80882052332,11323.943436535732
2018-04-23,222177.99358570913,233501.93702224488,11323.943436535732
2018-04-24,219415.6556573059,230739.59909384165,11323.943436535732
2018-04-25,218723.7844728484,230047.72790938415,11323.943436535732
2018-04-26,221807.24713496547,233131.1905715012,11323.943436535732
2018-04-27,221077.20782629386,232401.1512628296,11323.943436535732
2018-04-30,221077.15986438852,232401.10330092427,11323.943436535732
2018-05-01,222576.90087992323,233900.84431645897,11323.943436535732
2018-05-02,223517.08051563456,234841.0239521703,11323.943436535732
2018-05-03,223752.21081947951,235076.15425601526,11323.943436535732
2018-05-04,227207.7984227349,238531.74185927064,11323.943436535732
2018-05-07,228548.2668540444,239872.21029058014,11323.943436535732
2018-05-08,228531.43394825133,239855.37738478708,11323.943436535732
2018-05-09,229827.55199523995,241151.4954317757,11323.943436535732
2018-05-10,231226.86972279334,242550.8131593291,11323.943436535732
2018-05-11,230817.28345555245,242141.2268920882,11323.943436535732
2018-05-14,231094.66922370775,242418.6126602435,11323.943436535732
2018-05-15,230141.8511216454,241465.79455818114,11323.943436535732
2018-05-16,230538.85345764662,241862.79689418236,11323.943436535732
2018-05-17,229726.74914551227,241050.692582048,11323.943436535732
2018-05-18,229097.76780148616,240421.7112380219,11323.943436535732
2018-05-21,231809.5533494465,243133.49678598225,11323.943436535732
2018-05-22,231324.58088374516,242648.5243202809,11323.943436535732
2018-05-23,233421.76884331933,244745.71227985507,11323.943436535732
2018-05-24,233682.04844687507,245005.9918834108,11323.943436535732
2018-05-25,233067.80013252448,244391.74356906023,11323.943436535732
2018-05-29,232867.30200031318,244191.24543684893,11323.943436535732
2018-05-30,234764.15782775878,246088.10126429453,11323.943436535732
2018-05-31,234164.12658144315,245488.0700179789,11323.943436535732
2018-06-01,236669.81523113442,247993.75866767016,11323.943436535732
2018-06-04,237333.32158932582,248657.26502586156,11323.943436535732
2018-06-05,237957.06374784344,249281.00718437918,11323.943436535732
2018-06-06,238092.1415365236,249416.08497305933,11323.943436535732
2018-06-07,237230.44960939206,248554.3930459278,11323.943436535732
2018-06-08,237092.02084061888,248415.96427715462,11323.943436535732
2018-06-11,237075.35591737163,248399.29935390738,11323.943436535732
2018-06-12,237584.81296174976,248908.7563982855,11323.943436535732
2018-06-13,239113.04517264312,250436.98860917886,11323.943436535732
2018-06-14,240652.54854577797,251976.49198231372,11323.943436535732
2018-06-15,238634.64646790375,249958.5899044395,11323.943436535732
2018-06-18,239314.65339430387,250638.5968308396,11323.943436535732
2018-06-19,240731.8272483304,252055.77068486615,11323.943436535732
2018-06-20,243212.60226094836,254536.5456974841,11323.943436535732
2018-06-21,241714.6794735574,253038.62291009314,11323.943436535732
2018-06-22,241928.18095723967,253252.12439377542,11323.943436535732
2018-06-25,236861.38238733733,248185.32582387308,11323.943436535732
2018-06-26,240010.11106990647,251334.05450644222,11323.943436535732
2018-06-27,238936.8497994799,250260.79323601566,11323.943436535732
2018-06-28,239980.97916655266,251304.9226030884,11323.943436535732
2018-06-29,239889.31411648513,251213.25755302087,11323.943436535732
2018-07-02,241630.81064999572,252954.75408653147,11323.943436535732
2018-07-03,239895.63990317154,251219.5833397073,11323.943436535732
2018-07-05,241238.1832210558,254009.55575691786,12771.372535862067
2018-07-06,244123.3365765207,256894.70911238276,12771.372535862067
2018-07-09,245478.37075452742,258249.74329038948,12771.372535862067
2018-07-10,245373.07264285124,258144.4451787133,12771.372535862067
2018-07-11,245209.0779332209,257980.45046908295,12771.372535862067
2018-07-12,247961.508572589,260732.88110845105,12771.372535862067
2018-07-13,247216.78902636725,259988.1615622293,12771.372535862067
2018-07-16,247785.4287730944,260556.80130895646,12771.372535862067
2018-07-17,246870.61547420075,259641.9880100628,12771.372535862067
2018-07-18,245820.52549344403,258591.8980293061,12771.372535862067
2018-07-19,243799.00274737464,256570.3752832367,12771.372535862067
2018-07-20,244209.62629410825,256980.9988299703,12771.372535862067
2018-07-23,243560.79913800984,256332.1716738719,12771.372535862067
2018-07-24,245075.1468268976,257846.51936275966,12771.372535862067
2018-07-25,248343.43632502414,261114.8088608862,12771.372535862067
2018-07-26,235883.69290536724,248655.0654412293,12771.372535862067
2018-07-27,234919.61290289182,247690.98543875388,12771.372535862067
2018-07-30,233424.4451507841,246195.81768664616,12771.372535862067
2018-07-31,233740.74327570616,246512.11581156822,12771.372535862067
2018-08-01,233702.86719374883,246474.23972961088,12771.372535862067
2018-08-02,235179.35090539954,247950.7234412616,12771.372535862067
2018-08-03,235202.6802692967,247974.05280515875,12771.372535862067
2018-08-06,234811.84684368636,247583.21937954842,12771.372535862067
2018-08-07,235263.94853247155,248035.3210683336,12771.372535862067
